channel_name,text,date
RT на русском,"Гарик Сукачёв в поздравлении с 8 Марта отдельно обратился к женщинам Донбасса:

«Хочется поздравить всех вас: и женщин-врачей, и женщин-медсестёр, женщин, которые занимаются гуманитарным делом, женщин-журналистов. Вообще, всех женщин, которые трудятся и живут в Донбассе в это непростое, тяжёлое время.

Я вас люблю, я вас обожаю, я перед вами преклоняюсь. Обнимаю вас крепко-крепко».

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-03-08
RT на русском,"Силовики в центре Тбилиси готовятся к новому этапу разгона митингующих. Они подогнали водомёты и включили сирены.

Демонстранты, которых ранее [оттеснили](https://t.me/rt_russian/149326) от парламента, строят баррикады из мусорных баков.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-03-08
RT на русском,"В Тбилиси силовики снова применяют слезоточивый газ, разгоняя демонстрантов, ранее оттеснённых от парламента. СМИ пишут, что полиция также применяет резиновые пули.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-03-08
RT на русском,"**В Тбилиси силовики проводят точечные задержания участников **[**беспорядков](https://t.me/rt_russian/149343)****.

**Одного из демонстрантов попытались отбить, силовики в ответ применили слезоточивый газ. После этого в полицейских полетели петарды.

Видео корра RT Дона Кортера и Ruptly @ruptlyalert.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-03-08
RT на русском,"**После **[**взрыва газа](https://t.me/rt_russian/149374)**** в пятиэтажке в Чите спасли восемь человек, заявили в региональном МЧС.**

По данным местных властей, пострадали два человека, у них лёгкие травмы. Информация о погибших не поступала.

В МЧС уточнили, что газ взорвался в первом подъезде, после чего обрушились перекрытия между четвёртым и пятым этажами, а также между последним этажом и крышей.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-03-09
RT на русском," 

**СМИ публикуют видео с подозреваемым в подготовке теракта в Приднестровье по заданию СБУ.

**По данным местных изданий, уроженец Тирасполя Вячеслав Кисничан 12 лет назад переехал в Одессу, в феврале 2022 года пошёл в тероборону, а после — в СБУ, где его научили минировать и взрывать.

До переезда в Одессу Кисничана судили за сутенёрство, хулиганство и грабёж.

Сегодня в Приднестровье [предотвратили](https://t.me/rt_russian/149404) покушение на главу региона Вадима Красносельского. Должен был сдетонировать Land Rover с 8 кг взрывчатки и поражающими элементами. Возбуждены уголовные дела.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-03-09
RT на русском,"**США потребуется около 15 лет, чтобы восполнить запасы основных систем вооружения, пишет The Washington Post.

**На восполнение запасов РСЗО HIMARS уйдёт два с половиной года, высокоточных управляемых снарядов М982 Excalibur — четыре года.

При нынешнем темпе производства Штатам нужно десять лет на замену парка вертолётов UH-60 Black Hawk и почти 20 — для современных ракет класса «воздух — воздух» средней дальности. А на замену флота авианосцев уйдёт минимум 44 года.

Газета отмечает, что проблемы появились из-за военной помощи Украине, которая уже превысила $32 млрд, а также из-за сокращения военно-промышленного комплекса страны и расходов на оборонку.

[Схожие проблемы ](https://t.me/rt_russian/149144)и у Великобритании, где, по оценкам политиков, восполнение истощённых запасов оружия из-за помощи Киеву может занять не менее десяти лет.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-03-09
RT на русском,"Россия ввела санкции против представителей Латвии, Литвы и Эстонии, сообщил МИД.

Запрещён въезд в РФ для 144 человек, в том числе министров и депутатов.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-03-09
RT на русском,"**Система ПВО Patriot не поможет Украине против российских крылатых ракет, считает Джон Кирби.**

Также она будет бесполезна против дронов, заявил координатор по стратегическим коммуникациям Белого дома в интервью CNN. Кирби добавил, что Patriot изначально создавали для перехвата баллистических ракет.

Он отметил, что ограниченные возможности Украины в перехвате гиперзвуковых ракет неудивительны, так как их действительно сложно поймать.

Ранее украинские СМИ [написали](https://t.me/rt_russian/149443), что их средства ПВО не смогли сбить ни одного российского «Кинжала» во время сегодняшнего [удара возмездия](https://t.me/rt_russian/149355).

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-03-09
RT на русском,"Путин в ходе телефонного разговора изложил президенту Египта подходы России по вопросу стамбульских договорённостей по продовольствию, заявили в Кремле.

Президент РФ акцентировал необходимость их комплексного выполнения.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-03-09
RT на русском,"Эрдоган подписал указ о назначении всеобщих выборов в Турции на 14 мая.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-03-10
RT на русском,"**После девяти лет заключения из литовской тюрьмы освободили Юрия Меля, который был осуждён по делу о штурме телецентра в Вильнюсе 13 января 1991 года.

**Россиянин уже вернулся на Родину, сообщила Мария @MariaVladimirovnaZakharova Захарова. Она отметила, что Мель был незаконно осуждён в рамках сфабрикованного политического дела.

Представитель МИД России отметила, что судебный процесс был проведён с многочисленными нарушениями, а неоднократные обращения об отмене приговора отклоняли.

«Ослеплённые жаждой политической мести литовские власти и судьи пренебрегли элементарными человеческими нормами, не приняв в расчёт даже гуманитарный фактор — плохое состояние здоровья росгражданина, страдающего тяжёлым заболеванием», — добавила Захарова.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-03-10
RT на русском,"**Несерьёзное отношение США к предложению России по **[**гарантиям безопасности](https://t.me/rt_russian/90574)**** в конце 2021 года ускорило принятие решения о спецоперации.

**Об этом в интервью RT Arabic заявил замглавы МИД Сергей Рябков. Он добавил, что сейчас от Штатов зависит, когда Москва вернётся к [вопросу о ДСНВ](https://t.me/rt_russian/147489):

«Мы могли бы вернуться к рассмотрению судьбы ДСНВ тогда, когда (и если) Соединённые Штаты начнут демонстрировать изменение своего общего деструктивного курса на российском направлении. Вот такая постановка вопроса более актуальна.

Будут ли готовы сейчас американцы более серьёзно воспринимать нашу постановку вопроса — решать им. Общий фон неблагоприятный в наших отношениях».

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-03-10
RT на русском,"**61-летнего мужчину, который **[**столкнул ](https://t.me/rt_russian/149450)****подростка под поезд в московском метро, арестовали на два месяца.

**Также столичная прокуратура сообщила, что пострадавшего 15-летнего юношу уже выписали из больницы.

Ранее СК возбудил уголовное дело и [предъявил](https://t.me/rt_russian/149492) задержанному обвинение в покушении на убийство. Мужчине проведут психолого-психиатрическую экспертизу.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-03-10
RT на русском,"Видео задержания жителя Нижнего Новгорода, который стал сотрудничать со спецслужбами Украины.

ФСБ установила, что он планировал принять участие в конфликте на стороне ВСУ. Возбуждено уголовное дело о госизмене.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-03-10
RT на русском,"— Россия впервые вошла в пятёрку крупнейших [торговых партнёров ](https://russian.rt.com/world/news/1121938-rossiya-indiya-torgovyi-oborot)Индии. Об этом свидетельствуют данные индийского Министерства торговли и промышленности;

— украинские войска [перебрасывают](https://russian.rt.com/ussr/news/1121919-vsu-artyomovsk-rogov) в район Артёмовска (Бахмута) подразделения с Запорожского направления, сообщил председатель движения «Мы вместе с Россией» Владимир Рогов;

— американский лидер Джо Байден заявил, что ещё не принял решение, подписывать ли законопроект, обязывающий администрацию США [рассекретить ](https://russian.rt.com/world/news/1121915-baiden-koronavirus-dannye)материалы о происхождении коронавируса.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-03-11
RT на русском,"**Зеленский поручил премьер-министру Шмыгалю «тщательно проработать» возможность переименования России в «Московию».

**Также предлагается заменить слова «Российская Федерация» на «Московская Федерация» и «русский» на «московский».

Это следует из ответа Зеленского на соответствующую петицию, которая набрала 25 тыс. подписей, необходимых для рассмотрения.

Ранее Зеленский [ввёл санкции](https://t.me/rt_russian/149635) против «Спортлото».

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-03-11
RT на русском,"Два человека погибли в результате сегодняшнего обстрела ВСУ Куйбышевского района Донецка, сообщил мэр города.

По информации Алексея Кулемзина, от ранений скончались мальчик 2015 г. р. и мужчина 1989 г. р. Также пострадала женщина.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-03-11
RT на русском,"Продукция IKEA, Yves Saint Laurent и Zanussi попала в расширенный список товаров для параллельного импорта.

Также в перечне Минпромторга оказались косметический бренд Kérastase, бытовая техника Wahl и детские товары Hasbro, Logitech и Nintendo, сообщает РИА Новости.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-03-13
RT на русском,"Уголовное дело возбуждено по факту нарушения правил безопасности при ведении строительных работ, в результате которого произошла приостановка движения поездов на участке Большой кольцевой линии метро Москвы. Об этом сообщила старший помощник руководителя столичного главка СК Юлия Иванова.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-03-13
RT на русском,"⚡️Эксклюзив

**Иноагент Леонид Волков рассчитывает сохранить контроль над финансами ФБК (признан экстремистским в РФ).

**Источник из руководства структуры [сообщил RT,](https://russian.rt.com/world/news/1122748-navalni-fbk-ssha-volkov-donati-pevchih-oppozitsiya) что Волков противится передавать контроль над пожертвованиями новому руководству. Предполагается, что его пост займёт Мария Певчих. Речь идёт о финансах ACF — американского клона ФБК.

На Волкова оформлены криптокошельки для анонимных пожертвований. В сентябре прошлого года на них хранилось свыше $840 тыс. (63,7 млн рублей), а за 2021 год ФБК собрал сумму, превышающую 81 млн рублей.

После скандала с письмом в поддержку снятия санкций с основателей «Альфа-Групп» Волков заявил об отставке с поста ФБК. Послание в сеть [слили](https://t.me/rt_russian/149457) конкуренты оппозиционера из самой структуры.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-03-13
RT на русском,"**Участник СВО и герой проекта RT ****#НеОдинНаОдин**** **[**не может получить](https://russian.rt.com/russia/article/1122657-uchastnik-svo-vologda-vyplata)**** обещанную региональную выплату из-за того, что оформлялся на фронт не по месту прописки.

**45-летний уроженец Вологодской области Алексей отправился добровольцем в составе батальона «Ахмат», пройдя подготовку и подписав контракт с Минобороны в Чечне.

В зоне СВО Алексея сильно контузило после многочасового миномётного обстрела. По возвращении домой добровольцу отказали в получении региональной выплаты. В областном Департаменте соцзащиты его утешили новостью о льготах при оплате ЖКХ.

«Я никогда в своей жизни по инстанциям не ходил. Впервые с этим столкнулся — и чувствую свою ненужность какую-то. Вроде помощь положена, а никто слушать не хочет», — рассказывает Алексей.

Сейчас мужчина проходит лечение в госпитале.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-03-13
RT на русском,"США, Британия и Австралия планируют разработать новую подлодку с ядерной силовой установкой и конвенциональным оружием, заявили в Белом доме.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-03-13
RT на русском,"Зерновая сделка продлена, подтверждён её пакетный характер — замглавы МИД России Грушко.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-03-14
RT на русском,"**Путин назвал так называемых западных партнёров РФ «сегодняшним противником»:

**«Можно теперь прямо об этом сказать. [Если для них] дело стоит в улучшении геополитического положения, то для нас, имея в виду всю предысторию нескольких лет, всё, что происходит, — это не просто улучшение какого-то геополитического положения».

Президент добавил, что нынешняя ситуация — это борьба за наших людей и существование «самой российской государственности».

А чтобы приблизить мир и стабильность, общество должно быть собранным и консолидированным.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-03-14
RT на русском,"**Из-за отсутствия переправы жителям деревни в Курской области приходится добираться в соседнее село по пояс в воде, разламывая перед собой лёд.

**С проблемой столкнулось население деревни Жизлово, где нет газа, стабильного электроснабжения и, как оказалось, дороги, ведущей к «благам цивилизации».

В отчётах сельсовета Золотухинского района переправа есть и числится как мост для автомобильного движения. Жители обращались в разные инстанции, но пока безуспешно.

В местном сельсовете объяснили RT, что затопленный мост — незаконный самострой. Его не убрали по просьбе местных жителей, хотя было предписание о сносе.

И пояснили, что деревня Жизлово не попала в программу строительства дорог, так как в ней живут всего восемь человек.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-03-14
RT на русском,"Автомобиль, который сегодня [взорвали](https://t.me/rt_russian/150032) в Мелитополе, принадлежал руководителю муниципального транспортного предприятия Ивану Ткачу, сообщили RT в экстренных службах. 

Мужчина в момент взрыва находился на месте происшествия. Личность женщины, которая также пострадала, устанавливают. 

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-03-14
RT на русском,"В московском аэропорту Башара Асада встречал почётный караул и спецпредставитель президента по Ближнему Востоку Михаил Богданов.

Кадры сирийского информационного агентства SANA.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-03-14
RT на русском,"Видео из соцсетей: пишут, что охранник «Дикси» приковал вора наручниками к перилам у входа в магазин, а до этого избил его.

Всё произошло в подмосковном Королёве. Молодой человек просил его отпустить, но охранник угрожал, что тот «сегодня сядет».

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-03-14
RT на русском,"Минобороны Китая сообщило о запланированных 15-19 марта совместных военно-морских учениях в Оманском заливе с участием Ирана и России.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-03-15
RT на русском,"**«Внимание! Говорит звуковещательная станция Вооружённых сил Российской Федерации».**

С такими словами из громкоговорителя бойцы подразделений психологической борьбы группировки «Восток» ведут боевую работу вблизи передовой линии фронта.

Спецстанции, установленные на бэтээры и модернизированные «Тигры», способны передавать звуковые сообщения на глубину до 6 км.

Украинским боевикам доводится различная информация, подрывающая их боевой дух. А для тех, кто решил прекратить сопротивление, — сведения, как правильно выйти к позициям Вооружённых сил РФ, чтобы сдаться.

Трансляция ведётся круглые сутки.

Видео от нашего военкора [Александра Пискунова](https://t.me/frontoVaR_kitchen).

☠️ [Подписывайтесь на Военную хронику](https://t.me/+vA_qwxP_ANNkYzQy)",2023-03-15
RT на русском,"[**11-летнего Фёдора](https://t.me/rt_russian/148879)****, раненного во время теракта в Брянской области, выписали из больницы.**

Губернатор региона заявил, что на личные средства купил для семьи мальчика дом в пригороде Климова.

Ранее Феде, спасшему двух девочек при атаке украинских диверсантов, [вручили медаль](https://t.me/rt_russian/149171) СК «Доблесть и отвага».

Видео пресс-службы губернатора Брянской области.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-03-15
RT на русском,"Отделения фонда поддержки семей погибших в ходе спецоперации военных будут открыты во всех регионах России, сообщил Мишустин. По его словам, работа идёт полным ходом.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-03-15
RT на русском,"🇷🇺 **Женская сборная России по боксу вышла на церемонию открытия чемпионата мира с российским флагом.

**👉 Турнир проходит в Нью-Дели с 15 по 26 марта. В нём примут участие более 320 спортсменов из 65 стран.

Международная ассоциация бокса сообщила о допуске к соревнованиям спортсменов из России и Белоруссии с гимном и флагом в октябре прошлого года.

Глава ассоциации Умар Кремлёв уточнил, что допуск нашей страны [поддержало большинство федераций](https://t.me/rttv_sport/25487): «Это мнение боксёров, тренеров — всех. Мы, как Международная боксёрская федерация, отстаиваем свою независимость. Нам не надо диктовать, мы сами у себя разберёмся».

@rttv_sport",2023-03-15
RT на русском,"Глава Пентагона Остин после разговора с министром обороны России Шойгу заявил, что великие державы должны подавать пример транспарентности и открытости коммуникациям.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-03-15
RT на русском,"**Дания выделила новый пакет военной помощи для Украины на $140 млн (более 10,6 млрд рублей).

**Об этом сообщается на сайте Минобороны страны. 

В новый пакет войдут ракеты для систем ПВО, крупнокалиберные пулемёты, противотанковые мины, артиллерийские боеприпасы, патроны для стрелкового оружия, генераторы, роботы для обезвреживания бомб, а также палатки, мобильные мастерские для ремонта военной техники, головные уборы и одежда.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-03-15
RT на русском,"Кадры прибытия Валентины Матвиенко в Алжир.

В аэропорту её встречала большая делегация.

Последний раз спикер Совфеда посещала Алжирскую Народную Демократическую Республику в 2014 году. Тогда стороны подписали Меморандум о взаимопонимании.

В этот раз у Матвиенко [запланировано](https://t.me/rt_russian/150241) большое количество встреч.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-03-15
RT на русском,"⚡️Асад хоть сегодня готов встретиться с Эрдоганом, но при одном условии — при выводе турецких войск с территории Сирии.  

Об этом заявил сирийский президент [в интервью RT Arabic](https://t.me/mayamanna/2617). 

Подробности — скоро на RT.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-03-16
RT на русском,"Польские спецслужбы задержали девять иностранцев по обвинению в шпионаже в пользу РФ, заявил глава МВД.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-03-16
RT на русском,"Силы РФ полностью контролируют линию боевого соприкосновения на левобережье Днепра в Херсонской области — врио губернатора Херсонской области Сальдо.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-03-16
RT на русском,"Российская экономика приобретает принципиально иное качество, начинает развиваться по новой модели — Путин.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-03-16
RT на русском,"В[ ](https://t.me/channelphotoandvideo/1282)Сочи под домашний арест на два месяца отправили мать младенца, который [умер](https://t.me/rt_russian/150283) от истощения.  
 
33-летнюю женщину, напомним, обвиняют в причинении смерти по неосторожности. Как сообщают СМИ, её муж — блогер-сыроед Максим Лютый, который хотел перевести ребёнка на праноедение (питание от энергии солнца).

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-03-16
RT на русском,"**«Марсельеза» заглушила премьера Элизабет Борн, которая объявила о постепенном повышении пенсионного возраста в стране.

**В Национальной ассамблее Франции оппозиционеры освистали политика, которая приняла закон без одобрения парламента. 

Две партии объявили, что собираются вынести вотум недоверия премьеру, пишет Le Monde.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-03-16
RT на русском,"Глава МИД Дании заявил, что Копенгаген не разрешит Москве участвовать в расследовании диверсии на «Северных потоках», пишет издание The Local Denmark.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-03-16
RT на русском,"«Я не согласна с тем, что теперь я не могу детям написать в WhatsApp, например».

**Блогер Валерия Чекалина (Лерчек) заявила, что будет обжаловать решение суда, который запретил ей и её мужу пользоваться интернетом. 

**На вопрос, изменится ли тематика следующего марафона, Лерчек отвечать отказалась.

В рамках уголовного дела об [отмывании](https://t.me/rt_russian/150354) 130 млн рублей супругам нельзя сидеть в интернете и использовать гаджеты, исключение — вызов экстренных служб. Также им запретили общаться с другими участниками дела, кроме близких родственников, а также отправлять и получать бумажные письма.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-03-16
RT на русском,"Российские военные уничтожили украинскую диверсионно-разведывательную группу, пытавшуюся форсировать Каховское водохранилище — МО РФ.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-03-17
RT на русском,"**Полиция Парижа задержала 217 участников **[**беспорядков](https://t.me/rt_russian/150407)**** на митинге против пенсионной реформы. 
** 
Их обвинили в погромах и [поджогах](https://t.me/rt_russian/150398). СМИ пишут, что в центре французской столицы вчера собрались 6 тыс. человек. Силовики для разгона демонстрантов[ применили газ и водомёты](https://t.me/rt_russian/150389). 
 
23 марта французы готовят новую акцию протеста.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-03-17
RT на русском,"**Максим Лютый, чей ребёнок **[**умер](https://t.me/rt_russian/150158)**** от истощения, не рекомендовал детям свой метод  оздоровления организма.

**Об этом RT рассказала участница его курсов Елена. По словам женщины, она заплатила за «чистку» у блогера-сыроеда около 25 тыс. рублей.

«Участники даже спрашивали, можно ли детям пить его травы, но Максим говорил, что это работает только со взрослыми, дети к его оздоровительному курсу никак не относятся. Мой сын был на обычном питании – организаторы курса и другие участники спокойно к этому относились», — рассказала Елена.

Ранее полиция арестовала на десять суток Лютого и на два месяца [его супругу](https://t.me/rt_russian/150324). СК завёл уголовное дело. По данным СМИ, блогер хотел перевести ребёнка на праноедение (питание от энергии солнца).

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-03-17
RT на русском,"**Владелец Zara, Pull&Bear, Massimo Dutti, Bershka, Stradivarius, Oysho окончательно закроет 269 из 514 магазинов в России. 
** 
Права и активы на оставшуюся половину точек в РФ испанская сеть Inditex передаст [ливанской группе Daher](https://t.me/rt_russian/149584), пишет El País.  

По данным газеты, сделка позволит испанскому бренду вернуться в Россию «в случае возникновения новых обстоятельств», так как в число инвесторов Daher входят представители Inditex на Ближнем Востоке и в Северной Африке. 
 
По подсчётам Inditex, потери в российских дочерних компаниях в конце 2022 финансового года составили €2,211 млрд (180 млрд рублей).

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-03-17
RT на русском,"**Дождь из евро и долларов прошёл вчера в московском ЖК «Дом в Сокольниках».

**Как пишут в соцсетях, неизвестный выбросил в окно купюры после того, как к нему нагрянули с обыском сотрудники ФСБ.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-03-17
RT на русском,"Оппозиционные французские депутаты выдвинули вотум недоверия правительству, сообщает BFMTV.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-03-17
RT на русском,"**Автор Telegram-канала ИА «Стекломой»** **@ia_steklomoy****

**Международная следственная комиссия ООН [не смогла найти доказательств осуществления «геноцида»](https://t.me/rt_russian/150376) Россией в ходе украинского конфликта. «Мы не обнаружили признаков геноцида на территории Украины», — сообщил глава комиссии Эрик Мёсе на пресс-конференции в Женеве.

При этом Мёсе заявил о наличии «широкого спектра военных преступлений России», среди которых, например, значатся «незаконные задержания, аресты и содержание под стражей», «незаконная депортация» и даже «неизбирательное применение оружия взрывного действия по населённым пунктам». 

Также комиссия установила, что ракетные удары РФ по энергетическим объектам Украины «могут приравниваться» к преступлениям против человечности (а могут, видимо, и не приравниваться). Подавляющее число преступлений, по версии комиссии, совершили военнослужащие России. Со стороны ВСУ было [зафиксировано](https://t.me/rt_russian/150346) «небольшое количество нарушений» (уточнять детали не посчитали нужным), включая аж целых два инцидента, связанных с пытками и казнями российских военнопленных. Всем спасибо, все свободны.

Что ж, перед нами идеальная иллюстрация тезиса о «независимости» и «эффективности» профильных ведомств ООН в деле урегулирования международных кризисов. Тут у нас «военные преступления» — а тут «небольшое количество нарушений». Российские удары по энергетическим объектам — это «преступление против человечности»; натовские бомбардировки Югославии, Ирака и Ливии — это допустимые тактические шаги в рамках военной операции. Пытки и казни российских военнослужащих людоедами из ВСУ — это «небольшие инциденты»; выдворение корректировщиков ВСУ на подконтрольную Киеву территорию и задержание мародёров — это «военное преступление». Спасибо за чёткую непредвзятую позицию, товарищи комиссары.

А геноцид на Украине действительно происходит — только это геноцид русского этноса, который киевский режим осуществлял как минимум с 2014 года. Но об этом комиссия ООН, разумеется, никогда не расскажет.

__Точка зрения автора может не совпадать с позицией редакции.

__🟩 [Подпишись на канал «Специально для RT»](https://t.me/+oyIxUZnvh8ZkYzg6)",2023-03-17
RT на русском,"В Киеве, а также в Киевской, Черниговской, Полтавской, Харьковской, Днепропетровской областях и в подконтрольных Киеву районах Запорожской и Донецкой областей объявлена воздушная тревога.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-03-17
RT на русском,"Российские беспилотники [нанесли удар](https://t.me/rt_russian/150558) по критической инфраструктуре Новомосковска (Днепропетровская область). 

О серьёзных разрушениях сообщили местные власти.   

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-03-17
