channel_name,text,date
Ukraine NOW,"**❗️Нічні обстріли Дніпропетровщини: Є постраждалі, серед них діти**

Вночі російська армія обстріляла чотири райони  - Синельниківський, Нікопольський, Криворізький та Дніпровський.

У Великомихайлівці зруйновані кілька будинків. Восьмеро постраждалих. Серед них троє дітей. Найменшій дівчинці 2 роки! Усі у лікарні. 

Нікопольський район ворог тричі накривав важкою артилерією. Минулося без постраждалих.

Криворізький район - поцілили по Апостолівській та Широківській громадах. Село Кошове залишилося без світла. Кілька реактивних снарядів прилетіли і в один з районів Кривого Рогу.  Є руйнація житла. Люди не ушкоджені. 

На Дніпровський район росіяни скерували ракету. Наші військові її збили.

__Джерело: Голова Дніпропетровської ОВА Валентин Резніченко__.",2022-08-25
Ukraine NOW,"⚡️**Окупанти знову обстріляли ЗАЕС: станція працює з ризиком порушення радіаційної та пожежної безпеки
**  
Внаслідок періодичних обстрілів пошкоджень зазнала інфраструктура станції, існують ризики витоку водню та розпилення радіоактивних речовин, високою є і пожежна небезпека, зазначили в «Енергоатом». Через присутність на станції російських військових, їхньої зброї, техніки та вибухівки є серйозні ризики для безпечної роботи ЗАЕС. 
 
Український персонал станції продовжує працювати і докладати всіх зусиль для забезпечення ядерної та радіаційної безпеки, а також ліквідації наслідків пошкоджень.

Україна закликає світову спільноту невідкладно вжити заходів, щоб примусити росію звільнити ЗАЕС і передати електростанцію під контроль нашої держави заради безпеки всього світу.",2022-08-27
Ukraine NOW,Скоро😁,2022-09-05
Ukraine NOW,"**⚡️** **На ЗАЕС може статися катастрофа! Ми готові негайно почати консультації щодо зони безпеки, – гендиректор МАГАТЕ

**Про це Рафаель Маріано Гроссі наголосив на засіданні Ради Безпеки ООН.

МАГАТЕ закликає створити на базі ЗАЕС зону ядерної безпеки та захисту.

__«Ми граємо з вогнем. Удари, яких зазнала станція і які я особисто бачив й оцінив разом зі своїми експертами, просто неприйнятні»,__ – заявив Гроссі.

Члени місії, що залишилися на ЗАЕС допоможуть стабілізувати ситуацію.

__«Ми готові негайно розпочати консультації щодо створення зони безпеки на ЗАЕС»,__ – запевнив гендиректор МАГАТЕ.

Фізична цілісність станції, підкреслив він, була порушена кілька разів, і більшість пошкоджень сталися під час обстрілів у серпні. 

Гроссі також нагадав, що перебої із зовнішнім енергопостачанням для охолодження активних зон реактора можуть зумовити його розплавлення.",2022-09-07
Ukraine NOW,"Страх, невідомість, лють, надія. Де будемо завтра? Чи скоро побачимо рідних?

Ланцюжок станів і нескінчених питань, що крутяться в голові. Але тримаймося за головне — віру в перемогу і надію та обовʼязкову зустріч. Бо все буде! І буде вільна Україна!

#добропротивійни",2022-09-08
Ukraine NOW,"**У Британії запропонували визнати партію ""єдина росія"" терористичною організацією**

Про це заявив член комітету у закордонних справах британського парламенту Ліам Бірн після візиту до Києва.

__""Пропоную розглянути посилення тиску на російську еліту шляхом оголошення ""єдиної росії"" терористичною організацією, як ми це зробили в разі ЕТА, ""Хезболли"" або ХАМАС, заборона на російські туристичні візи та сильніші гарантії для експорту зерна, наприклад заборонена для польотів зона над Чорним морем"", __– зазначив британський політик.",2022-09-13
Ukraine NOW,"**Посол Папи потрапив під обстріл росіян
**
Кардинал Конрад Краєвський потрапив під обстріл російських окупантів під час гуманітарної місії. При цьому спеціальний посол Папи Римського не постраждав, однак вперше побачив війну зблизька. __«Вперше в житті я не знав, куди бігти... Адже треба було не просто бігти, треба знати, як діяти в такій ситуації»__, – прокоментував кардинал.

Обстріл почався, коли кардинал у супроводі двох єпископів та військового доправляв на фронт гуманітарну допомогу.",2022-09-18
Ukraine NOW,"❗️**росіяни вчергове обстріляли Харківщину**

Сьогодні під час російського обстрілу Куп'янська 5 людей отримали поранення, серед них 13-річний хлопчик. Крім того, внаслідок обстрілу с. Стрілеча Харківського району поранена 55-річна жінка. Усіх постраждалих госпіталізували.",2022-09-21
Ukraine NOW,"❗️**Повітряна тривога у низці областей України.**
 
Залишайтесь в укриттях!",2022-09-22
Ukraine NOW,"**росіяни в захопленому Маріуполі перевіряють документи у всіх чоловіків
**
«__У Маріуполі готуються до проведення мобілізації. Військова комендатура тотально перевіряє на вулицях документи чоловіків… Людей з донецькою реєстрацією відправляють одразу на фронт__», - повідомила у Телеграмі Маріупольська міська рада.

Зазначається, що псевдореферендуми та так зване «приєднання» захоплених українських територій до рф відкрили шлях до проведення мобілізаційних заходів.

«__Маріупольські колаборанти вже підготували відповідні рішення. Раніше ми писали про документ окупаційної адміністрації щодо проведення мобілізації у Маріуполі. У ньому йшлося про бронювання робітників Лікарні швидкої медичної допомоги на час мобілізації. Тепер почалися перевірки документів прямо на вулицях міста__», - констатували у міськраді.",2022-09-30
Ukraine NOW,"[​​](https://telegra.ph/file/e251483ab7d0473f94c74.jpg)❗️**Україна під обстрілами: ситуація в регіонах станом на ранок
**
 📍**Запорізька область
**росіяни вночі обстріляли житлові багатоповерхівки у Запоріжжі. Загалом ворог випустив 7 ракет. Вже відомо, про одну загиблу жінку, ще одна - померла в машині швидкої допомоги. Під завалами щонайменше ще 5 людей. Багато врятовано, серед них - трирічна дівчинка, її ушпиталено. 

Очільник Запорізької ОВА попередив про вірогідність повторних ракетних ударів. 

📍**Миколаївщина і Одещина
**Ворог вночі атакував області дронами-камікадзе. За попередніми даними 6 дронів було збито силами протиповітряної оборони. 

📍**Дніпропетровщина
**росіяни всю ніч гатили по Нікопольщині з реактивних систем залпового вогню та важкої артилерії. Під обстріл потрапили Нікопольська, Марганецька та Мирівська громади. Попередньо, люди не постраждали. Деталі уточнюються. 

📍**Хмельниччина
**Вранці під час повітряної тривоги ворог завдав удару по території області. За попередньою інформацією постраждалих нема. 
 
📍**Донецька область
**За 5 жовтня росіяни вбили 4 мирних жителів Донеччини — 3 у Торському та 1 у Зарічному.  Крім того, ще 10 цивільних, убитих росіянами під час окупації, виявили у щойно визволених містах: 5 у Святогірську та 5 у Лимані.

__Фото - наслідки нічного обстрілу Запоріжжя__",2022-10-06
Ukraine NOW,"**Командири «Азову» дали пресконференцію**

Виконувач обов'язків командира полку Микита Надточій і колишні військовополонені Богдан Кротевич, Іван Ігнатьєв й Ілля Самойленко дали пресконференцію. Ось головні тези:

▪️Рішення виходити з «Азовсталі» було непростим, «азовці» керувалися необхідністю рятувати 600 поранених бійців, 300 з яких були у вкрай важкому стані та повільно гинули.

▪️Червоний Хрест обіцяв, що всіх цивільних виведуть на підконтрольну Україні територію, але цього не сталося. Кількох забрали в «днр».

▪️25 «азовців», які були поранені та евакуйовані гелікоптерами з Маріуполя, уже повернулися до виконання обов'язків.

▪️Наразі весь офіцерський склад активно співпрацює з Генштабом для повернення додому всіх захисників Маріуполя.

▪️У полоні залишаються близько 2500 тисяч воїнів із Маріуполя, з них – близько 700 «азовців».",2022-10-06
Ukraine NOW,"**Чи можливий повторний наступ на Київ
**
Командувач Об’єднаних сил генерал-лейтенант Сергій Наєв вважає можливим повторний наступ російських військ на Київ, однак для формування таких сил окупантам знадобилося б 2-3 місяці. Він також висловив думку, що білорусь може вступити у війну в Україні, ""коли отримає відповідну команду від рф"".

Водночас Наєв зазначив, що Київ зараз захищений краще, ніж був 24 лютого. __""Якщо будуть зміни обстановки у противника, ми змінимо відповідно і свій склад сил"", __- запевнив Наєв.",2022-10-07
Ukraine NOW,"❗️**Вчора ворог двічі вдарив по Харкову**

Протягом минулої доби ворог завдав 2 ракетних удари, імовірно з ЗРК С-300, по об'єкту промислової інфраструктури в Харкові.
 Внаслідок цих двох ударів поранення отримали 11 людей.",2022-10-22
Ukraine NOW,"**росія витратила на ранкову ракетну атаку $400-600 млн**

Саме стільки коштують 50 ракет Х-101/Х-555, які випустили окупанти по території України.

Внаслідок обстрілу уражено низку енергетичних об’єктів у 10 областях України. Більшість ракет вдалося збити силам ППО.",2022-10-31
Ukraine NOW,"**Уряд затвердив проєкт держбюджету на 2023 рік**

""__Ми збільшили обсяги видатків на виплати пенсій, на ліквідацію наслідків збройної агресії росії (будівництво, ремонти, купівля людям житла), на наукову й науково-технічну діяльність, на пільгові іпотечні кредити ВПО. Загалом до другого читання в проєкті держбюджету видаткова частина зросла на 66,8 мільярда грн», __— повідомив премʼєр-міністр Денис Шмигаль.",2022-10-31
Ukraine NOW,"🇧🇬**Болгарія продовжила програму розміщення українських біженців
**
Міністр внутрішніх справ Болгарії Іван Демерджиєв заявив, що замість готелів біженців з України будуть розміщувати на державних об’єктах. На переселення буде відведено 15 днів, до середини листопада.

«__Лише Болгарія і ще дві країни - Кіпр та Ірландія - надають такий захист українським біженцям на необмежений термін. З другого боку, ми хочемо переконатися, що взимку ці люди будуть розміщені у належних місцях і їм не доведеться переїжджати в суворі кліматичні умови__», – сказав Демерджиєв.

Зазначається, що програму з розселення українських біженців запровадив колишній уряд Петкова після повномасштабного вторгнення рф, коли багато українців, які тікали від війни, шукали притулку в Болгарії.",2022-11-01
Ukraine NOW,"❗️**росіяни обстріляли Сумщину майже сотнею снарядів та мін**

росіяни вели вогонь по 6 громадах. У Юнаківській громаді пошкоджена енергосистема.",2022-11-01
Ukraine NOW,"**Київ потрапив у фіналісти World Smart City Awards та претендує на звання ""найрозумнішого"" міста у світі.
**
World Smart City Awards — одна з найпрестижніших премій у світі, якою відзначають інноваційні міста та проекти. Вперше в історії українське місто претендує на головну нагороду.

Як зазначено на сайті конкурсу, ""у протистоянні військовій агресії росії, київська влада демонструє як цифрові технології допомагають містам залишатися стійкими. - Зосереджуючись на громадській безпеці, системі мобільності та працюючи над переведенням всіх сервісів для містян в онлайн режим"".

Цього року World Smart City Awards отримала заявки з понад 60 країн світу. Фіналістами у номінації City Award також стали Сеул, Торонто, Сідней, Богота і Курітіба. Переможців оголосять 16 листопада на конгресі Smart City Expo в Барселоні.",2022-11-04
Ukraine NOW,"**У 2023 майже 90% усіх податків та зборів підуть на армію та безпеку країни - Кабмін
**
“__Майже 90% усіх податків та зборів, які сплатять громадяни та бізнес наступного року, будуть спрямовані урядом на нашу армію та безпеку країни. Це реалії бюджету на 2023 рік, що був ухвалений цього тижня__”, - повідомив Прем’єр-міністр Денис Шмигаль у Фейсбуці, підбиваючи підсумки роботи уряду за тиждень.

Зокрема, наступного року на Збройні сили України та безпеку заплановано виділити 1,1 трлн грн, майже 450 млрд грн буде спрямовано на соціальні програми та пенсії. 176 млрд грн заплановано виділити на охорону здоров’я і 156 млрд грн - на освіту.

“__Це 4 головні статті видатків. Власні доходи держави складуть 1,3 трлн грн, а видатки - 2,6 трлн грн. Дефіцит у більш ніж 20% ВВП плануємо закрити завдяки підтримці міжнародних партнерів, з якими постійно ведемо перемовини про нові програми фінансування__”, - додав Прем'єр-міністр України.",2022-11-06
Ukraine NOW,"Ми робимо все, щоб захистити наших людей і якнайшвидше вигнати російських окупантів з української землі. Ми робимо все, щоб повернути свободу всім українцям в усіх куточках нашої країни. І я вірю, що ми це зробимо завдяки нашим героїчним захисникам і захисницям, завдяки всім, хто воює та працює для перемоги України.
____

We are doing everything to protect our people and oust the Russian invaders from Ukrainian land as soon as possible. We are doing everything to restore freedom to all Ukrainians in all corners of our country. And I believe that we will do it thanks to our heroic defenders, thanks to everyone who fights and works for the victory of Ukraine.

Photo: Scott Peterson, Katya Moskalyuk, Oliver Marsden, State Emergency Service of Ukraine, Kostiantyn Liberov and Vlada Liberova, Oleg Petrasiuk, Borys Viktjuk, ArmyInform, Brendan Hoffman for The New York Times",2022-11-07
Ukraine NOW,"І навіть кішка прийшла поглянути, хто це нарешті повернувся додому!

І хоч там на фронті наші захисники роблять все можливе, аби зберегти міцний сон своїх дітей, але як добре все ж бачити їх вдома💔

Але ще трішки, і настане кінець всім довгим розлукам, бо добро переможе!

#добропротивійни",2022-11-07
Ukraine NOW,"**ЗСУ вдарили по системах ППО ворога і знищили 2 склади боєприпасів росіян
**
Склади знищили неподалік Снігурівки й Костромки. Про це йдеться у зведенні ОК «Південь».",2022-11-09
Ukraine NOW,"**Співголова Європейської ради з міжнародних відносин: Зрештою путін втратить і кремль**

Карл Більдт вважає, що серія поразок російських військ у війні проти України призведе до втрати влади російським диктатором володимиром путіним.

__""Херсон прямо зараз – картина, якої, за словами володимира путіна, ніколи не станеться. Це його третя велика поразка у цій війні – Київ, Харків і тепер Херсон. Зрештою він втратить і кремль"", __- заявив Більдт.",2022-11-11
Ukraine NOW,"Для нас немає нічого неможливого! І немає такої сили, яка б змусила справжніх і щирих українців відріктися від свідчень нашої незалежності!

Йдемо вперед, до нашої перемоги🇺🇦

#бойовийдух

__Відео: ____@erega94__",2022-11-14
Ukraine NOW,"**⚡️На Київщині заклади освіти переводять на дистанційну роботу**
 
Такий режим діятиме з 16 листопада і до кінця тижня. Це рішення ухвалили у зв’язку з масованими ракетними атаками, що відбулися 15 листопада.",2022-11-15
Ukraine NOW,"**Гроші не пахнуть: суд у Стокгольмі став на бік путіна**

На дев'ятому місяці повномасштабного російського вторгнення в Україну арбітражний суд у Стокгольмі зобов'язав фінського газового оператора Gasum виплатити ""газпрому"" 300 млн євро з відсотками. Шведський арбітраж визнав правовірним указ президента країни-агресора володимира путіна про переведення платежів за газ в рублі.

Про це повідомляє польське видання Energia.rp.pl, уточнюючи при цьому, що тепер ""газпром"" подасть до суду на інших своїх клієнтів в ЄС, які також відмовилися платити в рублях.",2022-11-17
Ukraine NOW,"Ольга — магістр права і доктор філософії, але зараз вона молодша сержантка на позивний Відьма. 

241 бригада територіальної оборони міста Києва вже як повноцінна домівка. Ольга неодноразово демонструвала свою високопрофесійність та лідерські навички, адже впродовж 2 місяців захисниця командувала  взводом під час виконання бойових завдань під Бахмутом. Ділянка одна з найнебезпечніших та найнапруженіших.

На рахунку Ольги та її взводу мінус 6 атак ворожої піхоти за одну ніч, а також мінус кілька десятків особового складу ворога.

Українським захисникам і захисницям під силу все. І пригорнути врятоване кошеня, і допомогти пораненому побратимові, і не допустити прориву окупантів у наші позиції.

Пишаємося відважними воїнами!

__Джерело: Міноборони України.

____#герої__",2022-11-19
Ukraine NOW,"**‼️Повітряна тривога у низці областей України! **

Не нехтуйте правилами безпеки!",2022-11-29
Ukraine NOW,"**Аналізуємо наміри окупантів і готуємо протидію - ще потужнішу, ніж зараз, - Володимир Зеленський
**
«__Провів чергове засідання Ставки. Головні питання – Донеччина, Луганщина, Харківщина, Запорізька область, Херсонщина, Крим, прифронтові території й наш державний кордон. Аналізуємо наміри окупантів і готуємо протидію – ще потужнішу протидію, ніж зараз. Розглянули також__ __питання забезпечення військових і постачання нової техніки, боєприпасів__», - повідомив президент у традиційному вечірньому відеозверненні.",2022-11-30
Ukraine NOW,"🇺🇦 Українці — сталь. Але навіть «сталевим» людям часом потрібна підтримка.

❗️ Не варто нехтувати власним ментальним здоров'ям. Відчуваєте потребу? Зверніться до фахівців.

➡️ На каналі «Психологічна підтримка» є контакти ініціатив, які надають кваліфіковану та безоплатну психологічну допомогу: https://t.me/psy_support",2022-12-01
Ukraine NOW,"⚡️**Гарантії безпеки потребує Україна, а не росія - МЗС Польщі**

__“Саме росія нападає на інші країни, саме вона є ревізіоністською державою, і саме вона сьогодні загрожує безпеці. Якщо комусь потрібні гарантії безпеки проти агресивної російської політики, то вони потрібні Україні та країнам Центральної та Східної Європи”, __- заявив заступник глави МЗС Польщі Марцін Пшидач.",2022-12-05
Ukraine NOW,"Із самого малечку знаємо, якого ми роду! Жодному злу нас не здолати!

#добропротивійни",2022-12-17
Ukraine NOW,"⛔️**Норвегія перестала видавати візи росіянам, навіть якщо у них є запрошення, — Barents Observer
**
Як зазначає видання, за кілька місяців норвезькі компанії не змогли організувати жодної поїздки для росіян на запрошення. У країні побоюються, що росіяни не захочуть повертатися додому. Тому правила видачі віз громадянам росії посилилися ще травні.

Також повідомляється, що можливість запрошувати на свої заходи колег із росії втратили правозахисники та громадські організації Норвегії. Так у вересні у візах відмовили учасникам російсько-норвезького проекту допомоги онкохворим. Волонтерам та пацієнтам заявили, що у них ""недостатньо зв'язків для повернення"" до рф.",2022-12-18
Ukraine NOW,"Красивий M142 HIMARS в правильних руках українських воїнів💪

До знищення рашистів та очищення України від зла готовий🔥",2022-12-20
Ukraine NOW,"**США розширили санкції проти рф
**
Сполучені Штати внесли до санкційного списку 10 юридичних осіб, - йдеться у повідомленні Мінфіну США. Це компанії, залучені до російського військово-промислового комплексу.",2022-12-22
Ukraine NOW,"Провів сьогодні Ставку – як завжди, предметно. 

Готуємо найближчі місяці і загалом наступний рік. Завдання наші – незмінні. Це звільнення нашої землі. Безпека для наших людей. Відновлення нашої країни після російських ударів. Це компоненти української перемоги, яку ми наближаємо крок за кроком.
Заслухали сьогодні на Ставці командувачів. Бачимо перспективи на фронті. Готуємось до різних варіантів дій держави-терориста – бачимо її наміри. І будемо відповідати. Окремо обговорили ситуацію в енергетиці.

І, будь ласка, пам’ятайте, хто воює проти нас. У святковий час, який наближається, російські терористи можуть знов активізуватися. Вони зневажають християнські цінності і будь-які цінності взагалі. Тому, будь ласка, зважайте на сигнали повітряної тривоги, допомагайте одне одному і завжди бережіть одне одного.

Слава всім, хто захищає нашу державу! Дякую всім партнерам, хто допомагає нам і разом з нами здобуває перемогу над тиранією!
Слава Україні!",2022-12-23
Ukraine NOW,"**Десятки китайських літаків вторглись до зони ППО Тайваню

**71 літак ВПС Китаю, включно з винищувачами та безпілотниками, увійшли до розпізнавальної зони протиповітряної оборони Тайваню за останні 24 години. Офіційне Центральне інформаційне агентство Тайваню заявило, що це було найбільше вторгнення китайських ВПС на сьогодні.

У Тайвані заявили, що своїми навчаннями Пекін руйнує мир у регіоні та намагається залякати тайванський народ. 

Президентка Тайваню Цай Інвень скличе нараду високого рівня національної безпеки, щоб обговорити зміцнення системи цивільної оборони острова, передає  Reuters.",2022-12-26
Ukraine NOW,"**Київ визнали найкращим містом світу 2023 року**

Завдяки стійкості, незламності мешканців Києва та хоробрості перед обличчям війни експерти міжнародної агенції Resonance присудили столиці почесне звання «Найкращого міста 2023 року» у рейтингу «100 найкращих міст світу», повідомив мер Віталій Кличко. 

Також експерти відзначили суттєвий розвиток інфраструктури міста за останніх 10 років — створення нових парків і скверів та впорядкування старих, наведення ладу з паркуванням, оновлення рухомого складу муніципального транспорту.",2023-01-04
Ukraine NOW,"**Франція передасть Україні легкі танки AMX-10 та бронемашини Bastion
**
Легкі танки AMX-10, які ще називають колісними танками, стануть першим постачання танків західної розробки ЗСУ.

«__Спасибі, друже! Твоє лідерство прискорює нашу перемогу__», - подякував Володимир Зеленський президенту Франції Емманюелю Макрону.

Кількість і терміни поставки наразі невідомі.",2023-01-04
Ukraine NOW,"**ЗСУ привітали українців з Новим Роком і Різдвом Христовим
**
«__Цьогорічне Різдво має гіркий присмак сліз та колір крові… ціна, яку ми платимо щодня вимірюється життями та здоров‘ям наших воїнів. Але ми сильні__», - йдеться у повідомленні Генерального штабу ЗСУ.",2023-01-06
Ukraine NOW,"**❗️❗️У Очакові обстріляли лікарню 

**Пошкоджено лікарню, багато вікон та дверей на території медзакладу, постраждалих немає, повідомив голова Миколаївської ОДА Віталій Кім.",2023-01-09
Ukraine NOW,"**На UNITED24 запустили напрям «Відбудова України» 
**
«__Наш перший проєкт — відновлення 18 багатоквартирних житлових будинків у Київській області__:__ в Ірпені, Бородянці, Гостомелі, а також у селах Бузове та Мила Дмитрівської територіальної громади. Завдяки цьому у власне житло зможуть повернутися 4 237 українців. Всі вони втратили житло через російські ракети та снаряд__и», - повідомив міністр цифрової трансформації України Михайло Федоров.

Загальна сума, необхідна для відновлення будинків — 719 мільйонів гривень. Завдяки донорам UNITED24 вже зібрано понад 504 мільйони гривень.

[UNITED24](https://u24.gov.ua/) - це фандрейзингова платформа, яка збирає пожертви на підтримку України.",2023-01-12
Ukraine NOW,**‼️Повітряна тривога по всій території України!**,2023-01-14
Ukraine NOW,"**Після влучання у Дніпрі немає як мінімум одного під‘їзду, під завалами знаходяться люди.**",2023-01-14
Ukraine NOW,"⚡️**Бельгія приготувала для України найбільший пакет військової допомоги на €92 мільйони
**
“__Загалом наша країна вже надала Україні військової допомоги на 146 мільйонів євро. Сьогодні Рада міністрів ухвалила рішення направити Україні новий пакет військової допомоги на 92 мільйони євро__”, - заявив прем'єр-міністр Александр Де Кроо.

За словами міністра оборони Бельгії Людевін Дедондер, йдеться про ракети для ППО, протитанкові ракети, кулемети, гранати, боєприпаси, вантажівки та броньовані джипи. Вона додала, що частина з цього буде взята зі складів Міноборони Бельгії, а частина - закуплена в приватних компаніях.

Також Бельгія виділяє 69 мільйонів євро гуманітарної допомоги для України.",2023-01-27
Ukraine NOW,"**Володимир Зеленський разом із прем’єркою Данії Метте Фредеріксен відвідали поранених військових в Миколаєві**

__«Важливо, щоб наші воїни змогли пройти не лише фізичну, але й психологічну реабілітацію. Велика подяка всім медичним працівникам, які оберігають здоров’я наших захисників»__, — зазначив президент України.",2023-01-30
Ukraine NOW,"**Харків'яни повертаються до міста, — голова Харківської ОВА Олег Синєгубов**

__«У нас ВПО на сьогоднішній час 450 тисяч людей — це по місту Харкову і області. Якщо брати місто Харків, наразі ми нараховуємо 1 мільйон 100 тисяч людей. Нагадаю, що в часи повномасштабного вторгнення, після, умовно кажучи, першого місяця в Харкові залишилося проживати 200-300 тисяч максимум. Тобто люди повертаються. Вже не так активно, але повертаються на ті території, де відносно безпечно. Чому відносно безпечно, тому що ракета с-300 може дістати будь-якої частини території Харківської області й час польоту ракети — 30-40 секунд. Якщо брати інші населені пункти, — у Лозовій, де ми проводили евакуацію, коли частина області ще була окупована, налічувалося близько 10 тисяч людей, наразі вже можемо говорити про 60 тисяч людей», — __зазначив Олег Синєгубов в коментарі «Укрінформ».",2023-01-31
Ukraine NOW,"Ми всі зараз переживаємо важкі часи й однією із головних наших задач на сьогодні – **зберегти своє ментальне здоров'я і допомогти близьким. **

Тому платформа психологічної підтримки **«Розкажи мені» **працює цілодобово й надає безкоштовну психологічну допомогу усім бажаючим.

◽ Щоб отримати допомогу, потрібно лише коротко описати свій запит і залишити заявку на сайті [tellme.com.ua](https://tellme.com.ua/)

◽ Далі за вашим запитом модератори платформи підберуть спеціаліста і він якнайшвидше зв'яжеться з вами. 

◽Консультації проводяться безкоштовно у режимі онлайн. 

Бережіть себе💙💛",2023-02-07
Ukraine NOW,"**Адвокат і ветеран війни запускає громадську організацію, що займеться правозахистом військових
**
«__Вона називається “Принцип” – у цій назві ми втілили нашу мету зробити повагу до військових базою, основою усіх взаємодій держави із бійцями. Цього нині бракує__», – зазначив Масі Найєм на сторінці у Facebook. 

Свою діяльність організація розпочне із трансформації системи, в яку потрапляє поранений боєць. Найєм зазначає, що нині пораненого після поля бою фактично кидають в черги, в безлад з документами, і замість створення комфорту ще більш ускладнюють реабілітацію.

«__Останнє чого я хотів після того, як отримав поранення – це стояти в черзі і бачити, як побратими так само стоять в темних коридорах в очікуванні документу, огляду лікаря. Іноді приходиться стояти декілька днів, їхати за іншими документами, про наявність яких і гадки не мав__», – зазначив Масі.",2023-02-08
Ukraine NOW,‼️**В низці областей оголошено повітряну тривогу!**,2023-02-09
Ukraine NOW,"❗️**Також про роботу ППО повідомляють в Івано-Франківській області, у Вінниці та Львові**

Залишайтесь в укриттях до відбою повітряної тривоги.",2023-02-10
Ukraine NOW,"**ЗСУ потужно відбивають ""великий наступ"" росіян**

__""З великим наступом, як вони його називають, у росіян великі проблеми. Ми бачимо на сьогодні і те, що вони запланували, і те, що вони вже почали свій наступ, просто не кажуть, що вони його почали. А наші війська його дуже потужно відбивають. Той наступ, який вони планували, він уже поступово іде. Але це не той наступ, на який вони розраховували"",__ — повідомив Секретар РНБО України Олексій Данілов в етері телемарафону.

Нагадаємо, лише за останню добу росіяни втратили понад тисячу військових💪",2023-02-11
Ukraine NOW,"**На побережжі Батумі вибухнула морська міна **

Грузинський телеканал повідомив, що у Батумі на березі Чорного моря вибухнула міна, яку принесло водою.

Вибух стався приблизно за 25 метрів від берега, руйнувань та постраждалих немає.",2023-02-13
Ukraine NOW,"**росіяни продовжують атакувати Херсонщину: жителів закликають не створювати масових скупчень
**
Жителі Херсона вкотре, наражаючи себе на небезпеку, створюють масові скупчення поблизу банків, пунктів видачі гуманітарної та кеш-допомоги, біля супермаркетів. Ворог продовжує завдавати ударів по місту й області. Тож закликаємо жителів Херсона і Херсонщини не створювати масових скупчень, щоб убезпечити своє життя, - наголосили у Мінреінтеграції.",2023-02-15
Ukraine NOW,"**Україна бойкотує чемпіонат світу з боксу через участь росії та білорусі
**
Збірна України з боксу не виступатиме на чемпіонатах світу серед жінок та чоловіків у 2023 році через допуск до змагань атлетів з росії та білорусі, які мають брати участь під своїми прапорами.

«__Відповідь наша чітка: наші спортсмени та представники федерації боксу України не виступають там, де будуть виступати представники країн-агресорів__», - сказав віцепрезидент федерації боксу України Олег Ільченко.

Таким чином, Україна приєдналася до 9-ти країн, які уже оголосили про бойкот чемпіонату. Серед них: США, Польща, Швейцарія, Нідерланди, Велика Британія, Ірландія, Чехія, Швеція та Канада.",2023-02-22
Ukraine NOW,"**Хорватія готує до відправлення в Україну 14 гелікоптерів**

Про це повідомляє Jutarnji.

__""Хорватія розпочала операцію з відправлення в Україну 14 транспортних вертольотів. Дванадцять гелікоптерів Мі-8МТВ-1 та два вертольоти Мі-8Т були виведені зі складу Збройних сил, і почалася підготовка до їх транспортування__"", — йдеться у повідомленні.

Очікується, що гелікоптери будуть готові до відправлення в Україну за десять днів.",2023-02-26
Ukraine NOW,"**В Україні не мобілізують жінок без їхньої згоди та не надсилають повістки через Дію: заступниця міністра оборони Ганна Маляр вкотре спростувала російські фейки **

«У нас не мобілізовують жінок без їхньої згоди, навіть медиків. І не направляють без їхньої згоди на передній край», - зазначає Маляр.

Якщо військовозобов’язана жінка отримує повістку - це для уточнення даних. Бо вони, згідно з законом, повинні це робити що 5 років. 

Також шириться інформація, що нібито через Дію будуть видавати повістки. 

«Наразі повістки через Дію не видають. І питання це не опрацьовується», - додала вона.

Ще один російський наратив, що мобілізованих без підготовки відправляють в Бахмут. 

Насправді, мобілізованих, які не проходили військової служби, направляють до навчальних центрів.

‼️Якщо вас без навичок володіння зброєю та підготовки направили на передній край, ви маєте повідомити про це на телефони гарячої лінії: 0-800-500-410, 0-800-500-442 та 044-454-44-99

Наразі мобілізованих направляють на різні напрямки, а не лише на Схід. 

«Є чимало тилових військових частин у різних регіонах України, завдання яких наближати Перемогу», - підкреслила заступниця міністра.",2023-03-18
Ukraine NOW,"**Відтепер українці можуть підписувати європейські документи Дія.Підписом**

Про це повідомив віцепрем’єр, міністр цифрової трансформації Михайло Федоров.

__""Наближаємося до цифрового безвізу з ЄС. Тепер зможете підписувати європейські документи Дія.Підписом-EU, який відповідає регламенту eIDAS Європейського Союзу. А отже, країни ЄС зможуть перевірити накладений підпис і впевнитись, що документ підписали саме ви. Долучайтеся до бета-тесту"", __— повідомив він.",2023-04-03
Ukraine NOW,"**На окупованій частині Запорізької області росіяни викрадають людей та лякають «евакуацією» до росії
**
«__Попри те, що регіон захопили понад рік тому, й росіяни навіть відзвітували про ""референдум"", окупанти продовжують репресії проти місцевого населення__», - повідомляє Центр національного спротиву. Зокрема на тижні повідомляється про низку випадків викрадення людей. Спротив зазначає, що викрадених осіб вивозять до катівень без пояснень причини, родичам тривалий час не повідомляють, де утримуються ув’язнені.

Окрім того, як повідомляє Генштаб у населеному пункті Мелітополь російські окупанти продовжують чинити психологічний вплив на місцеве населення шляхом розповсюдження листівок щодо їх евакуації до росії.",2023-04-05
