channel_name,text,date 
РИА Новости,"Путин подписал указ о цифровом паспорте. Теперь представление гражданами РФ сведений, содержащихся в личных документах, в электронной форме с использованием приложения «Госуслуги» приравнивается к предъявлению самих документов.",2023-09-18
РИА Новости,"Москва поддерживает Пекин по вопросам Тайваня, Синьцзяна, Тибета и Гонконга, которые Запад использует для дискредитации Китая, заявил Патрушев на встрече с Ван И",2023-09-19
РИА Новости,"США и Россия могут в ближайшие месяцы найти механизм по обмену заключенными, считает спецпосланник Байдена Роджер Карстенс",2023-09-19
РИА Новости,"Беспилотник сбит в Шебекинском городском округе, сообщил губернатор Белгородской области",2023-09-19
РИА Новости,"Боевым украинским самолетам регулярно приходится отказываться от выполнения боевой задачи из-за работы российских систем РЭБ, которые выключают их электронику, сообщил РИА Новости информированный источник. 

По словам собеседника, система РЭБ ""Красуха"" может полностью подавить работу бортовой электроники украинских истребителей и штурмовиков. В итоге самолеты ВСУ возвращаются на базу по наземным ориентирам, так как навигация у них ""падает"".

""Красуха"" может воздействовать на электронику противника на расстоянии до 150 км.",2023-09-20
РИА Новости,"Часть кассетных боеприпасов ""натовского"" калибра, которые применяет ВСУ, используются для дистанционного минирования подконтрольной российскими бойцам территории в Харьковской области, рассказал РИА Новости мотострелок 1-й гвардейской танковой армии Западной группировки войск",2023-09-20
РИА Новости,"Житель Барнаула отравил воду, которую могли выпить военнослужащие, мужчине предъявили обвинение в покушении на госизмену и теракт, сообщает пресс-служба УФСБ по  Алтайскому краю",2023-09-20
РИА Новости,"Проект решения о ратификации Римского статута Международного уголовного суда прошел экспертизу в парламенте Армении, проблемных норм не обнаружено, пишет армянская газета ""Жоховурд""",2023-09-20
РИА Новости,"Непогода в Финляндии: из-за штормового ветра без света остались 25 тысяч домов, на севере страны выпало до 20 см снега",2023-09-20
РИА Новости,"В Москве на выходных будет до +25 и много солнца, осадков не ожидается, рассказали РИА Новости в столичном метеобюро",2023-09-20
РИА Новости,"❗️Песков: ждем согласования сроков разговора Путина и Пашиняна, контактов с Алиевым пока не предусмотрено, при необходимости, они могут быть согласованы",2023-09-20
РИА Новости,"Учения НАТО носят все более провокационный, агрессивный характер и намеренно проводятся в основном вблизи российских границ, сообщили РИА Новости в МИД РФ.

Натовцы не скрывают, что отрабатывают действия по отражению нападения именно со стороны России, и из-за маневров альянса вблизи государственной границы РФ кратно возрастает риск непреднамеренных инцидентов, добавили в ведомстве.",2023-09-21
РИА Новости,"Обстановка на площади Республики у здания правительства в Ереване спокойная, дежурят полицейские, передает корреспондент РИА Новости",2023-09-21
РИА Новости,"Пашинян заявил, что режим прекращения огня в Карабахе в целом сохраняется, но местами бывают нарушения, **в целом ситуация стабильная**",2023-09-21
РИА Новости,Протестующие в Ереване полностью перекрыли движение на площади Республики в центре города,2023-09-22
РИА Новости,"Пожар в здании штаба флота в Севастополе локализован, ситуация под контролем, сообщил губернатор",2023-09-22
РИА Новости,"США потребовали от Польши разъяснений о прекращении поддержки Киева, пишет Блумберг со ссылкой на представителя Пентагона.

По мнению источника, разногласия между Киевом и Варшавой еще не привели к ""появлению трещин"" в стане поддерживающих Украину, но позицию Польши надо прояснить.",2023-09-22
РИА Новости,"Леонида Пасечника единогласно избрали главой ЛНР. Сегодня же он вступил в должность.

После произнесения им клятвы Сергей Кириенко подарил ему особое издание российской конституции.",2023-09-23
РИА Новости,"Путин поздравил ЦИК с 30-летием. Он отметил:

▪️ **Именно народ - источник власти в России**, он определяет путь ее развития

▪️ Сегодня в России есть все условия, чтобы каждый гражданин мог свободно выражать свою волю на выборах

▪️ Избирательная система РФ по праву считается одной из лучших в мире, она базируется на прозрачных и понятных процедурах

▪️ **ЦИК РФ независим в работе**, принимает решения публично и коллегиально, начальников над ним нет",2023-09-23
РИА Новости,"ВСУ обстреляли белгородское Шебекино: пострадала женщина, повреждены 8 жилых домов и 4 автомобиля, сообщил губернатор",2023-09-25
РИА Новости,"МИД РФ прокомментировал обострение в Косово:

🔻Вчерашнее кровопролитие - непосредственное следствие курса ""премьера"" Курти на разжигание конфликта, зачистку края от сербов;
🔻Налицо прямая угроза возобновления этнических чисток в Косово, практиковавшихся косовоалбанскими радикалами ранее;
🔻Попытки ""премьера"" Курти вызвать давление Запада на Сербию через нагнетание обстановки в Косово - игра с огнем, она обходится слишком дорого;
🔻Стабилизация ситуации в Косово возможна только через всеобъемлющее выполнение резолюции СБ ООН 1244 и брюссельских договоренностей",2023-09-25
РИА Новости,"Морской и наземный общественный транспорт Севастополя прекратил движение, сообщили власти",2023-09-25
РИА Новости,"Министр цифрового развития Дагестана попросил депутатов регионального парламента помочь разъяснить жителям, что вышки сотовой связи безвредны.

В республике в этом году должны установить 76 вышек связи, жители 5 населенных пунктов ""хотят отменить"" их установку, отметил министр.",2023-09-26
РИА Новости,"Путин созвонился с президентом Ирана Раиси, обсуждали ситуацию вокруг Нагорного Карабаха, сообщил Кремль.

Высказана обоюдная заинтересованность в активизации консультативной платформы ""3+3"" (Азербайджан, Армения, Грузия, Россия, Иран, Турция).",2023-09-26
РИА Новости,"Медведев провел совещание по вопросам доукомплектования Вооруженных сил.

Зампред Совбеза отметил, что с начала года по 26 сентября на службу в интересах Объединенной группировки войск **приняты более 325 тысяч человек.**",2023-09-26
РИА Новости,"КНДР решила выдворить американского военного Трэвиса Кинга, незаконно проникшего на территорию страны.

Официальное северокорейское агентство ЦТАК пишет, что рядовой Кинг летом решил попасть в КНДР, поскольку ""чувствовал отвращение к бесчеловечным издевательствам и расизму в американской армии"".",2023-09-27
РИА Новости,"Путин в четверг проведет переговоры с президентом Южного Судана, который посетит Россию, анонсировал Кремль",2023-09-27
РИА Новости,"США **не навязывают** бизнесу через санкции прекращение операций в РФ, в том числе по линии поставок продовольствия и медикаментов - госдеп",2023-09-27
РИА Новости,"Путин на встрече с Кадыровым отметил чеченских бойцов.

""Мы если ваш приказ не выполним, значит, нам не жить"", - ответил глава Чечни.",2023-09-28
РИА Новости,"Баку призывает армянских жителей Карабаха не покидать места жительства и быть частью азербайджанского общества, заявили в МИД Азербайджана",2023-09-28
РИА Новости,В Литву из Турции прибыл самолет НАТО дальнего радиолокационного обнаружения E-3A Sentry,2023-09-28
РИА Новости,Медведев посетил полигон Капустин Яр в Астраханской области и рассказал об испытаниях высокоточных российских ракет,2023-09-29
РИА Новости,"Украинские террористы атаковали беспилотником город Трубчевск в Брянской области, один местный житель ранен, сообщил губернатор",2023-09-30
РИА Новости,"В воскресенье утром ВСУ обстреляли район центрального рынка в белгородском Шебекино, три человека ранены, сообщил губернатор Гладков",2023-10-01
РИА Новости,"Запуск первой в России высокоскоростной железнодорожной магистрали Москва - Петербург запланирован до 2030 года, билет на поезд будет стоить чуть дороже ""Сапсана"", сообщил РИА Новости генеральный директор РЖД Олег Белозеров",2023-10-02
РИА Новости,"❗️Российские войска своими действиями значительно ослабили боевой потенциал противника и нанесли ему серьезный урон, заявил Шойгу на селекторном совещании.

Попытки ВСУ прорвать оборону в районах Работино и Вербового провалились, отражены и все атаки на соледаро-бахмутском направлении, отметил министр.",2023-10-03
РИА Новости,"В центре Берлина проходит акция протеста сторонников партии ""Альтернатива для Германии"" и движения Querdenker против поставок оружия на Украину, за отставку правительства и проведение досрочных выборов",2023-10-03
РИА Новости,"Мадридский ""Реал"" обыграл на выезде ""Наполи"" в матче группового этапа Лиги чемпионов - 3:2. После двух туров он лидирует в группе С.

""Манчестер Юнайтед"" потерпел второе поражение подряд - сегодня от ""Галатасарая"" 2:3 - и занимает последнее место в группе А.

Другие матчи завершились так:

▪️ ""Копенгаген"" - "" Бавария"" - 1:2
▪️ ""Ланс"" - ""Арсенал"" - 2:1
▪️ ПСВ (Эйндховен) - ""Севилья"" - 2:2
▪️ ""Унион"" (Берлин) - ""Брага"" (Португалия) - 2:3
▪️ ""Зальцбург"" - ""Реал Сосьедад"" - 0:2
▪️ ""Интер"" - ""Бенфика"" - 1:0",2023-10-03
РИА Новости,"Представители КПРФ в годовщину трагических событий 1993 года провели шествие в Москве и возложили венки к Поклонному кресту, установленному в память о жертвах расстрела Дома Советов",2023-10-04
РИА Новости,"На лидера ""Альтернативы для Германии"" Тино Хрупаллу напали в городе Ингольштадт, его госпитализировали, сообщает местная пресса со ссылкой на пресс-секретаря политсилы.

К нападению причастны два молодых мужчины, их задержали, о мотивах не сообщается. Хрупалла выступил на партийном предвыборном мероприятии вместо другого сопредседателя партии - Алисы Вайдель, она находится под охраной из-за угроз ей и ее семье. При этом в августе в Аугсбурге неизвестные избили представителя АдГ Андреаса Юрку. 

В следующее воскресенье в Баварии - выборы в ландтаг, и эксперты полагают, что АдГ может добиться на них рекордно высоких результатов. Партия активно выступает за ограничение притока мигрантов и начало мирных переговоров по Украине, противники партии часто обвиняют ее в тесных связях с Россией.",2023-10-04
РИА Новости,"Франция начнет вывод войск из Нигера на этой неделе, пишет Франс Пресс",2023-10-05
РИА Новости,"Один из бывших лидеров непризнанных властей Карабаха Араик Арутюнян привлечен Азербайджаном к уголовной ответственности.

Его обвиняют по более чем 10 уголовным статьям, Арутюняну грозит пожизненный срок.",2023-10-05
РИА Новости,"Благосостояние Запада в значительной степени было достигнуто за счет **ограбления всей планеты** и бесконечной экспансии, заявил Путин",2023-10-05
РИА Новости,"❗️Россия 15 лет предлагала Армении пойти на компромисс и вернуть Азербайджану 5 территорий Карабаха и 2 оставить за собой, но они отказались, заявил Путин",2023-10-05
РИА Новости,"❗️Россия **фактически закончила работы над ""Сарматом""**, но надо закончить бюрократические процедуры, сделаем это в ближайшее время, заявил Путин",2023-10-05
РИА Новости,"**""В ответе на вопрос ""кто виноват"" нужно ответить, кто заинтересован""

**Путин заявил, что в произошедшем на ""Северных потоках"" были заинтересованы США, и вспомнил про ""вашингтонский обком"".",2023-10-05
РИА Новости,"❗️Если Япония проявит инициативу в вопросе нормализации отношений, Россия готова к сотрудничеству, заявил Путин",2023-10-05
РИА Новости,"Путин рассказал, что завтра вместе с Мирзиеевым и Токаевым примет участие в церемонии запуска поставок российского газа в Узбекистан",2023-10-06
РИА Новости,"Движение автотранспорта по Крымскому мосту временно перекрыто второй раз за сутки, сообщил инфоцентр об оперативной обстановке на транспортном переходе",2023-10-06
РИА Новости,"Курс доллара на следующей неделе снизится на 83 копейки, до 99,58 рубля, евро – на 81 копейку, до 104,96 рубля, юаня – на 12 копеек, до 13,6 рубля, ожидают опрошенные РИА Новости финансовые эксперты.

Рынок акций, по их прогнозу, мало изменится по индексу Мосбиржи, а цена на нефть марки Brent вырастет на 3 доллара, до 87,6 доллара за баррель.",2023-10-06
РИА Новости,"Вооруженное крыло радикального движения ""Исламский джихад"" ""Бригады Аль-Кудс"" заявило о пленении нескольких израильских солдат, сообщили палестинские СМИ",2023-10-07
РИА Новости,"Нетаньяху на фоне эскалации назвал первой целью сил Израиля зачистку на подвергшихся атакам территориях и восстановление безопасности, призвал израильтян объединиться ради победы в войне",2023-10-07
РИА Новости,"ВВС Израиля нанесли удар по боевикам ХАМАС у КПП ""Эрец"" на границе с сектором Газа",2023-10-07
РИА Новости,"Крупнейший профсоюз Италии - Всеобщая итальянская конфедерация труда - провел в центре Рима шествие и митинг.

В число организаторов вошли также разные политические группы и организации, выступающие против увеличения военных расходов и участия Италии в вооруженных конфликтах.

Баннеры и плакаты отражали весь спектр проблем страны: ""С бедностью борются, давая тем, у кого меньше"", ""Сохраняйте спокойствие и слушайте труд"", ""Войне не место в истории"", ""Открыты к забастовкам"", ""Труд и мир, не война и бедность"".",2023-10-07
РИА Новости,"Больница в Ашкелоне на юге Израиля подверглась ракетному удару, пишут местные СМИ. Данные о пострадавших не приводятся (видео из соцсетей)",2023-10-08
РИА Новости,"Улицы Газы с наступлением темноты пустеют, при этом работают фонари, хотя ранее Израиль принял решение прекратить поставки электроэнергии в анклав",2023-10-08
РИА Новости,"По состоянию на 9.00 посольство не располагает подтверждённой информацией о россиянах, которые могли бы пострадать или пропасть без вести в Израиле, говорится в заявлении посольства",2023-10-09
РИА Новости,"Число погибших при израильских ударах по сектору Газа выросло до 493, пострадали более 2,7 тыс человек - Минздрав Газы",2023-10-09
РИА Новости,"**Немецкие СМИ о местных выборах в Гессене и Баварии:

**Bild: Выборы обернулись для правящей коалиции Германии не просто пощёчиной, а катастрофой, Шольц стал кем-то наподобие канцлера без страны. Низкие результаты партии Шольца связаны с тем, что большинство немцев хотят заметно сократить число нелегальных мигрантов уже сейчас.

TAZ: Симпатии избирателей перешли на сторону ""Альтернативы для Германии"" из-за инфляции, энергетической и миграционной политики нынешних властей. Власти Германии должны отказаться от действующей  миграционной политики. 

Zeit: Партия Шольца потеряла свой статус и по голосам сравнялась с мини-партиями",2023-10-09
РИА Новости,"**Спецоперация, 9 октября. Главное: 
** 
▪️События в Израиле на ход СВО не повлияют, это самостоятельный процесс, там все идет по плану, заявил Песков; 
 
▪️ВС РФ за сутки отбили 3 атаки на донецком направлении, ВСУ потеряли до 140 человек и 3 бронемашины, сообщили в Минобороны России; 
 
▪️ВС РФ на запорожском направлении нанесли удар по живой силе и технике ВСУ в районе Работино и пресекли деятельность украинской ДРГ у Вербового. Потери ВСУ - более 15 человек и 5 единиц техники, рассказали в военном ведомстве; 
 
▪️ВС РФ отбили 5 атак на купянском направлении, противник потерял до 170 военных и одну самоходку, в результате неудачной атаки на позиции ВС РФ и российского удара по позициям ВСУ у Старомайорского Киев потеряли до 200 военных, 4 единицы техники, заявило Минобороны;  
 
▪️ВСУ на краснолиманском направлении потеряли за сутки до 45 военных, 2 бронемашины. На херсонском направлении - до 60 военных и гаубицу, сообщили в МО РФ;  
 
▪️Путин присвоил звание Героя России посмертно рядовому Дмитрию Егорову за героизм при исполнении воинского долга в ходе СВО;
 
▪️Минобороны России дополнило список чиновников и представителей компаний, участвующих в биологических программах США, двумя украинцами - исполнительным директором Украинского института политики общественного здравоохранения Татьяной Кирьязовой и замначальника санитарно-эпидемиологического управления ВСУ Михаилом Усатым; 
 
▪️Ряд вооружений, переданные Киеву Западом, активно применяются против Израиля, заявил Медведев. Он предрек торговлю поставленными ракетами, танками и даже самолетами ""коррумпированными властями Украины""; 
 
▪️Встреча по Украине в Турции планируется в последней декаде октября без участия России, идет согласование по дипканалам, сообщил РИА Новости источник;
 
▪️Проблемы с бюджетом в США усиливают неопределенность с помощью Украине, заявил Боррель. При этом на помощь Украине не окажет влияния ситуация в Израиле, уверен официальный представитель Еврокомиссии Мамер.",2023-10-09
РИА Новости,"Сенатор Ковитиди исправила на ""декабрь"" свою запись в Telegram-канале касательно ""определения"" Советом Федерации выборов президента.

""В декабре Совет Федерации определит дату выборов президента России"", - говорится в исправленной записи Ковитиди.",2023-10-09
РИА Новости,"Главное из брифинга Пескова:

▪️ Про слова Кадырова о поддержке Палестины: у России давние связи с палестинцами, но есть и отношения с Израилем, где много соотечественников

▪️ Россия контактирует с Палестиной и выясняет, есть ли среди захваченных в заложники россияне 

▪️ В Кремле негативно восприняли слова Зеленского о причастности России к событиям в Израиле: они не имеют под собой никаких оснований

▪️ Точных дат визита президента Палестины Махмуда Аббаса в Россию пока нет, их согласуют по дипломатическим каналам. Визит планировался заранее

▪️ О возвращении бизнесмена Фридмана в Россию: здесь нет чего-то необычного, он - россиянин",2023-10-10
РИА Новости,"Повреждение газопровода Balticconnector расследуется на данном этапе как «вандализм», сообщили в криминальной полиции Финляндии",2023-10-10
РИА Новости,"Глава МИД Турции считает, что есть риски нестабильности в глобальном масштабе из-за палестино-израильской эскалации",2023-10-10
РИА Новости,"Тель-Авив оправляется от воздушных атак: за сегодня ни одной сирены, открываются парикмахерские, магазины и рестораны. Город уже не напоминает фильм о зомби-апокалипсисе.

Впрочем, как рассказала РИА Новости одна из израильтянок, уверенности в том, что привычная жизнь вернулась надолго, нет: ""Что может случиться дальше, мы не знаем""",2023-10-11
РИА Новости,"Армия Израиля прокомментировала РИА Новости сообщения о** 200 убитых** в кибуце Кфар-Аза: подтвердить цифры не можем, но то, что была резня, в ходе которой жестоко убивали женщин, младенцев и стариков, факт",2023-10-11
РИА Новости,"Целые жилые кварталы уничтожены в Газе после ударов Израиля - фото МИД Палестины. Дальше - больше: со дня на день ожидается наземная операция.

Опрошенные РИА Новости эксперты назвали её проведение неизбежным для достижения заявленной Израилем цели - лишить ХАМАС возможности проводить теракты в еврейском государстве",2023-10-12
РИА Новости,"Американец выиграл в лотерею $1,76 млрд (169 млрд руб) - это второй по величине выигрыш в истории США.

Перед счастливчиком выбор: либо $774 млн сразу, либо вся сумма, размазанная частями на 29 лет. В любом случае придётся заплатить налог в 24-37%.

Не всем победителям лотерей удаётся разумно распорядиться деньгами: широко известна история британца, который работал мусорщиком, выиграл в лотерею £10 млн, всё потратил и снова стал мусорщиком",2023-10-12
РИА Новости,"Премьер Республики Сербской в составе БиГ заявил, что Европа продолжает пользоваться российскими энергоносителями, несмотря на собственные же санкции, однако теперь достает топливо опосредованно и дороже. «И к чему мы пришли? Мы пришли всего лишь к увеличению цен»,- заявил Вишкович.",2023-10-12
РИА Новости,"Пострадавших и разрушений в Сочи из-за украинских беспилотников нет, все системы города работают штатно, сообщают власти",2023-10-14
РИА Новости,"Известный американский журналист Сеймур Херш, ссылаясь на источники, утверждает, что **Израиль планирует атаку Газы авиабомбами JDAM** - это приведет к полному уничтожению города и может произойти уже ""в воскресенье или понедельник"".

Он также пишет, что Израиль пытается убедить Катар присоединиться к Египту для финансирования лагеря на миллион или более беженцев из Газы.",2023-10-15
РИА Новости,"Алиев поднял государственный флаг Азербайджана в Ханкенди (Степанакерте), сообщает госагентство АзерТадж",2023-10-15
РИА Новости,"Девять ракет было выпущено из Ливана по израильской территории, система ПВО перехватила 5 ракет, ЦАХАЛ наносит удар по месту запуска в Ливане, говорится в сообщении армии",2023-10-15
РИА Новости,"Спецоперация, 15 октября. Главное:

▪️ Путин заявил, что украинское контрнаступление провалилось полностью;

▪️ Руководитель пресс-службы сухопутных войск Украины заявил, что все военнообязанные в стране, в том числе женщины-медики, призваны явиться в военкоматы для обновления данных;

▪️ Вооруженные силы России пресекли деятельность двух диверсионно-разведывательных групп в районе острова Алешкинский (Херсонская область), сообщили в Минобороны РФ;

▪️ Российская армия за сутки отбила 5 атак ВСУ на донецком и одну на южнодонецком направлении, сообщили в российском военном ведомстве;

▪️ ВС РФ уничтожили склад боеприпасов 102 бригады территориальной обороны ВСУ в районе Малиновки (Запорожская область), сообщили в Минобороны;

▪️ Потери украинских войск за минувшие сутки на всех участках фронта, по данным МО РФ, составили 870 военнослужащих, 42 бронемашины, 7 артиллерийских орудий, 67 автомобили и 67 дронов;

▪️ Российская ПВО ночью сбила 27 украинских дронов, запущенных по территории России. Большая часть беспилотников ВСУ была уничтожена над Курской (18 БПЛА) и Белгородской областью, сообщили в Минобороны РФ.",2023-10-15
РИА Новости,"""Гуманитарное прекращение огня"" со стороны Израиля для юга сектора Газа, как ожидается, начнется в 9.00 мск, продлится 5 часов, сообщило израильское ТВ",2023-10-16
РИА Новости,Восемь верблюдов в ночь на понедельник сбежали из цирка в Зальцбурге из-за перебоев с электричеством. Вскоре их увидели разгуливающими по дороге - а через 15 минут уже поймали и вернули в родные загоны,2023-10-16
РИА Новости,"Звезда КВН 1990-2000-х годов Сергей Сивохо умер в возрасте 54 лет. После КВН он участвовал во множестве развлекательных и юмористических шоу, снимался в кино, а в последние годы занимался политикой.",2023-10-16
РИА Новости,"Армия обороны Израиля нанесла удар по банку, используемому ХАМАС для финансирования деятельности в секторе Газа, говорится в сообщении армии. Кроме того, ночью она нанесла удары по военным объектам, принадлежащим ХАМАС и ""Джихаду"".",2023-10-17
РИА Новости,"Шведов в Брюсселе после теракта призвали **""не выставлять напоказ,** что они шведы"", пишут СМИ. Рекомендуется свернуть флаги и убрать другие знаки национальной принадлежности - на всякий случай.

Швеция - одна из стран, поддержавших Израиль и остановивших помощь Палестине, хотя до сих пор неясно, связан ли теракт с этим обстоятельством. Также большой резонанс среди мусульман получило [неоднократное сжигание Корана](https://t.me/rian_ru/212432) в Стокгольме",2023-10-17
РИА Новости,"Максиму Галкину грозит первый иноагентский штраф - до 50 тысяч рублей: он не представил отчёт о деятельности иноагента, как требует закон, рассказали РИА Новости в суде",2023-10-17
РИА Новости,Протесты после удара по больнице в секторе Газа также идут в Стамбуле и Тегеране,2023-10-17
РИА Новости,"Армия Израиля призвала жителей Газы эвакуироваться в гуманитарный район в Аль-Маваси (у южного побережья сектора), где по необходимости будет «оказываться помощь»",2023-10-18
РИА Новости,"Армия обороны Израиля опубликовала видео военно-воздушных сил, на котором, как утверждается, территория больницы в секторе Газа до и после удара. Израильские военные вновь заявили, что речь идет, по их версии, о ракетном пуске «Исламского джихада».",2023-10-18
РИА Новости,"Путин: Россия всегда выступала за создание суверенного палестинского государства, вне зависимости от обострения конфликта.

Палестинскому обществу нужно стремиться к единству, но это их дело, добавил российский лидер",2023-10-18
РИА Новости,"Шойгу: не исключено, что в Финляндии и Швеции в ближайшей перспективе появятся базы НАТО и ударные виды вооружений. Россия укрепляет западные рубежи",2023-10-18
РИА Новости,Шойгу о ситуации на западных границах Союзного государства в свете активности НАТО,2023-10-18
РИА Новости,"Правоохранители вытеснили протестующих из здания конгресса США, акция продолжается на улице, передает корреспондент РИА Новости. Информацию подтвердила полиция",2023-10-18
РИА Новости,"Испытывающие острый дефицит лекарств, медицинских принадлежностей и расходных материалов больницы Газы не способны предоставить должное лечение раненым и ждут открытия гуманитарного коридора для эвакуации пострадавших за пределы анклава, рассказал РИА Новости глава Европейской больницы Газы доктор Юсуф Эль-Аккад",2023-10-19
РИА Новости,"Данных о возможных жертвах среди российских граждан в результате удара по больнице в Газе пока нет, сообщили РИА Новости в представительстве РФ в Рамалле",2023-10-19
РИА Новости,"**Мнения о визите Путина на форум ""Один пояс, один путь""**

Global Times
Важнейшее значение заключается в демонстрации высокого уровня **стратегической координации **России и Китая, особенно в свете нынешней международной обстановки. Стратегические связи необходимо углублять для противодействия политике Запада

China Daily
Переговоры прошли в тёплой атмосфере, особенно запомнилось, что Путин обратился к Си Цзиньпину **""дорогой друг"",** в то время как китайский лидер назвал президента России **""старым другом"".** За 10 лет они провели больше 40 встреч и ""завязали крепкую дружбу""

Тянь Лю (военный журналист, Китай)
Путин, пожалуй, стал **самым занятым гостем** форума, не считая хозяина. Вокруг его резиденции всё время было очень интенсивное движение, и некоторые даже шутили, что Россия была будто наполовину хозяйкой мероприятия

Кирилл Бабаев (Институт Китая и современной Азии РАН) 
Россия безусловно является **главным гостем** этого мероприятия, это привлекало внимание как китайских, так и западных СМИ. Путин, конечно же, был главной звездой форума, именно потому что он на всех практически узловых мероприятиях шёл рука об руку с Си Цзиньпином

Чжан Хун (Китайская академия общественных наук)
Лидеры России и Китая имеют во многом схожее понимание геополитического ландшафта, а также необходимости эволюции мирового порядка в демократическом и справедливом направлении",2023-10-19
