channel_name,text,date,
Экономика,"Власти России поручили нефтяным компаниям сократить экспорт нефти в августе, сообщает Reuters со ссылкой на три источника. По данным агентства, на этой неделе состоялась встреча с топ-менеджерами компаний, которых попросили «приложить больше усилий, чтобы гарантировать снижение экспорта» в следующем месяце.

Накануне вице-премьер Александр Новак заявил, что компании самостоятельно будут решать: либо снизить экспорт, либо добычу. «Но в целом у нас задач — уменьшить поставки на мировые рынки», — сказал Новак.

Два источника агентства сообщили, что экспорт российской нефти из западных портов в августе сократится примерно на 100 тыс. — 200 тыс. баррелей в день по сравнению с июлем.
[𝔼ℂ𝕆ℕ𝕆𝕄𝕀𝕂𝔸](https://t.me/economika)",2023-07-15,Economical
Экономика,"Крупнейшая нефтесервисная компания SLB (ранее Schlumberger) объявила о прекращении поставок продукции и технологий в Россию со всех своих предприятий по всему миру в связи с ужесточением международных санкций, сообщается на сайте SLB. До этого компания ограничила поставки из США, Великобритании, ЕС и Канады.

«SLB всерьез относится к соблюдению законов об экспортном контроле и экономических санкциях и по-прежнему поддерживает международное сообщество», — говорится в сообщении. В SLB добавили, что призывают к прекращению боевых действий на Украине.

С марта 2022 года компания предпринимает шаги по сокращению своей деятельности в России и ограничению инвестиций и новых технологий, отметили там.
[𝔼ℂ𝕆ℕ𝕆𝕄𝕀𝕂𝔸](https://t.me/economika)",2023-07-15,Economical
Экономика,"Главнокомандующий Вооруженными силами Украины генерал Валерий Залужный заявил, что применяет оружие украинского производства для ударов «через границу» и не будет ни у кого спрашивать разрешения. Хотя страны, поставляющие свои вооружения, поставили условие: не использовать их для нанесения ударов по территории России.

«Чтобы спасти свой народ, почему я должен спрашивать у кого-то разрешения, что делать на вражеской территории?» — сказал Залужный. «Это наша проблема и это нам решать, как убить этого врага», — добавил он.

Если партнеры боятся применять свое оружие, Украина «будет убивать своим, но ровно столько, сколько необходимо», подчеркнул генерал.
[𝔼ℂ𝕆ℕ𝕆𝕄𝕀𝕂𝔸](https://t.me/economika)",2023-07-15,Political
Экономика,"Решение президента США Джо Байдена об отправке дополнительных армейских резервистов в Европу — подготовка к войне с Россией, заявил кандидат в президенты США Роберт Кеннеди-младший.

«Байден только что призвал три тысячи резервистов, чтобы расширить силы США в Европе в качестве части операции «Атлантическая решимость». Я хочу, чтобы люди понимали, что это за мобилизация. Это подготовка к наземной войне с Россией», — написал он.

Решение Байдена также раскритиковал другой кандидат на выборах и экс-президент США Дональд Трамп в соцсети Truth Social. «Последнее, что должна делать его некомпетентная администрация — это подталкивать нас к третьей мировой войне», — написал Трамп.
[𝔼ℂ𝕆ℕ𝕆𝕄𝕀𝕂𝔸](https://t.me/economika)",2023-07-15,Political
Экономика,"Посольство России в США следит за ситуацией с экстрадированным в США из Эстонии россиянином Вадимом Конощенком, сообщается со ссылкой на заведующую консульским отделом посольства Надежду Шумову.

13 июля гражданина России Вадима Конощенока, задержанного в Эстонии, экстрадировали в США на основании ордера, выданного в Восточном округе Нью-Йорка.

В Минюсте США отметили, что россиянин «был важным участником схемы по предоставлению секретной электроники и боеприпасов американского производства в поддержку военных усилий России». Там указали, что Конощенок нарушил экспортный контроль США, экономические санкции и другие американские уголовные законы. В случае признания вины ему грозит до 30 лет тюрьмы.
[𝔼ℂ𝕆ℕ𝕆𝕄𝕀𝕂𝔸](https://t.me/economika)",2023-07-15,Political
Экономика,"Беднейшие страны и страны с доходом ниже среднего получили лишь 10 процентов кукурузы и 40 процентов пшеницы, отправленных в рамках зерновой сделки, заявил. Координационный центр ООН в Стамбуле. 

В субботу президент России Владимир Путин заявил президенту ЮАР Сирилу Рамафосе, что обязательства об устранении препятствий для экспорта российского продовольствия и удобрений не выполнены. Путин в ходе разговора также подчеркнул, что главная цель сделки, а именно поставки зерна нуждающимся странам, в том числе на африканском континенте, так и не была реализована.
[𝔼ℂ𝕆ℕ𝕆𝕄𝕀𝕂𝔸](https://t.me/economika)",2023-07-16,Economical
Экономика,"Индия и ОАЭ выразили заинтересованность в интеграции платежных систем обеих стран, сказано в совместном заявлении по итогам переговоров премьер-министра Индии Нарендры Моди и президента ОАЭ Мухаммеда бен Заида Аль Нахайяна в Абу-Даби.

""Лидеры обсудили, что развитие системы расчетов в местной валюте между двумя странами для урегулирования двусторонней торговли является отражением взаимного доверия. Более того, это подчеркивает устойчивость экономик обеих стран и укрепляет экономическое взаимодействие между ОАЭ и Индией. Лидеры выразили заинтересованность в укреплении сотрудничества в области платежных систем путем обеспечения интеграции между их системами мгновенных платежей для более эффективной обработки трансграничных транзакций между ОАЭ и Индией"", — говорится в заявлении, размещенном на сайте МИД Индии.
[𝔼ℂ𝕆ℕ𝕆𝕄𝕀𝕂𝔸](https://t.me/economika)",2023-07-16,Economical
Экономика,"За время действия черноморской инициативы, одна из частей которого подразумевает содействие в экспорте российских удобрений, не было отправлено ни одного судна с этим грузом из России, заявили в созданном в рамках сделки Координационном центре ООН.

В центре до этого отмечали, что экспорт российского аммиака в рамках инициативы будет зависеть от возобновления работы аммиакопровода Тольятти — Одесса, по которому продукция поступала в украинский порт Южный. Этот порт является одной из гаваней, откуда в рамках сделки отправляются суда с зерном. Аммиакопровод был поврежден в начале июня, «его текущее состояние неизвестно», добавили в ООН.
[𝔼ℂ𝕆ℕ𝕆𝕄𝕀𝕂𝔸](https://t.me/economika)",2023-07-16,Economical
Экономика,"Южная Корея начала передавать Украине транспорт и технику спецназначения. Об этом сообщил президент Украины Владимир Зеленский на совместной пресс-конференции с лидером Южной Кореи Юн Сок Ёлем.

«С радостью могу констатировать, что уже выполняется договоренность о передаче транспорта и техники специального назначения, в частности машин для разминирования. Это помогает нам спасать жизнь людей», — сказал Зеленский.

Юн Сок Ёль и первая леди Южной Кореи Ким Кон Хи прибыли на Украину днем 15 июля, заранее о визите не сообщалось. Президент республики после встречи с Зеленским объявил, что Сеул выделит на поддержку Киеву $150 млн.
[𝔼ℂ𝕆ℕ𝕆𝕄𝕀𝕂𝔸](https://t.me/economika)",2023-07-16,Political
Экономика,"Польские государственные энергетические компании Enea, PGE, Tauron и Energa получили от государственного казначейства предложения о приобретении угольных активов для создания NABE — National Energy Security Agency, Агентства национальной энергетической безопасности.

Согласно документу, PGE предложили продать акции за 849 млн злотых ($214 млн), исходя из стоимости предприятия, определенной по состоянию на 30 сентября 2022 года. Enea предложили продать акции компании Enea Wytwarzanie за 2,48 млрд злотых ($625 млн) и подразделения Enea Elektrownia Połaniec — за 632 млн злотых ($159,3 млн), также исходя из стоимости компаний на 30 сентября прошлого года. Цена продажи акций Energa Elektrownie Ostrołęka составила 153 млн злотых ($38,5 млн). 
[𝔼ℂ𝕆ℕ𝕆𝕄𝕀𝕂𝔸](https://t.me/economika)",2023-07-16,Economical
Экономика,"Twitter по-прежнему является убыточной компанией из-за падения доходов от рекламы и большой долговой нагрузки. Об этом заявил владелец соцсети Илон Маск.

«У нас по-прежнему отрицательный денежный поток из-за падения доходов от рекламы примерно на 50% и большой долговой нагрузки. Нужно достичь положительного денежного потока, прежде чем мы сможем позволить себе какую-либо роскошь», — написал в Twitter Маск в ответ на предложение пользователя создать более выгодные условия для содержания соцсети.
[𝔼ℂ𝕆ℕ𝕆𝕄𝕀𝕂𝔸](https://t.me/economika)",2023-07-16,Other
Экономика,"Поглощение фармакологической компанией Pfizer Inc. биотехнологической организации Seagen Inc. за $43 млрд будет расследовано со стороны органов Евросоюза по слияниям.

Seagen сообщила в нормативной документации, что обе фирмы уведомят о сделке Европейскую комиссию, а исполнительный орган ЕС расследует предлагаемое слияние. В документах утверждается, что одобрение Евросоюза является условием для закрытия сделки. При этом, как уточняет Bloomberg, штабы обеих организаций находятся в США, в связи с чем они имеют право в рамках механизма единого окна потребовать, чтобы слияние было рассмотрено Европейской комиссией, а не отдельными странами ЕС, для которых подобные сделки имеют значение. Уведомление о расследовании поступило в связи с тем, что ЕС продолжает внимательно следить за крупными сделками в области биотехнологий.
[𝔼ℂ𝕆ℕ𝕆𝕄𝕀𝕂𝔸](https://t.me/economika)",2023-07-16,Economical
Экономика,"Куратор китайской дипломатии в ЦК Компартии Ван И призвал Евросоюз четко определиться по поводу партнерства с Китаем. Об этом он заявил во время встречи с главой европейской дипломатии Жозепом Боррелем.

«В общих интересах обеих сторон укреплять связи и доверие, углублять сотрудничество между Китаем и ЕС. Евросоюз должен дополнительно прояснить позицию относительно стратегического партнерства между двумя сторонами и способствовать развитию отношений между Китаем и ЕС на существующей основе», — говорится на сайте китайского МИДа.
[𝔼ℂ𝕆ℕ𝕆𝕄𝕀𝕂𝔸](https://t.me/economika)",2023-07-16,Political
Экономика,"Президент США Джо Байден, добивающийся переизбрания, собрал во втором квартале около $72 млн пожертвований на проведение предвыборной кампании, сообщается со ссылкой на заявление штабов кандидатов в президенты.

Так, по объему собранных средств от доноров Байден опередил всех своих конкурентов, включая экс-президента США Дональда Трампа. Действующему президенту пожертвовали средства порядка 400 тыс. доноров, которые провели 670 тыс. зачислений в счет его кампании.

Трампу, по данным, удалось собрать за второй квартал около $35 млн, что делает его лидером в сравнении с остальным республиканскими кандидатами.
[𝔼ℂ𝕆ℕ𝕆𝕄𝕀𝕂𝔸](https://t.me/economika)",2023-07-16,Political
