channel_name,text,date,
RT на русском,"Ясиноватая. По прямой от Донецка каких-то 10 км. Но нужно выбирать правильный маршрут, чтобы не попасть под обстрел. Украинская артиллерия кроет этот город ежедневно. Когда-то Ясиноватая была важнейшим железнодорожным узлом. Сейчас рельсы покрыты снегом, а сотрудники спят и видят, когда придёт мир и путь на работу станет безопасным. Да не только они! Врачи, медсёстры, продавцы, водители, сотрудники предприятий — все мечтают о долгожданной победе, о мире и созидании. Я мечтаю вместе с ними.",2023-02-03,Shelling
RT на русском,"Все средства от продажи национализированного имущества украинских бизнесменов в Крыму будут направлены на оснащение участников спецоперации, заявил Аксёнов.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-02-03,Economical
RT на русском,"**Золотов стреляет из снайперской винтовки на полигоне в Крыму.

**Директор Росгвардии проверил боевую подготовку бойцов, оценил условия службы и быта.

Также Золотов вручил орден Мужества, медали «За отвагу» и медаль Суворова отличившимся во время СВО росгвардейцам.

Ранее появились кадры, как из снайперской винтовки [стреляет](https://t.me/rt_russian/133278) Путин.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-02-03,Political
RT на русском,"**Так, вероятно, выглядит вблизи **[**«шпионский» аэростат](https://t.me/rt_russian/145084?single)****, летящий над США, предположили в сети.

**Пользователи делятся мемами о китайском исследовательском воздушном шаре, за которым несколько дней следил Пентагон, не решаясь его [сбить](https://t.me/rt_russian/145145).

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-02-03,Shelling
RT на русском,"Гибралтар обвинил Испанию в нарушении суверенитета после инцидента с двумя испанскими таможенниками, которые при попытке изъять контрабандный табак оказались на гибралтарском пляже.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-02-03,Political
RT на русском,"Взрывы прогремели в Купянском районе Харьковской области, сообщают украинские СМИ.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-02-03,Shelling
RT на русском,"**В сети появились кадры с Сергеем Аксёновым на передовой. Он посетил позиции российских бойцов.**

Ему было доложено о ситуации в расположении и на фронте. Глава Крыма пообещал и дальше контролировать все вопросы со снабжением военнослужащих.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-02-04,Shelling
RT на русском,"**Ситуация с китайским аэростатом-разведчиком — это провокационный и агрессивный акт, заявил майор ВВС США в отставке Дэвид Стакенберг.
**
Ещё в 2015 году он, как эксперт по электромагнитному оружию, предупреждал, что подобные шары угрожают нацбезопасности Штатов. По его словам, они могут нести небольшое ядерное устройство, которое способно уничтожить энергосистему страны.

По последним данным, объект КНР находится недалеко от Нэшвилла (Теннесси). За ним около десяти часов следил боевой Boeing RC-135U, согласно данным портала ADS-B Exchange.

Тем временем в Пентагоне [обнаружили](https://t.me/rt_russian/145195) ещё один аэростат-разведчик — над Латинской Америкой.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-02-04,Political
RT на русском,"**Что такое «обучение по стандартам НАТО» и помогает ли оно воевать украинским солдатам?
**
Объясняет военный эксперт, автор канала @panzwaffle - [тут](https://t.me/rt_special/2859).

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-02-04,Political
RT на русском,"«Приятно, что теперь меня знают и в Канаде!»

**Басков заявил, что санкции против него и других российских исполнителей, которые ввело североамериканское государство, демонстрируют двойные стандарты Запада:**

«Так и представляю, как МИД Канады всем составом смотрит концерт на Красной площади и старательно записывает каждого, кто там выступил. Теперь, если ты поддерживаешь свою страну и её безопасность, тебя называют пропагандистом».

Вчера в санкционный список [попали](https://t.me/rt_russian/145183) 38 человек и 16 компаний, связанных, по мнению Оттавы, с «дезинформацией и пропагандой».

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-02-04,Economical
RT на русском,"«П****ц, тут, короче, колесо лопнуло, дым идёт».

**Пассажиры рейса Пхукет — Москва сняли, как у Boeing 767 AZUR Air взорвались шины во время разгона.
**
Красивый кадр взлёта, набор скорости почти до 200 км/ч, а затем хлопки, огонь и дым. Пилоты успели вовремя остановить самолёт, никто из 321 человека на борту не пострадал.

Пассажиры вылетят в Москву уже завтра. В соцсетях пишут, что сначала долго пришлось ждать багаж, но затем всех разместили в гостиницах.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-02-04,Shelling
RT на русском,"**Под завалами дома в Донецке, куда было **[**прямое попадание](https://t.me/rt_russian/145229)**** снаряда ВСУ, могут находиться мужчина, его супруга и брат.
**
Об этом корру RT Роману @corrkosarev Косареву рассказал житель уцелевшей квартиры на третьем этаже:

«Мы с ним встречались, поговорили, он пошёл к себе наверх. У него жена дома, машина брата стоит».

По его словам, спасатели нашли телефон женщины, его передали близким. Детей в квартире не было: их вывезли в Краснодарский край.

На месте продолжают разбирать завалы, удалось убрать одну из плит перекрытия.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-02-04,Shelling
RT на русском,"Посольство России в США назвало «воровством чужого имущества в угоду конъюнктурным интересам» передачу Вашингтоном Киеву активов Малофеева.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-02-04,Political
RT на русском,"**Операция «шар» завершилась. США сбили китайский аэростат-разведчик. Процесс в прямом эфире транслировали американские СМИ.

**Его сбили над Атлантикой, он должен упасть в территориальных водах США. В Вашингтоне надеются, что аппарат удастся найти и изучить.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-02-04,Shelling
RT на русском,"**Во Владивостоке у Токаревского маяка заметили белух, киты подплыли к людям на расстояние вытянутой руки.

**В соцсетях пишут, что там же заметили и нерп.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-02-05,Other
RT на русском,"**В Донецке решается проблема с подачей питьевой воды после того, как ВСУ намеренно обстреляли водонасосные станции.

**С местными жителями пообщался корр RT Сами Абу Деяб @Samiabudiab.

Над проблемой работает Минобороны РФ: в планах подавать воду из Таганрога и Ростова в донецкий канал, из которого её будут брать насосные станции.

«Коммуникации враги перебили, вода в Донецк не поступает регулярно с лета. Летом было очень тяжело. Сейчас всё наладилось: воду подают раз в три дня, и каждые три-четыре дня подвоз к самому дому», — рассказала жительница Донецка.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-02-05,Shelling
RT на русском,"Землетрясение не повлияло на боеготовность российской базы Хмеймим и других военных объектов группировки войск, дислоцированных в Сирии — Минобороны России.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-02-06,Political
RT на русском,"**В России предложили отменить обязательное наличие 14-дневного периода отпуска при его разделении.

**С инициативой к главе Минтруда Антону Котякову обратился директор Института исследования проблем современной политики Антон Орлов (копия его письма есть в [распоряжении](https://russian.rt.com/russia/news/1106092-otpusk-oplata-rossiya) RT).

Политолог считает, что нынешнее положение закона может быть неудобно как для работодателя, так и для самого работника.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-02-06,Other
RT на русском,"Путин разрешил дилеру «Автодом» приобрести «Мерседес-Бенц Банк Рус».

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-02-06,Economical
RT на русском,"**В Турции и Сирии **[**новое землетрясение](https://t.me/rt_russian/145457)****. Собрали главное:

**— в центральной части Турции зафиксировали толчок магнитудой 7,8, после него были афтершоки — 6 баллов — и ещё один толчок недалеко от города Кахраманмараш — 5,9;

— дома в Турции продолжают рушиться (на первом видео обрушение в городе Шанлыурфа);

— в Турции начались перебои с интернетом, сообщает Netblocks, до дальнейшего уведомления приостановлено проведение всех спортивных мероприятий, отменены рейсы в аэропорт Аданы на юго-востоке, на неделю остановил работу парламент;

— землетрясение, которое было в Турции ранним утром, стало самым мощным в стране с 1939 года, заявил Эрдоган. Сейчас известно о 1014 погибших и более чем 5 тыс. пострадавших. Точное число жертв пока неизвестно, разборы завалов продолжаются;

— в Сирии новые толчки ощутили в Дамаске, Латакии и других провинциях. Их магнитуду не уточняют. В результате утреннего землетрясения тут погиб 371 человек, пострадали ещё 1089;

— подземные толчки также почувствовали в Ливане, Израиле, Ираке и Грузии;

— Минздрав РФ готов направить специалистов в Турцию и Сирию для помощи пострадавшим, если будут соответствующие запросы, сообщило РИА Новости.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-02-06,Other
RT на русском,"Путин провёл телефонный разговор с Асадом.

Отмечается, что Асад принял предложение Путина о помощи в ликвидации последствий землетрясения в Сирии. Спасатели МЧС России вылетят в ближайшее время.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-02-06,Political
RT на русском,"Лавров поговорил по телефону с главой МИД Турции, он заявил о готовности Москвы оказать помощь Анкаре в связи с землетрясениями, сообщили в МИД РФ.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-02-06,Political
RT на русском,"**Здание обрушилось в турецкой Малатье на глазах у проезжавших мимо водителей. 

**По последним данным, в результате землетрясения в Турции [погиб](https://t.me/rt_russian/145529) 1651 человек, 11 119 ранены.

В Сирии число погибших увеличилось до 538, получили травмы свыше 1,6 тыс.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-02-06,Shelling
RT на русском,"**Главное к вечеру о последствиях **[**землетрясений](https://t.me/rt_russian/145540)**** в Турции и Сирии:

**— по последним данным, в Турции погибли 1762 человека, свыше 12 тыс. пострадали, а в Сирии жертвами стали 593 человека, пострадали более 1,4 тыс.;

— помогать турецким властям будут более 300 российских военных и 60 единиц техники российской группировки войск в Сирии;

— по данным АТОР, сейчас в Турции могут находиться до 45 тыс. российских организованных и самостоятельных туристов;

— для россиян открыта горячая линия: +7 (499) 678-12-03 (для тех, кто поехал по путёвке) и +7 (495) 695-45-45 (для путешествующих самостоятельно);

— занятия в турецких университетах пока приостановлены в 12 провинциях, общежития и кампусы задействуют при ликвидации последствий землетрясений;

— Эрдоган объявил в Турции национальный траур до 12 февраля включительно.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-02-06,Other
RT на русском,"Число жертв землетрясения в Турции выросло до 2316, сообщили власти. Пострадали 13 293 человека.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-02-06,Shelling
RT на русском,"**The New York Times сравнила, как выглядели известные локации в Турции до и после мощного **[**землетрясения](https://t.me/rt_russian/145641)****. 

**На кадрах — мечеть в Малатье, отели Avsar и Trend Garden Residence, а также историческая крепость Газиантеп.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-02-07,Shelling
RT на русском,"**Новые кадры из города Ефремова (Тульская область), где из-за **[**взрыва газа](https://t.me/rt_russian/145676)**** обрушился подъезд пятиэтажного дома.
**
По предварительным данным, погибли пять человек, четверо пострадали, рассказал РИА Новости представитель экстренных служб.

В МЧС добавили, что под завалами всё ещё могут находиться люди. Жильцов эвакуируют, для них организовали пункты временного размещения.

К ликвидации последствий ЧП привлекли спецтехнику. Региональная прокуратура начала проверку, на место выехали следователи и криминалисты.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-02-07,Shelling
RT на русском,"В МЧС подтвердили, что число погибших при обрушении подъезда в Ефремове увеличилось до пяти, пишет ТАСС.

«Достали тело ещё одного погибшего. Всего погибло пять человек. Разбор завалов продолжается», — сказали в пресс-службе ведомства.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-02-07,Shelling
RT на русском,"**В Сирии, так же **[**как и в Турции](https://t.me/rt_russian/145737)****, продолжают разбирать завалы после мощных землетрясений.

**Число погибших в арабской республике выросло до 1250, пострадали более 2 тыс. человек.

На первом видео Ruptly @ruptlyalert — спасательные работы в Хаме. А на кадрах с дрона — всё, что осталось от жилого здания в Алеппо.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-02-08,Shelling
RT на русском,"**Спасло одеяло: в турецком Адыямане спасатели вытащили из-под завалов живого младенца. Он провёл под бетонными плитами более 36 часов.

**Ранее в Хатае из-под обломков здания [вытащили двухлетнего обезвоженного мальчика](https://t.me/rt_russian/145770), который ждал помощи почти двое суток.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-02-08,Shelling
RT на русском,"**Четверо россиян, обнаруженных под завалами дома в турецкой провинции Хатай, — это супруги и двое детей двух с половиной и четырёх лет.**

Сообщение, предположительно, от родственницы пострадавших появилось в соцсетях. По её словам, вчера тепловизор показывал, что они живы.

Семья оказалась под бетонными плитами в квартале Гази на первом этаже комплекса апартаментов. На фото, как утверждается, тот самый дом.

По данным РИА Новости, на место ЧП [выехали](https://t.me/rt_russian/145788) спасатели.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-02-08,Shelling
RT на русском,"В Харькове уничтожены цеха, в которых осуществлялась модернизация беспилотников, сообщили в Минобороны России.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-02-08,Shelling
RT на русском,"«Уже третий день пошёл. Как людям выжить за такой срок…»

**Под завалами в городе Адыяман до сих пор находится уроженка Нижневартовска Ирина, которая пять лет живёт в Турции. Спасти удалось её мужа и дочь.

**Об этом RT сообщила сестра женщины Виктория. Она подчёркивает, что сейчас очень нужна помощь в разборе обломков — в разрушенном доме на разных этажах жили родственники супруга Ирины.

Лучшая подруга вартовчанки Людмила рассказала, что папа с ребёнком сейчас находятся в больнице, но информации об их состоянии нет.

«Соня была в объятиях папы, когда их нашли. Но Иру так и не нашли. Возможно, она спускалась со ступенек в этот момент», — добавила она.

Тем временем третьи сутки под завалами в Хатае [находится](https://t.me/rt_russian/145795) семья россиян, включая двоих детей. Спасатели пока [не могут](https://t.me/rt_russian/145815) начать доставать их из-под обломков.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-02-08,Shelling
RT на русском,"❗️Американский журналист Сеймур Херш заявил, что [взрывчатку](https://t.me/rt_russian/145017) под «Северные потоки» заложили водолазы из США под прикрытием учений НАТО, а активировали её норвежцы.

По словам расследователя, лауреата Пулицеровской премии, Байден решился на диверсию после более чем девяти месяцев секретных обсуждений с командой по нацбезопасности.

Херш утверждает, что во время упомянутых обсуждений главным вопросом было, как не оставить улик, а к подготовке диверсий причастен советник Байдена по нацбезопасности Джейк Салливан.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-02-08,Political
RT на русском,"Британское Минобороны проведёт оценку того, какие самолёты Лондон теоретически мог бы поставить украинским военным, заявили в правительстве Великобритании.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-02-08,Political
RT на русском,"США уверены, что Финляндия и Швеция вскоре вступят в НАТО, заявил госсекретарь Энтони Блинкен.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-02-08,Political
RT на русском,"**Конфликт, подобный европейскому, может повториться и в Азии, поскольку Китай быстро расширяет свои военные возможности, включая ядерные.**

Об этом заявил генсек НАТО Йенс Столтенберг.

По его словам, КНР пытается установить контроль над Южно-Китайским морем и угрожает Тайваню.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-02-08,Political
RT на русском,"Взрыв газа произошёл в пятиэтажке в Новосибирске, один подъезд обрушился — РИА Новости со ссылкой на губернатора региона.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-02-09,Shelling
RT на русском,"**Почти 300 памятников и бюстов, связанных с советской историей, собираются снести в Киеве.

**Об этом сообщили в местной администрации.

Вчера в Киеве по согласованию с местным Минкультуры [демонтировали](https://t.me/rt_russian/145794) памятник советскому лётчику-испытателю Валерию Чкалову. Также в украинской столице планируют убрать монумент генералу Ватутину, который освобождал город от нацистов.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-02-09,Political
RT на русском,"США расширили санкции против России, внеся в новый список семь физлиц — американский Минфин.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-02-09,Economical
RT на русском,"**Памятник генералу Ватутину в Киеве всё же демонтировали.

**Снести монумент освободителю города от нацистов удалось только спустя примерно четыре часа — сразу сместить его с постамента с помощью подъёмного крана, как планировалось, не удалось.

Вчера в украинской столице уже [убрали](https://t.me/rt_russian/145794) памятник советскому лётчику Чкалову.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-02-09,Political
RT на русском,"Кличко сообщил о взрыве на территории бывшего завода в Дарницком районе Киева.

UPD: Предварительно, взорвался газовый баллон, один человек погиб.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-02-09,Shelling
RT на русском,"**Эксперт Центра военно-политической журналистики, автор Telegram-канала ****@boris_rozhin**** Борис Рожин

**На Украине заявили, что вопрос с поставками истребителей и дальнобойных ракет решён.

Это не вызывает особого удивления, так как ещё осенью прошлого года была очевидно, что зимой НАТО продавит вопрос с поставками тяжёлой бронетехники западного образца, а весной-летом 2023 года начнёт решать вопрос с поставками самолётов и более дальнобойных ракет, которые режим Зеленского клянчил весь 2023 год.

Поставки западных самолётов — F-16, Gripen или Typhoon — необходимы ВВС Украины, так как ресурс поставок советских вооружений из Восточной Европы близок к исчерпанию, как и возможности каннибализации старой техники из советских запасов.

Основной проблемой в связи с желанием вооружить Украину ещё сильнее является вопрос подготовки пилотов, который может занять от нескольких месяцев до нескольких лет.

Впрочем, эта проблема может решаться путём задействования западных наёмников или даже регулярных пилотов из стран НАТО, мимикрирующих под наёмников.

Применительно к ракетам речь идёт о модернизированных боеприпасах для HIMARS с дальностью до 150 км, что позволит ВСУ обстреливать всю территорию Луганской области, часть Северного Крыма и приграничные области РФ на большую глубину.

Данный вопрос сейчас активно продавливается американскими оборонными лоббистами, и он, несомненно, будет продавлен, что требует дополнительной подготовки сил ПВО и рассредоточения складов РАВ и прочих военных объектов в зонах потенциального поражения.

США ясно показывают, что не собираются учитывать красные линии России и намерены и дальше поднимать ставки. Без жёстких ответов у США нет причин останавливаться. Риторические приёмы их давно не убеждают.

__Точка зрения автора может не совпадать с позицией редакции.

__🟩 [Подпишись на канал «Специально для RT»](https://t.me/+oyIxUZnvh8ZkYzg6)",2023-02-09,Political
RT на русском,"9 февраля, Военная хроника. Главные события этого дня. 

☠[Подписывайтесь на Военную хронику](https://t.me/+vA_qwxP_ANNkYzQy)",2023-02-09,Shelling
RT на русском,"— спасатели МЧС России [завершили разбор завалов](https://russian.rt.com/russia/news/1109272-novosibirsk-mchs-zavaly) жилого дома в Новосибирске, где произошёл взрыв газа. По последним данным, в результате инцидента [погибли 13 человек](https://russian.rt.com/russia/news/1109277-gaz-pozhar-pogibshie-novosibirsk);

— президент Франции Эммануэль Макрон заявил, что истребители [ни при каких обстоятельствах не будут поставлены Киеву](https://russian.rt.com/world/news/1109273-makron-istrebiteli-ukraina) в ближайшие недели;

— министр обороны Литвы Арвидас Анушаускас заявил, что балтийская республика начала передачу Вооружённым силам Украины 36 [зенитных орудий Bofors L70](https://russian.rt.com/world/news/1109250-litva-ukraina-oruzhie).

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-02-10,Political
RT на русском,"**Солдаты ВСУ могут откупиться от отправки на передовую за 10—15 тыс. гривен (около 19—29 тыс. рублей).

**Об этом пишет украинское издание «Страна», ссылаясь на самих военных.

Утверждается, что за половину суммы «боевой» надбавки в размере 100 тыс. гривен (около 197 тыс. рублей) боец может числиться на передовой, но на самом деле служить на второй или третьей линии фронта.

Кроме того, за сумму от 20 тыс. гривен (почти 40 тыс. рублей) можно получить отпуск, который положен всем военнослужащим, но на практике не всегда им доступен. Также за взятку можно получить свидание с семьёй.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-02-10,Shelling
RT на русском,"Президент Молдавии выдвинула [кандидатом](https://t.me/rt_russian/146134) в премьеры своего советника по безопасности Дорина Речана.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-02-10,Political
RT на русском,"**❗️Установлена**[** ](https://russian.rt.com/ussr/article/1109449-voennoplennye-rasstrel-vsu)****личность боевика ВСУ, который участвовал в **[**расстреле](https://t.me/rt_russian/145902)**** безоружных российских военнопленных.

**RT выяснил, что автор видеозаписи — 26-летний Сергей Макаренко, кадровый военный ВСУ родом из села Красноборка Житомирской области.

Макаренко записал видеообращение, в котором подтвердил своё участие в расстреле и заявил, что гордится тем днём. При этом он утверждает, что российские бойцы якобы не были пленными:

«Пленные — это когда они сами пришли к нам, сложили оружие. Такого не было, чтобы они пришли к нам, сложили оружие и сказали: «Мы сдаёмся».

Следственный комитет России проводит расследование.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-02-10,Shelling
RT на русском,"❗️В реестр иноагентов включили Земфиру.

Также в реестр внесены:

— политик Дмитрий Гудков;
— политолог Аббас Галлямов;
— писательница, защитница прав ЛГБТ Александра Казанцева;
— руководитель центра «Насилию.нет» (иноагент) Анна Ривина;
— активистка Татьяна Намазбаева;
— радиоведущий Сергей Асланян;
— физик Сергей Шпилькин.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-02-10,Political
RT на русском,"**Масштабы последствий землетрясения в турецком **[**Хатае](https://t.me/rt_russian/145929)****.

**По данным информагентства IHA, в центре города разрушено более 3 тыс. зданий. Многие уцелевшие дома повреждены и могут рухнуть в любой момент.

В близлежащей деревне Тепехан в земле образовалась трещина глубиной 30 м и шириной 200 м.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-02-11,Shelling
RT на русском,"Жуткие кадры из турецкого города Эльбистан в провинции Кахраманмараш: рушатся многоэтажные здания, слышны крики людей.

Видео публикуют местные СМИ. Дата съёмки не уточняется.

Число погибших в результате произошедших в начале недели в Турции [землетрясений](https://t.me/rt_russian/145615) превысило уже 20 тыс.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-02-11,Shelling
RT на русском,"Землетрясение магнитудой 6,0 зафиксировано у берегов Индонезии.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-02-11,Shelling
RT на русском,"Украина и её натовские подельники опять использовали американскую РСЗО HIMARS против мирного населения Донецка. Погибла женщина 50 лет, её дочь 30 лет была ранена. Мама была убита мгновенно. Дочь спасли из-под завалов сотрудники МЧС. Бедная девушка дрожала, когда её несли к скорой на покрывале. Она наверняка ещё не знает, что мамы больше нет…

Во время спасательных работ обстрел возобновился, пришлось немного переждать в укрытии. На данный момент обстрел окраин Донецка, где живут мирные люди, продолжается. Видео - скоро",2023-02-11,Shelling
RT на русском,"**Двухмесячного ребёнка достали живым из-под завалов в турецком **[**Хатае](https://t.me/rt_russian/146264)**** спустя 128 часов после обрушения. Он госпитализирован.

**По последним данным, в результате землетрясений погибли 20 937 человек, пострадали более 80 тыс.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-02-11,Shelling
RT на русском,"**Один из крупнейших швейцарских банков Credit Suisse заморозил российские активы на сумму более $19 млрд.

**Об этом пишет газета SonntagsZeitung со ссылкой на информацию, полученную от банка.

По данным издания, из этой суммы только около $4,3 млрд принадлежат лицам, подпавшим под санкции страны. Ещё $14,7 млрд — активы, которые не подпадают под санкции непосредственно в Швейцарии, но де-факто заморожены.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-02-12,Economical
RT на русском,"Аэростаты США более десяти раз незаконно пролетали в воздушном пространстве Китая с 1 января 2022 года, сообщили в МИД КНР.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-02-13,Political
RT на русском,"Подозреваемый в [непреднамеренном убийстве на охоте](https://t.me/rt_russian/146413) — тувинский депутат «Единой России» Эчис-Балдир Нурзат.

В местном отделении партии заявили, что его членство приостановят в связи с возбуждением уголовного дела.

🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-02-13,Other
RT на русском,"**В Казани поездка на лифте едва не закончилась трагедией для девушки с собакой.

**Она зашла в кабину, не проверив, успел ли питомец за ней. Двери закрылись, и девушку на поводке, пристёгнутом к поясу, потащило вверх.

Собака успела выбраться из ошейника, а её хозяйка повисла на поводке. Остановить лифт она смогла лишь на десятом этаже. На крики о помощи, как сообщают местные СМИ, прибежали соседи.

 🟩 [Подпишись — RT на русском](https://t.me/+UnkqFPSZsedkOTZi)",2023-02-13,Other
