channel_name,text,date, 
УНИАН - новости Украины | война с Россией | новини України | війна з Росією | УНІАН,"❗️ **Рашисты могут устроить провокации с подрывом якобы автомобилей ОБСЕ

**Как сообщает журналист Андрей Цаплиенко, сегодня в его распоряжении появилось фото, сделанное перед КПП возле Изварино Луганской области. 

На нем видны въезжающие из рф автовозы с белыми внедорожниками Toyota Land Cruiser, на которых видна маркировка ОБСЕ. На таких автомобилях до полномасштабного вторжения передвигались представители мониторинговой миссии, но легально в распоряжении россиян автомобили оказаться не могли. 

По версии журналиста, оккупанты могут готовить провокации, например, подорвать машины вместе с людьми, а потом обвинить в этом Украину. Кроме того, Цаплиенко считает, что это позволило бы отвести внимание медиа от реального военного преступления - обстрела многоэтажки в Днепре.",2023-01-15,Crisis
УНИАН - новости Украины | война с Россией | новини України | війна з Росією | УНІАН,"**Кадры ареста итальянского мафиози публикует издание Mail Online

**Маттео Мессина Денаро находился на 6 месте из 10 в списке самых разыскиваемых преступников.",2023-01-16,Other
УНИАН - новости Украины | война с Россией | новини України | війна з Росією | УНІАН,"😎 **СБУ идентифицировала причастных к ракетному удару по Днепру

**По данным следствия, к [военному преступлению причастны](https://bit.ly/3w4jKYT): 

🔻 Командир 52 тяжелого бомбардировочного авиационного полка полковник Тимошин Олег Евгениевич, 21.06.1971 года рождения.

🔻 Командир авиационного отряда того же полка майор Иваненко Алексей Сергеевич, 08.02.1987 года рождения. 

🔻 Начальник штаба авиационной эскадрильи авиационной группы Голенков Дмитрий, 01.09.1978 года рождения. 

В СБУ также провели осмотр места и подтвердили, что по многоэтажке ударили ракетой Х-22.

🔻 Штурманы 52 тяжелого бомбардировочного авиационного полка Григорьев Денис Анатолиевич и Назиров Динар 07.06.1982 и 03.07.1985 годов рождения соответственно. 

🔻 Инженер по авиационному вооружению того же полка Поцелуев Евгений, 16.06.1980 года рождения.",2023-01-16,Crisis
УНИАН - новости Украины | война с Россией | новини України | війна з Росією | УНІАН,"Российские олигархи **начали подозрительно себя вести перед 24 февраля 2022 года**

Американское Агентство по борьбе с финансовыми преступлениями заметило, что крупные ""бизнесмены и чиновники"" начали активно переводить денежные средства между счетами прямо перед вторжением РФ в Украину.

Некоторые из них начали спешно переписывать активы на своих детей и родственников. Аналитики оценили суммы транзакций в период незадолго до 24 февраля в десятки миллиардов долларов.",2023-01-16,Corruption
УНИАН - новости Украины | война с Россией | новини України | війна з Росією | УНІАН,"**Мать одного дятла из ЧВК, утилизированного ВСУ через два дня после прибытия в Украину ноет, что ей никто ничего не сказал, а**[** все выплаты присвоила себе невестка

**](https://bit.ly/3koiI7u)-Когда он погиб, мне даже не сообщили. Мне никто ничего не сказал и не позвонил. 

-Сын пробыл в зоне боевых действий всего два дня, а после погиб. 

— Я с трудом нашла номер представителя ЧВК. Они знаете что мне сказали? — переходя на крик, сказала Ольга. 

""Какую вы страховку захотели, если он взрослый мужик, сам подписывал бумаги? Вам выдали на похороны 140 тысяч, будьте довольны"".

**И действительно, что она хочет? Пусть радуется, что сына-дебила может сама закопать, еще и денег на это дали. Других давно уже вороны да собаки в посадках жрут.**",2023-01-17,Other
УНИАН - новости Украины | война с Россией | новини України | війна з Росією | УНІАН,"**Какие ещё международные документы предложил отменить Путлер** (всего 44 документа):

📍Европейскую культурную конвенцию

📍Европейскую конвенцию о взаимной правовой помощи по уголовным делам

📍Конвенцию об охране архитектурного наследия Европы

📍Европейскую конвенцию по предупреждению пыток и бесчеловечного или унижающего достоинство обращения или наказания

📍Конвенцию против применения допинга

📍Конвенцию об отмывании, выявлении, изъятии и конфискации доходов от преступной деятельности

📍Конвенцию о предупреждении терроризма

📍Конвенцию об отмывании, выявлении, изъятии и конфискации доходов от преступной деятельности и о финансировании терроризма

📍Конвенцию о защите детей от сексуальной эксплуатации и сексуальных злоупотреблений

**Зачем какие-то конвенции,** **когда есть скрепы? **☝️",2023-01-17,Political
УНИАН - новости Украины | война с Россией | новини України | війна з Росією | УНІАН,"Белый дом подтвердил, что** Минфин США признаёт ЧВК ""Вагнер"" **[**международной преступной организацией**](https://bit.ly/3XiMwkp)** и применит санкции против неё**",2023-01-20,Political
УНИАН - новости Украины | война с Россией | новини України | війна з Росією | УНІАН,"**Четко определить происхождение беспилотников, запускаемых рф по Украине, пока нельзя

**Об этом в комментарии ""Суспільному"" сообщил прокурор департамента противодействия преступлениям в условиях вооруженного конфликта Иван Чижевский.

💬 ""Сказать о том, что это беспилотники иранского производства, мы пока не можем. Сейчас продолжается досудебное расследование. Оно не будет простым. Потому что экспертиза нужна не простая, а при участии специалистов широкого масштаба, которые смогут выяснить, что это за комплектующие, их происхождение"", - сказал он. 

Чижевский добавил, что следствие будет устанавливать, почему ""Герань"" и ""Герань-2"" так похожи ""Shahed-131"", ""Shahed-136"" и ""Mohajer-6"".",2023-01-21,Other
УНИАН - новости Украины | война с Россией | новини України | війна з Росією | УНІАН,"В Испании **раскрыли незаконную схему эксплуатации беженцев из Украины**, сообщает Bild

Полиция сегодня задержала в разных частях Испании 27 человек. Их подозревают в организации преступной схемы, с помощью которой они устраивали украинских беженцев на нелегальные сигаретные фабрики.",2023-01-22,Other
УНИАН - новости Украины | война с Россией | новини України | війна з Росією | УНІАН,"Зеленский в своём вечернем обращении **прокомментировал задержание замминистра Лозинского, которого подозревают в коррупции, а также скандал** **с закупками продовольствия в Минобороны

**""__**В каждой ситуации будем подробно разбираться**. Общество получит полную информацию, а __[государство сделает мощные необходимые шаги](https://bit.ly/3Xso9kd)__. Конечно, сейчас основное внимание - вопросам обороны, внешней политике, войне. Но это не значит, что я не вижу и не слышу, что говорят в обществе на разных уровнях__"", - отметил он.

По его словам, **на предстоящей неделе ожидаются ""конкретные и справедливые решения""**.",2023-01-22,Corruption
УНИАН - новости Украины | война с Россией | новини України | війна з Росією | УНІАН,"**Замгенпрокурора Симоненко хочет избежать ответственности за коррупционный скандал с поездкой в Испанию 

**Заместитель генерального прокурора Алексей Симоненко, по всей видимости, надеется, что шум вокруг закупок Минобороны, скандал с домом депутата от «Слуг народа» и задержание замминистра на взятке как-то приглушат [резонанс от его собственной проблемы](https://www.unian.net/society/zamestitel-genprokurora-ezdil-v-otpusk-nesmotrya-na-pryamoy-zapret-zelenskogo-12119616.html). 

В прошлую пятницу стало известно, что руководитель силового ведомства в воюющей стране
 
- во-первых, позволил себе десятидневный отпуск на Новый год (в то время как все руководство Украины занимается войной в режиме 24/7);
- во-вторых, для этого отпуска выехал за границу (интересно, каким именно образом при прямом запрете на выезд мужчин призывного возраста – как волонтер? Или по государственным делам? Или может «на конференцию»? или как замгенпрокурора, потому что «может»?);
- в-третьих, выбрал для этого отпуска не самое дешевое место в Марбелье в Испании (еще предстоит выяснить – это собственная вилла или арендованная, но в любом случае вопрос происхождения средств остается);
- в-четвертых, что границу он пересекал на машине и с водителем (двумя) фирмы Григория Козловского - №1 производителя контрафактных сигарет, которые под видом «дьюти фри» продаются на раскладках, в киосках и интернете без уплаты налогов, и составляют головокружительные 20% всего (!) рынка табачных изделий. 

Интересно, как Офис Генпрокурора будет заниматься борьбой с нелегальным рынком сигарет после такого?

Президент в обращении к парламенту заявлял, что солдат в окопе не мотивирует, когда кто-то из политиков или чиновников спускается на лыжах где-то в Европе, или пиарится на фоне какой-то столицы за пределами страны. В принципе, Симоненко не вышел за рамки: он поехал на море, а не на лыжи, и при этом не в столицу. Молодец.  

Как думаете, сойдет с рук?",2023-01-23,Corruption
УНИАН - новости Украины | война с Россией | новини України | війна з Росією | УНІАН,"⚡️**Замглавы ОП Кирилл Тимошенко подал в отставку **-** **""Украинская правда""

По данным издания, на его место планируют назначить главу Киевской ОВА Алексея Кулебу.",2023-01-23,Corruption
УНИАН - новости Украины | война с Россией | новини України | війна з Росією | УНІАН,"⚡️**Замгенпрокурора Алексея Симоненко сегодня попросили написать заявление об отставке** - СМИ

Это тот самый Симоненко, который отправился с семьёй праздновать Новый год в Марбелью, воспользовавшись авто бизнесмена Григория Козловского. 

Отмечается, что это не единственное кадровое решение после громких коррупционных скандалов в последние дни.",2023-01-23,Corruption
УНИАН - новости Украины | война с Россией | новини України | війна з Росією | УНІАН,"После увольнения из ОП **Кирилл Тимошенко займёт должность руководителя одной из областных администраций**, какой именно - пока неизвестно - СМИ",2023-01-23,Political
УНИАН - новости Украины | война с Россией | новини України | війна з Росією | УНІАН,"**Предпринимателя Сергея Кривого, который дал взятку экс-замглавы Минразвития общин Лозинскому, **[взяли под стражу ](https://bit.ly/3kGLsbu)**с возможностью внесения 100 млн грн залога

**Решение принял Высший антикоррупционный суд. Суд над самим Лозинским еще идет. 

Напомним, Лозинского задержали во время получения взятки в размере $400 тысяч.",2023-01-24,Corruption
УНИАН - новости Украины | война с Россией | новини України | війна з Росією | УНІАН,"**СБУ сообщила о подозрении экс-ведущей телеканалов Медведчука Диане Панченко 

**Ее подозревают в [оправдании российской агрессии против Украины](https://bit.ly/3GW2tpK). Санкция статьи предусматривает от 5 до 8 лет тюрьмы с конфискацией имущества. 

После начала полномасштабного вторжения Панченко в августе 2022 года ездила в оккупированный Донецк, а позже посетила и занятый рашистами Мариуполь, где сняла ""документальный фильм"". В нем оправдываются преступления оккупантов и продвигаются пропагандистские нарративы врага.",2023-01-24,Political
УНИАН - новости Украины | война с Россией | новини України | війна з Росією | УНІАН,"**Резников признал **[**ошибки в контракте**](https://bit.ly/3WvspOB)** по питанию ВСУ - нардеп

**Как сообщила нардеп Виктория Сюмар, во время выступления перед членами Комитета Верховной Рады по вопросам антикоррупционной политики Резников признал, что в перечне продуктов из 400 позиций есть ошибки. 

""Не одна. Речь идет не только о яйцах в килограммах и тоннах, но и о многих других позициях. Именно поэтому ушел замминистра Шаповалов. Почему появились ""ошибки"" - должны выяснить в ближайшее время"", - сообщила Сюмар.",2023-01-24,Corruption
УНИАН - новости Украины | война с Россией | новини України | війна з Росією | УНІАН,"**Полетела голова **[еще одного фигуранта скандала](https://bit.ly/3Je54On)** с поставками для Минобороны по завышенным ценам **💰

Стало известно об увольнении главы департамента госзакупок и поставок материальных ресурсов Министерства обороны Украины Богдана Хмельницкого, сообщила глава комитета ВР по антикоррупционной политике Анастасия Радина.

Примечательно, что это тот самый Хмельницкий, который летом 2022 года уже ""влипал"" в скандал с хищением 580 тысяч долларов средств Минобороны во время закупки военной амуниции.",2023-01-25,Corruption
УНИАН - новости Украины | война с Россией | новини України | війна з Росією | УНІАН,"❗️**В ООН **[**подтвердили**](https://bit.ly/3XXzMzz)**, что рашисты совершали сексуальное насилие против детей в Украине

**Международная комиссии ООН по расследованию нарушений в Украине установила, что **российские военные убивали детей и подвергли их сексуальному насилию.

**💬 “Мы зарегистрировали несколько преступлений против детей, включая широкий спектр сексуального насилия. … Ответственность за подавляющее большинство выявленных нарушений несут вооруженные силы Российской Федерации”, – констатируют в комиссии.",2023-01-25,Crisis
УНИАН - новости Украины | война с Россией | новини України | війна з Росією | УНІАН,"**Папа Римский не считает гомосексуальность преступлением**

Такое заявление он сделал в интервью агентству Associated Press. 

Законы, криминализирующие гомосексуальность, Папа Римский назвал несправедливыми. Он призвал Католическую церковь бороться с законами. 

""__Быть гомосексуалом - это не преступление. Это не преступление, да, но это грех. Хорошо, но сначала надо провести различие между грехом и преступлением. Также грехом является отсутствие милосердия друг к другу__"", - отметил понтифик.",2023-01-25,Other
УНИАН - новости Украины | война с Россией | новини України | війна з Росією | УНІАН,"**ПАСЕ приняла решение о совместной ответственности рф и Беларуси за войну в Украине

**Президенты РБ и рф упоминаются в документе на одном уровне. Там говорится, что без их решения начать агрессивную войну против Украины не было бы вытекающих из этой войны зверств.

Во время сессии ПАСЕ настоятельно требовала создать специальный трибунал для наказания виновных в военных преступлениях.",2023-01-26,Political
УНИАН - новости Украины | война с Россией | новини України | війна з Росією | УНІАН,"[**Международный трибунал для рф**](https://bit.ly/3HdNhnT)** за военные преступления в Украине может появиться к лету 2023 года

**Как сообщила заместитель госсекретаря США Виктория Нуланд, сейчас над этим уже ведется работа совместно с Украиной и партнерами G7. В частности, подготавливаются правовые механизмы и доказательства. 

💬 ""Я бы хотела, чтобы мы пришли к выводу к годовщине (полномасштабного вторжения -УНИАН) - примерно в феврале, но это может занять несколько месяцев. До лета я бы хотела, чтобы этот механизм уже появился"", - сказала Нуланд.",2023-01-27,Political
УНИАН - новости Украины | война с Россией | новини України | війна з Росією | УНІАН,"**А лидера партии ""Батькивщина"" Юлию Тимошенко заметили в Дубае

**Журналисты УП показали видео ее отдыха 5 января на вилле 5-звездочного отеля Kempinski на насыпном острове Палм-Джумейра.

Тимошенко заметила журналиста и пыталась спрятать лицо, а позже - поспешно ретировалась.",2023-01-27,Corruption
УНИАН - новости Украины | война с Россией | новини України | війна з Росією | УНІАН,"**⚡️США создают рабочую группу по выявлению коррупции в Украине

**Рабочая группа по наблюдению в Украине будет состоять из инспекторов Пентагона, Госдепартамента, USAID и других ведомств правительства США. Она будет собираться ежемесячно, чтобы __""координировать, сотрудничать и обеспечивать прозрачность надзорных усилий Украины по коллективному реагированию""

__В Индексе восприятия коррупции за 2021 год, подготовленном наблюдательной группой Transparency International, в котором 180 стран оценивались по воспринимаемому ими уровню коррупции в государственном секторе, при этом первое место было наименее коррумпированным, Украина заняла 122-е место.",2023-01-28,Corruption
УНИАН - новости Украины | война с Россией | новини України | війна з Росією | УНІАН,"😱 **Всплыли скандальные эпизоды биографии ответственного за оружейные контракты Минобороны: есть российские ""хвосты""

**О [вопиющих фактах](https://bit.ly/3XSFB1z) об Александре Лиеве, назначенном летом 2022-го года в МО, написал глава Центра противодействия коррупции Виталий Шабунин. 

💬""Блокировал доступ ВСУ к нашим маякам, призывал ""услышать Крым"", поддерживал ""референдум"", а значит, и оккупацию полуострова. Все это о человеке, которого Резников с лета назначил подписывать оружейные контракты Минобороны. Как вам это?"" – написал он.",2023-01-31,Corruption
УНИАН - новости Украины | война с Россией | новини України | війна з Росією | УНІАН,"**В России хакеры рассказали о преступлениях российской армии в Буче всему Эрмитажу** 

По данным российских СМИ, инцидент случился 29 января. Тогда неизвестные хакеры [транслировали данные](https://www.unian.net/russianworld/neizvestnye-hakery-sovershili-kiberataku-na-ermitazh-i-pokazali-dannye-o-prestupleniyah-armii-rf-v-buche-12128340.html) об ужасах Бучи на электронное табло музея, однако какую именно информацию показали россиянам - не уточняется.

Сотрудники службы безопасности ""Эрмитажа"" оперативно отключили экраны и постарались скрыть происшествие.

 Хакеры, скорее всего, работали дистанционно. На данный момент Следственный комитет РФ уже занимается этим делом.",2023-01-31,Other
УНИАН - новости Украины | война с Россией | новини України | війна з Росією | УНІАН,"**Глава МИД Литвы Габриэлюс Ландсбергис заявил, что послов рф не должно быть в странах ЕС

**По его словам, в том, чтобы держать послов россии в странах Европы, мало смысла, так как это ведомство пропаганды.

💬 ""В большинстве случаев это уже не дипломатическое ведомство, а институт пропаганды, покрывающий военные преступления и в целом продвигающий пропаганду геноцида"", - сказал глава литовского МИД.",2023-02-01,Political
УНИАН - новости Украины | война с Россией | новини України | війна з Росією | УНІАН,"**«Мы наносим удар по внутреннему врагу»:**[ глава СБУ Василий Малюк о сегодняшних обысках

](https://bit.ly/3JwGDMp)По его словам, ведомство выполняет поставленное президентом задание и это только первый этап той комплексной и системной работы, которую уже ведет СБУ.

💬 «Мы не планируем останавливаться. Каждый преступник, имеющий наглость вредить Украине, особенно в условиях войны, должен четко осознать - мы наденем наручники ему на руки», - сказал Малюк.",2023-02-01,Corruption
УНИАН - новости Украины | война с Россией | новини України | війна з Росією | УНІАН,"**На фоне массовых увольнений в таможне ГБР рассказало о преступлениях ГТС, раскрытых за прошлый год **👀

Всего в 2022 году сотрудники бюро в 2022 году **расследовали 576 уголовных дел **по преступлениям в таможенной сфере. 

В результате этих преступления государству был **нанесен ущерб на почти 400 млн грн**. [Подозрения получили 156 лиц, 110 дел переданы в суд. 

](https://bit.ly/3DyvU02)“В результате активной работы в конце года удалось увеличить на 1 млрд грн поступления таможенных платежей в Государственный бюджет Украины"", – сообщает ГБР.",2023-02-01,Corruption
УНИАН - новости Украины | война с Россией | новини України | війна з Росією | УНІАН,"А так можно было? 🤔

Высший антикоррупционный суд - самый гуманный суд в мире! 😅",2023-02-01,Corruption
УНИАН - новости Украины | война с Россией | новини України | війна з Росією | УНІАН,"Парламент Чечни предложил присвоить Кадырову титул ""Отца Народа"" 🐑",2023-02-02,Political
УНИАН - новости Украины | война с Россией | новини України | війна з Росією | УНІАН,"**СБУ объявила о подозрении экс-главе Херсонской ОВА Геннадию Лагуте

**Ему вменяют [мошенничество и подделку документов](https://bit.ly/3HA9Y6d).

По версии следствия, весной 2022 года чиновник обратился к местной предпринимательнице с просьбой предоставить ему внедорожник в безвозмездное пользование ""для служебных целей"". 

В июле 2022 экс-глава ОВА оформил автомобиль на себя и продал своему подчиненному, после чего тот ""перепродал"" его Лагуте.",2023-02-03,Corruption
УНИАН - новости Украины | война с Россией | новини України | війна з Росією | УНІАН,"**Генпрокуратура ФРГ собрала сотни свидетельств военных преступлений, совершенных рф в Украине, - Die Welt

**Как сообщил изданию генпрокурор Петер Франк, в ходе расследования основное внимание уделяется фактам массовых убийств, в частности, Буче, а также атакам на гражданскую инфраструктуру. 

Он также высказался за проведение международного уголовного расследования войны рф против Украины. Речь идет о привлечении мировым сообществом к ответственности лидеров государств, принимавших решение о начале войны, а также тех, кто реализовывал это решение на наивысшем уровне.",2023-02-04,Political
УНИАН - новости Украины | война с Россией | новини України | війна з Росією | УНІАН,"**""Сказали же русским языком: пленных не берём!""**

ГУР Минобороны Украины публикует перхват с признаниями оккупанта в совершённых им военных преступлениях.",2023-02-07,Crisis
УНИАН - новости Украины | война с Россией | новини України | війна з Росією | УНІАН,"**Советник главы ОП Подоляк в который раз дал понять, что переговоров с рф быть не может

**💬 ""В периодических заявлениях о ""мире и переговорах"" кремль подчеркивает, что не будет уходить с украинских территорий и не будет отвечать за преступления... Это очередное подтверждение: о переговорах не может быть и речи. Только победа Украины, иначе война в Европе не закончится, а рф будет доминировать в криминальном мире"", - сказал он.",2023-02-11,Political
УНИАН - новости Украины | война с Россией | новини України | війна з Росією | УНІАН,"🗞**Отношение поляков к беженцам из Украины стало меняться в худшую сторону. Почему так? - Все просто** 

Издание Rzeczpospolita опубликовало результаты опроса Варшавского и Экономико-гуманитарного университетов Варшавы. После вторжения в Польше поселилось порядка 1,3 млн человек. 
 
Результаты опросов показали, что **в вопросе военной помощи Украины настроения не изменились**. Однако на вопрос, изменилось ли ваше отношение к беженцам из Украины за последние 6 месяцев, четверть респондентов ответили ""да"". **68% из них заявили об ухудшении отношения**. ""Это явление требует дальнейших исследований, чтобы объяснить этот диссонанс"", — уточнили социологи. 

Однако некоторые выводы уже есть. ""Потенциальные угрозы для Польши со стороны украинских беженцев включают: **негативное влияние на рынок труда, негативное влияние на польскую экономику/госбюджет/рост инфляции и преступности**"". 
 
Мирослав Скурка, президент Союза украинцев в Польше, увязал ухудшение отношения с языковым вопросом: ""В первую очередь нас раздражает окружающий нас иностранный язык, в основном русский, на котором говорят беженцы"". 

Он также отметил такие моменты, как **""заносчивость, которая является пережитком ""русского мира""**... в России и Украине она является символом хорошего статуса и положения"". Также ""**страсть к снобизму, дорогим авто, несоблюдению запретов** вроде ограничения скорости, парковки в неположенных местах"", добавил Скурка. 

**В общем, выводы делайте сами, уважаемые украинцы. А полякам еще раз спасибо за все, что они для нас сделали** 🇵🇱🤝🇺🇦",2023-02-11,Political
УНИАН - новости Украины | война с Россией | новини України | війна з Росією | УНІАН,"🇸🇰 **Парламент Словакии признал российский режим террористическим, а рф - страной-спонсором терроризма

**Как сообщает издание Aktuality, [словацкие депутаты осудили нападения россии ](https://bit.ly/3YBSDky)на гражданских, объекты инфраструктуры и гражданские объекты, а также ядерный шантаж. 

Парламентарии также выступили за создание специального трибунала для преследования российских преступлений и подчеркнули, что не признают оккупированные россией территории частью страны. 

[Подписаться на канал УНИАН](https://t.me/+dwGpnl7ZAWIxYTNi)",2023-02-16,Political
УНИАН - новости Украины | война с Россией | новини України | війна з Росією | УНІАН,"🤮 Вот так на болотах сетка пригожинских каналов реагирует на очередное присвоение званий российским генералам, обделавшимся в Украине

Жабогадюкинг в действии. Ситуация на россии напоминает обстановку 1917 года в Российской империи. Впереди их ждет хаос, разложение, поражение в войне и гражданская война.

[Подписаться на канал УНИАН](https://t.me/+dwGpnl7ZAWIxYTNi)",2023-02-18,Other
УНИАН - новости Украины | война с Россией | новини України | війна з Росією | УНІАН,"**Кстати, х*йло в своем выступлении вспомнило бригаду ВСУ ""Эдельвейс"", посчитав это название проявлением неонацизма

**""Недавно одной из бригад ВСУ, стыдно сказать, - стыдно нам, им нет, - присвоили наименование «Эдельвейс», как гитлеровской дивизии, которая участвовала в депортации евреев, казнях военнопленных, в карательных операциях против партизан Югославии, Италии, Чехословакии и Греции <…> Неонацисты не скрывают, чьими наследниками они себя считают. Удивительно, что на Западе этого никто из властей предержащих не замечает"", - сказало х*йло.

Загвоздка заключается в том, что отряды под названием «Эдельвейс» существовали в составе ФСИН и Росгвардии. Там до 2018 года название «Эдельвейс» носили как минимум два российских подразделения:

- отряд специального назначения внутренних войск (вошедший в состав Росгвардии), дислоцированный в Ставропольском крае. Переименован в «Авангард» в 2018 году;
- отряд специального назначения УФСИН России по Республике Алтай. В том же 2018 году он отмечал 25-летие.

**Какой-то уже запредельно фантастический долбо*б** 

[Подписаться на канал УНИАН](https://t.me/+dwGpnl7ZAWIxYTNi)",2023-02-21,Political
УНИАН - новости Украины | война с Россией | новини України | війна з Росією | УНІАН,"**Ещё несколько заявлений Байдена в Варшаве**:

📍Грядущие дни будут тяжёлыми для Украины

📍Мы делаем все необходимое, чтобы россия ответила за свои преступления. Мы привлечем к ответственности тех, кто виноват в развязывании этой войны. Мы накажем тех, кто совершает военные преступления и преступления против человечности

📍Если россия нападет хотя бы на одну страну НАТО - это будет расцениваться как нападение на весь блок. Мы будем защищать каждый сантиметр территории НАТО

📍США собрали коалицию по всему миру, более 50 стран для помощи Украине

📍В 2024 году США примут у себя саммит НАТО** **- самого сильного альянса

📍По всей Америке на американских домах развеваются украинские флаги

📍Мы на стороне света, а не тьмы, свободы, а не рабства

[Подписаться на канал УНИАН](https://t.me/+dwGpnl7ZAWIxYTNi)",2023-02-21,Political
