channel_name,text,date,
«Дебет-Кредит»,"📌Відпрацьовуємо скарги громадян на відмову представників бізнесу в оплаті товарів/послуг карткою.

✅Вже оброблено понад 50 повідомлень, які надходять на адресу нашого бота в telegram.

❗️При виявленні повторних порушень до недобросовісних торговців буде застосоване серйозне покарання. 

📍Нагадую, кожен українець має право розраховуватись за товари/послуги своєю карткою! 

📲Надсилайте скарги на наш бот:   @pos_terminals_bot",2022-03-04,Economical
«Дебет-Кредит»,"**Хто залишився під час війни без паспортів – використовуйте документи з «Дії»
**
Всі е-паспорти, що відображаються у мобільному застосунку «Дія», вважаються дійсними, – про це повідомили у МВС України 

▶️ https://news.dtkt.ua/society/community/75198

⏳Час читання: 1 хвилина",2022-03-04,Political
«Дебет-Кредит»,"**🇺🇦 Ранкові новини від Міністра оборони** ⤵️

9 днів 4 години 2 хвилини. Україна захищає світ.

Десятий день опору російським терористам. Десятий день мужності Збройних Сил, гвардійців, прикордонників, рятувальників, бійців інших силових структур, всіх Українців, які героїчно тримають оборону. Завдяки всьому нашому народу плани кремля за дві доби підкорити українців, захопити великі міста, змістити керівництво держави та приєднати Україну до Росії провалилися. 

Так, ворог просунувся на окремих напрямах, але контролює лише невелику територію. І наші захисники і захисниці дають потужну відсіч і витісняють окупантів.

З огляду на зниження темпів наступу та спротив Українців, Росія змінює тактику.

На сьогоднішній день найбільш уразливим є українське небо. Агресор комплексно і активно застосовує свій повітряний та ракетний потенціал. Авіацією всіх видів здійснюються бомбардування міст, селищ та цивільної інфраструктури, у тому числі критично важливої та небезпечної як атомні та гідро електростанції. 

«Вєлікая» армія показала справжнє нутро -  терориста-боягуза, який здатен нападати лише на цивільне населення - на дітей, на жінок, на неозброєне мирне населення. Прицільні обстріли, бомбардування й ракетні залпи по житловим кварталам, школам, садочкам й лікарням, ворог знищує храми і церкви, обстрілює вокзали із тисячами жінок і дітей, що евакуюються, - це тактика переляканих шакалів. Але я впевнено кажу - за кожне життя, за кожну сльозу ворог відповість. 

Я захоплююся силою українців у Маріуполі, Волновасі, Харкові, Чернігові, Миколаїві, Херсоні і всіх інших міст, де наразі найважче.

Мужність наших людей вражаюча! Навіть ті, хто без зброї, бабусі, виходять на захист своїх хат. Прокльони на голови окупантів сипляться як українською, так і російською мовами. У нас не було і не має мовних розбіжностей. Всіма мовами окупанту вказують напрямок російського військового корабля. Люди всіх 100 національностей, для яких Україна є рідним домом. 

Ми працюємо над запровадженням режиму тиші і відкриттям гуманітарних коридорів. Ворог не знає, що таке цінність людського життя, але ми зробимо усе  для допомоги нашим громадянам. Ми маємо надію, що гуманітарний коридор запрацює і ми зможемо вивезти мирних мешканців.

Що стосується поточної ситуації по напрямках. Збройні сили контролюють ситуацію, тримають рубежі і переходять в контрнаступ, відтіснюючи ворога.

Основні зусилля окупантів зосереджувались на оточенні Києва та послабленні спротиву в блокованих ним населених пунктах. Захисники міста Києва продовжують відбиття наступу ворога, наносять ураження його наступальним угрупуванням.
 
На Волинському напрямку положення наших військ без суттєвих змін.

На Сіверському напрямку Чернігів здійснює героїчну оборону. Українські війська утримують позиції на зайнятих рубежах.

В районі населеного пункту Михайло-Коцюбинське Чернігівської області перед водною перешкодою стоїть колона до 200 одиниць техніки та живої сили. Міст через річку зруйнований.
 
На Слобожанському напрямку українські військові продовжують ведення оборонних боїв, успішно здійснюють вогневе ураження противника.

Об’єднані сили ведуть оборонну операцію як і раніше, силами двох оперативно-тактичних угруповань. 

На Приморському напрямку наші захисники здійснюють прикриття морського узбережжя та виконує завдання з недопущення оточення міста Миколаїв.

Повітряні Сили Збройних Сил України здійснюють відбиття повітряних ударів противника. Продовжують ведення систематичних бойових дій, завдяки чому російські загарбники вже втратили 39 літаків та 40 вертольотів.

Втрати осоьового складу ворога зростають. Говорити про вмотивованість - зайве. Її не було і не має. Моральний і бойовий стан окупантських військ - нижче нульового. 

Військові ресурси ворога в Україні закінчуються, далі буде логістичний колапс.

Розуміючи це, тенденція здачі ворога в полон зростає. І не поодиноких солдат, а цілими взводами. Вони вже розуміють, що тіла тисяч їх товаришів по «навчанням», які на екзамені отримали 200 балів, лишилися у чужій землі.",2022-03-05,Shelling
«Дебет-Кредит»,"**Увага! Можливі масові розсилки шкідливого ПЗ

**Урядова команда реагування на надзвичайні події попереджає про масові розсилки шкідливого програмного забезпечення на електронні поштові адреси українців.

__«Було виявлено розсилання е-листів з ящика ____jowhar@xintongwood.club____ з темою листа ""Лист"", у якому міститься вкладення ""лист справедливості.xlsx"", який при відкритті завантажує шкідливе програмне забезпечення FormBook.

…Радимо заблокувати з ваших мереж доступ до перерахованих в ІОС IP-адрес та доменів»

▶️ __https://news.dtkt.ua/society/community/75208

⏳Час читання: 1 хвилина",2022-03-07,Other
«Дебет-Кредит»,"**👍 Як держава буде допомогати бізнесу через війну?
**
У своєму відеозверненні Президент України Володимир Зеленський розповів про спеціальний пакет підтримки бізнесу та працівникам.
Зокрема:

✅ ФОПи І та ІІ груп ЄП звільняються від сплати ЄСВ на час війни;

✅ Підприємства та ФОПи третьої групи звільняються від сплати ЄСВ за найманих працівників, які були призвані до лав ЗСУ та інших захисних формувань, у тому числі тероборони;

✅ Також відтерміновується сплата податків для всіх підприємств, які не спроможні їх заплатити.

▶️ https://news.dtkt.ua/society/economics/75222

⏳Час читання: 2 хвилин",2022-03-07,Economical
«Дебет-Кредит»,"🟢 **Зарплата, лікарняні та робота з валютою у воєнний час**

☝Подивившись відео, ви дізнаєтесь:

✅ Що робити із працівниками на час запровадження воєнного стану.

✅ Чи буде відповідальність, якщо зарплата буде виплачена несвоєчасно.

✅ Як нараховувати та виплачувати лікарняні та працювати з валютою.
 
🔥 Усі подробиці тут: 
[http://bit.ly/3sQUx3n](http://bit.ly/3sQUx3n)",2022-03-07,Economical
«Дебет-Кредит»,"**🌾 Обмеження в експорті сільськогосподарської продукції: що не можна вивозити?
**
Відтепер заборонено експортувати овес, просо, гречку, цукор, сіль, жито, велику рогату худобу та м’ясо.

Можна експортувати за умови вказаного декларативного ліцензування: пшеницю і суміш пшениці та жита, кукурудзу, м’ясо і яйця курей, олію соняшникову.

▶️ https://news.dtkt.ua/state/zed/75233

⏳Час читання: 2 хвилини",2022-03-08,Economical
«Дебет-Кредит»,"**🪖💳 Строковикам під час війни будуть сплачувати щомісячну додаткову винагороду
**
На період дії воєнного стану військовослужбовцям строкової служби виплачуватимуть додаткову винагороду у 30 000 гривень щомісячно.

А тим військовим, які беруть безпосередню участь у бойових діях, розмір додаткової винагороди збільшується до 100 000 грн на місяць (пропорційно часу участі у таких діях).

▶️ https://news.dtkt.ua/society/community/75232

⏳Час читання: 2 хвилини",2022-03-09,Economical
«Дебет-Кредит»,"**🤲 Уряд продовжує виплати всіх пільг на період воєнного стану
**
Виплати всіх державних пільг і допомог на період воєнного стану будуть продовжені автоматично.

Це стосується всіх пільгових категорій, які отримують такі виплати. Зокрема, осіб із інвалідністю з дитинства, дітей з інвалідністю, отримувачів державної соціальної допомоги особам, які не мають права на пенсію, та осіб з інвалідністю.

▶️ https://news.dtkt.ua/society/community/75247

⏳Час читання: 2 хвилини",2022-03-09,Economical
«Дебет-Кредит»,"**🤲 Створено державну гарячу лінію для надання гуманітарної допомоги
**
Уряд створив гарячу лінію бажаючих надати гуманітарну допомогу населенню або підтримати українських військових та бійців тероборони.

☎️ Для дзвінків з України (безкоштовно) - 0 800 202 600.

☎️ Для дзвінків з інших країн- +380 44 237 00 02.

Останній номер також може використовуватись для дзвінків з України за тарифами оператора зв’язку.

▶️ https://news.dtkt.ua/society/community/75257

⏳Час читання: 1 хвилина",2022-03-10,Political
«Дебет-Кредит»,"**🎦 Як працюють електронні кабінети податкової та ПФУ?**

☝Подивившись відео, ви дізнаєтесь:

📌 Які електронні сервіси працюють, а робота яких тимчасово призупинена.
📌 Як відображається інформація щодо стану розрахунків з бюджетом.
📌 Чи є можливість вести облік та формувати звітність в електронному кабінеті платника податків.

🔥Усі подробиці тут:
[https://youtu.be/vFaqgnqHHJg](https://youtu.be/vFaqgnqHHJg)",2022-03-14,Economical
«Дебет-Кредит»,"**📝 Мінфін оновив форму податкового повідомлення-рішення
**
Форму ППР привели у відповідність до чинного законодавства через внесення змін Законом 1914-IX до ПКУ.

Податкове повідомлення-рішення** **тепер має містити детальний розрахунок суми/сум податків на нерухоме майно, відмінне від земельної ділянки; транспортного податку; плати за землю.

Цей наказ набере чинності з дня його офіційного опублікування. Станом на 15.03.2022 р. не опублікований.

▶️ https://news.dtkt.ua/law/inspections/75360

⏳Час читання: 3 хвилини",2022-03-15,Economical
«Дебет-Кредит»,"**💳 Як працює фінансовий ринок України під час війни: роз'яснення НБУ
**
В Україні, крім зон активних бойових дій, відділення банків працюють; банкомати поповнюються готівковою; кошти з рахунків і карток можна знімати у межах лімітів; а обмеження на продаж іноземної валюти відсутні.

▶️ https://news.dtkt.ua/finance/bank-system/75362

⏳Час читання: 4 хвилини",2022-03-15,Economical
«Дебет-Кредит»,"**📑 ІПК під час війни податкові органи не надають
**
На час війни податківці призупинили надання відповідей на звернення підприємств, установ та організацій, громадян, та платників податків про надання індивідуальних податкових консультацій (ІПК).

__«Розгляд звернень та надання індивідуальних податкових консультацій й відповідей на запити на інформацію буде відновлено після припинення або скасування воєнного стану на території України», __– повідомили у ДПС.__

__В той же час в територіальних органах ДПС продовжують працювати «гарячі лінії» для надання консультацій платникам податків.

▶️ https://news.dtkt.ua/taxation/common/75366

⏳Час читання: 2 хвилини",2022-03-16,Economical
«Дебет-Кредит»,"**🕵️‍♂️ Як Бюро економбезпеки боротиметься з порушниками під час війни?
**
За словами директора БЕБ В. Мельника, робота Бюро спрямована передусім на відпрацювання напрямів виявлення та реагування на необґрунтоване завищення цін

▶️ https://news.dtkt.ua/law/inspections/75369

⏳Час читання: 3 хвилини",2022-03-16,Economical
«Дебет-Кредит»,"**📝 Як звітувати з ПДВ під час війни: нагадування від ДПС
**
З березня (за звітний період лютий 2022 року) та за інші звітні періоди під час дії воєнного стану податкові зобов’язання та податковий кредит мають формуватися на підставі наявних у платника первинних (розрахункових) документів

▶️ https://news.dtkt.ua/taxation/pdv/75377

⏳Час читання: 5 хвилин",2022-03-16,Economical
«Дебет-Кредит»,"**Депутати закликають бізнес відновлювати свою діяльність попри війну
**
Комітет ВРУ з питань економічного розвитку закликає бізнес до відновлення економічної діяльності.

В свою чергу, Верховна Рада внесла відповідні зміни до законодавства, що зробило можливим надати бізнесу додаткові податкові стимули для діяльності в умовах воєнного стану.

▶️ https://news.dtkt.ua/society/economics/75405

⏳Час читання: 2 хвилини

🔁 Діліться посиланням на наш канал з друзями і колегами; він буде корисним і для них теж:
👉 https://t.me/dtkt_ua",2022-03-18,Economical
«Дебет-Кредит»,"**💳 Суб'єкти господарювання можуть вільно приймати картки до оплати, навіть без наявності РРО, – ПриватБанк
**
Наразі 125 тис. POS-терміналів, встановленних ПриватБанком, щоденно працюють. Крім того, є можливість прийому оплати за допомогою мобільного додатку «Термінал» без фізичного POS-терміналу.

Нагадаємо, що під час воєнного стану всі штрафні санкції за порушення законодавства з питань наявності та використання РРО скасовано.

▶️ https://news.dtkt.ua/state/cash-handling/75427

⏳Час читання: 1 хвилина

🔁 Діліться посиланням на наш канал з друзями і колегами; він буде корисним і для них теж:
👉 https://t.me/dtkt_ua",2022-03-19,Economical
«Дебет-Кредит»,"**💸 УВАГА! Нові зміни від НБУ**

Нацбанк вчора ввечері повідомив, що з 21 березня:

✅ збільшив щоденний ліміт на зняття готівки з валютних рахунків з 30 до 100 тис грн (в еквіваленті);
✅ лишив чинним щоденний ліміт у 100 тис. грн на зняття коштів в Україні з рахунків у гривні;
✅ дозволив оплату навчання за кордоном;
✅ уточнив порядок розрахунку офіційного курсу гривні до іноземних валют (він буде** **здійснюватись за довоєнною процедурою);
✅ …та уточнив ще низку обмежень на грошові операції з квазі грішми та р2р переказами за кордон.

▶️ https://news.dtkt.ua/finance/bank-system/75455

⏳Час читання: 5 хвилин

🔁 Діліться посиланням на наш канал з друзями і колегами; він буде корисним і для них теж:
👉 https://t.me/dtkt_ua",2022-03-22,Economical
«Дебет-Кредит»,"**💰Роботодавцям виплатять компенсацію за працевлаштування переміщених осіб
**
Уряд затвердив Порядок надання роботодавцю компенсації витрат на оплату праці за працевлаштування внутрішньо переміщених осіб внаслідок проведення бойових дій під час воєнного стану в Україні.

Написали про те, які умови надання та розмір компенсації, а також як її отримати. Як завжди – є нюанси…

▶️ https://news.dtkt.ua/society/economics/75465

⏳Час читання: 3 хвилини

🔁 Діліться посиланням на наш канал з друзями і колегами; він буде корисним і для них теж:
👉 https://t.me/dtkt_ua",2022-03-22,Economical
«Дебет-Кредит»,"**Уряд схвалив повне скасування мит з імпорту товарів. (Але потрібне прийняття закону)
**
Кабінет Міністрів схвалив рішення скасування митних платежів, у тому числі ПДВ, акцизного податку і ввізного мита. Воно набере чинності після ухвалення Радою відповідного закону.

Постановою від 20 березня 2022 р. №330 встановлено, що на період воєнного стану, суб’єктам господарювання та громадянам, надається право обирати один з двох способів їх митного оформлення та митного контролю: спрощений або стандартний.

Спрощений спосіб не може застосовуватися до спирту, алкогольних напоїв та тютюнових виробів.

▶️ https://news.dtkt.ua/society/economics/75469

⏳Час читання: 2 хвилини

🔁 Діліться посиланням на наш канал з друзями і колегами; він буде корисним і для них теж:
👉 https://t.me/dtkt_ua",2022-03-22,Economical
«Дебет-Кредит»,"**23 березня буде обмежено роботу ЕЦП від ІДД ДПС
**
Податківці повідомлчють: у середу, 23 березня, сервіси КНЕДП ІДД ДПС через технічні роботи не будуть працювати з 17 год. 30 хв. до 18 год. 30 хв

▶️ https://news.dtkt.ua/accounting/automation/75472

⏳Час читання: 1 хвилина

🔁 Діліться посиланням на наш канал з друзями і колегами; він буде корисним і для них теж:
👉 https://t.me/dtkt_ua",2022-03-22,Economical
«Дебет-Кредит»,"**🎦 Як заповнити заяву для переходу на ЄП 2%**

☝Подивившись відео, ви дізнаєтесь:

🔸 Хто та за яких умов може перейти на сплату ЄП 2%.
🔸 Як подати заяву про перехід на спрощену систему зі сплатою 2%.
🔸 Коли та як відбуватиметься повернення на попередню систему оподаткування.
 
🔥Усі подробиці – тут: 
[bit.ly/3NdcAsm](http://bit.ly/3NdcAsm)  

🔁 Діліться посиланням на наш канал з друзями і колегами; він буде корисним і для них теж:
👉 https://t.me/dtkt_ua",2022-03-22,Economical
«Дебет-Кредит»,"**📝 Як заповнити заяву для переходу на ЄП за ставкою 2%?
**
У формі Заяви обов’язковими для заповнення є рядки 1, 2, 3, 4, 5.1, 5.1.1 (обов'язково зазначається ставка у відсотках до доходу – 2%), 6,8. Графи Заяви, що стосуються реєстрації платником ПДВ, в даному випадку не заповнюються

▶️ https://news.dtkt.ua/simple/corporate-single-tax/75492

⏳Час читання: 3 хвилини

🔁 Діліться посиланням на наш канал з друзями і колегами; він буде корисним і для них теж:
👉 https://t.me/dtkt_ua",2022-03-23,Economical
«Дебет-Кредит»,"**📑 Чи підлягає анулюванню реєстрація платником ПДВ у разі переходу на ЄП за ставкою 2%?
**
Режим єдиного податку за ставкою 2 % має обмежений (тимчасовий) термін дії із подальшим автоматичним відновленням порядку обчислення ПДВ. Тому реєстрація платника ПДВ **не анулюється.**

▶️ https://news.dtkt.ua/taxation/pdv/75521

⏳Час читання: 4 хвилини

🔁 Діліться посиланням на наш канал з друзями і колегами; він буде корисним і для них теж:
👉 https://t.me/dtkt_ua",2022-03-25,Economical
«Дебет-Кредит»,"**👩‍🏫 Чи будуть надаватися документи про завершення навчального року через війну?

**25 березня Міністр освіти і науки Сергій Шкарлет надав роз’яснення щодо деяких питань навчання та отримання документа про освіту для тих дітей, які зараз навчаються не за місцем постійного проживання**
**
Зокрема він повідомив, що усі діти, які навчаються зараз не у своїх рідних школах, а також за кордоном, отримають документ про завершення навчального року.

▶️ https://news.dtkt.ua/society/community/75526

⏳Час читання: 2 хвилини

🔁 Діліться посиланням на наш канал з друзями і колегами; він буде корисним і для них теж:
👉 https://t.me/dtkt_ua",2022-03-25,Political
«Дебет-Кредит»,"**Увага! Змінено перелік військовозобов'язаних жінок: наказ Міноборони
**
З 1 жовтня 2022 року всі жінки за новим переліком мають встати на облік у військкоматах. Новий перелік містить лише 14 професій (бухгалтери в ньому також є!), за старим переліком їх було 35

▶️ https://news.dtkt.ua/society/community/75551

⏳Час читання: 3 хвилини

🔄 Діліться посиланням на наш канал з друзями і колегами; він буде корисним і для них теж:
👉 https://t.me/dtkt_ua",2022-03-28,Political
«Дебет-Кредит»,"⏰ Як змінилися правила трудових відносин з 24 березня?
⏰ Які податкові пільги запрацювали з 17 березня, а що нас чекає незабаром?
⏰ Чи будуть проводитись перевірки бізнесу під час війни?
⏰ ...І що зі штрафами за порушення розрахунків з покупцями?

Як завжди, на початку нового робочого тижня ми пишемо про те, що сталося минулого і чого очікувати на майбутньому. Це «Дебет-Кредит» за тиждень», найкоротші бухгалтерські новини.

▶️ https://news.dtkt.ua/debet-kredit/portal-news/75558

⏳ Час читання: 8 хвилин

🔄 Діліться посиланням на наш канал з друзями і колегами; він буде корисним і для них теж:
👉 https://t.me/dtkt_ua",2022-03-28,Economical
«Дебет-Кредит»,"**Компанії, які працюють на території Росії, зобов'яжуть сплачувати військовий збір в Україні: законопроєкт
**
Депутати пропонують стягувати військових збір з іноземних компаній, акредитованих в Україні, якщо їхні філії, представництва та/або інші відокремлені підрозділи здійснюють господарську діяльність на території РФ.

Станом на сьогодні це, зокрема, Nestle, PhilipMorris, Samsung, METRO, Ашан, Johnson & Johnson.

▶️ https://news.dtkt.ua/taxation/other/75561

⏳Час читання: 2 хвилини

🔄 Діліться посиланням на наш канал з друзями і колегами; він буде корисним і для них теж:
👉 https://t.me/dtkt_ua",2022-03-29,Economical
«Дебет-Кредит»,"**Чи накладаються адмінштрафи за несплату ЄСВ під час війни?
**
ФОПи, самозайняті особи та члени фермерського господарства звільняються від адмінвідповідальності за порушення законодавства по ЄСВ з 1 березня 2022 року до припинення війни та протягом 12 місяців після її припинення, а роботодавці – на період війни та протягом трьох місяців після її припинення.

▶️ https://news.dtkt.ua/law/inspections/75588

⏳Час читання: 4 хвилини

🔄 Діліться посиланням на наш канал з друзями і колегами; він буде корисним і для них теж:
👉 https://t.me/dtkt_ua",2022-03-30,Economical
«Дебет-Кредит»,"**📄 Нові правила трудових перевірок: законопроєкт оприлюднено повторно
**
Мінекономіки повторно оприлюднило законопроєкт щодо порядку державного нагляду (контролю) за додержанням законодавства про працю.

Змінами пропонується визначити:
✔️правовий статус державної інспекції праці,
✔️права та обов’язки державних інспекторів праці,
✔️форми здійснення контролю,
✔️підстави та порядок проведення інспекційних відвідувань,
✔️інші питання функціонування системи державного нагляду та контролю за додержанням законодавства про працю.

▶️ https://news.dtkt.ua/law/inspections/75626

⏳Час читання: 4 хвилини

🔄 Діліться посиланням на наш канал з друзями і колегами; він буде корисним і для них теж:
👉 https://t.me/dtkt_ua",2022-04-01,Economical
«Дебет-Кредит»,"**‼️росія заплатить лікарняні українським працівникам, з якими через війну призупинили трудовий договір👌

**В умовах воєнного часу українські роботодавці можуть призупинити дію трудового договору зі своїми працівниками – у такому випадку працівник тимчасово припиняє виконувати роботу, однак трудові відносини зберігаються.

Оскільки в період призупинення дії трудового договору з припиненням виплати заробітної плати факт втрати заробітку через хворобу або травму відсутній, це тягне за собою також припинення права на компенсацію втраченого заробітку через тимчасову непрацездатність за рахунок роботодавця та Фонду соціального страхування України.

📌 **Важливе виключення – виплати по вагітності та пологах. Декретні допомоги ФССУ профінансує незалежно від призупинення дії договору✅

**❗️Компенсація усіх втрачених працівником внаслідок нападу росії коштів покладається на державу-агресора. росія зобов’язана відшкодувати українцям понесені збитки, у тому числі за час тимчасової непрацездатності.

📎[Відповідний Закон України](https://zakon.rada.gov.ua/laws/show/2136-20#Text)",2022-04-02,Economical
«Дебет-Кредит»,"**НБУ запустив сайт про роботу фінансової** **системи під час війни
**
Сайт «Фінансова оборона України» створено для публікації особливостей надання фінансових послуг банками та небанківськими фінансовими установами під час війни.

На сайті можна дізнатися, зокрема, про ліміти на операції з іноземною та національною валютою під час дії воєнного стану в Україні, про купівлю та продаж іноземної валюти, вивезення цінностей за кордон.

Також там можна отримати інформацію про те, як перевипустити платіжну картку, що робити із кредитом, якщо немає змоги його сплачувати, чи можна забрати депозит, як вберегтися від платіжного шахрайства, чи можна отримати виплати по страховим випадкам, як працюють відділення банків та інше.

▶️ https://news.dtkt.ua/finance/bank-system/75620

⏳Час читання: 2 хвилини

🔄 Діліться посиланням на наш канал з друзями і колегами; він буде корисним і для них теж:
👉 https://t.me/dtkt_ua",2022-04-02,Economical
«Дебет-Кредит»,"**♿️ Кабмін ухвалив зміни у строках повторного огляду МСЕК для осіб з інвалідністю
**
31 березня набрала чинності Постанова КМУ №390, якою ухвалено зміни у строках повторного огляду МСЕК для осіб з інвалідністю та продовження строку дії деяких медичних документів в умовах воєнного стану.

Уточнено, що повторний огляд, строк якого припав на період дії воєнного стану на території України, переноситься на строк після припинення або скасування воєнного стану, але не пізніше шести місяців після його припинення або скасування (за** **певних умов).

▶️ https://news.dtkt.ua/society/community/75630

⏳Час читання: 3 хвилини

🔄 Діліться посиланням на наш канал з друзями і колегами; він буде корисним і для них теж:
👉 https://t.me/dtkt_ua",2022-04-02,Political
«Дебет-Кредит»,"👍Спеціальна пропозиція для тих, хто знайшов час для власного розвитку та вирішив досконало розібратися в обліковій системі.

**До 30.04 надаємо знижки** на сертифіковані онлайн-курси по використанню:
🔹BAS Бухгалтерія
🔸BAS Комплексне управління підприємством (КУП)

**Курс навчить вас:**
- використовувати усі можливості програми BAS 
- правильно вносити дані та здійснювати операції
- перевіряти, виправляти та уникати помилок 

👉Детальніше за лінком: https://bit.ly/3IZedXq

або за номерами: 0675168468, 044 50 141 50

#реклама",2022-04-04,Other
«Дебет-Кредит»,"**Чи може ФОП розірвати трудовий договір з працівником під час війни?
**
Якщо ФОП – роботодавець виявить бажання розірвати трудові договори з найманими працівниками, у нього є можливість припинити трудові відносини на підставі пункту 10 статті 40 КЗпП

▶️ https://news.dtkt.ua/labor/labor-relations/75651

⏳Час читання: 4 хвилини

🔄 Діліться посиланням на наш канал з друзями і колегами; він буде корисним і для них теж:
👉 https://t.me/dtkt_ua",2022-04-04,Economical
«Дебет-Кредит»,"**В Дії знову можна зареєструвати ТОВ за модельним статутом
**
З 5 квітня відновлено роботу послуги щодо реєстрації ТОВ на підставі модельного статуту.

▶️ https://news.dtkt.ua/accounting/automation/75674

⏳Час читання: 3 хвилини

🔄 Діліться посиланням на наш канал з друзями і колегами; він буде корисним і для них теж:
👉 https://t.me/dtkt_ua",2022-04-05,Economical
«Дебет-Кредит»,"[​​](https://telegra.ph/file/0159f6475bbfbe83a3020.jpg)**Щодо зміни строків обрання суб’єктами господарювання єдиного податку третьої групи за ставкою 2% доходу**☝️🔥

ℹ️ Платники податків мають право подавати заяви про застосування спрощеної системи оподаткування після 1 квітня 2022 року. Це передбачено нормами Закону України від 24.03.2022 № 2142 «Про внесення змін до Податкового кодексу України та інших законодавчих актів України щодо вдосконалення законодавства на період дії воєнного стану».

☝️У разі подання заяви, починаючи з 1 квітня 2022 року, такі суб’єкти господарювання будуть зареєстровані платниками єдиного податку третьої групи за ставкою 2 відсотки доходу з наступного робочого дня після подання заяви.

#ДПСінформує",2022-04-06,Economical
«Дебет-Кредит»,"**💸 Чи можна під час війни забрати депозити з банків?
**
Якщо закінчився термін депозиту, операції з вкладами можна проводити у відділеннях банків, що працюють. Але у межах існуючих лімітів у 100 тис. грн на день або у валюті рахунку в еквіваленті тих же 100 тис. грн.

В той же час НБУ просить надавати перевагу безготівковим розрахункам __«оскільки ходити з сумами готівки по вулицях у воєнний час – це наражати себе на небезпеку».

__Щодо дострокового розірвання вкладів фізосіб, то воно відбувається згідно з умовами відповідного договору з банком.__

▶️ __https://news.dtkt.ua/finance/bank-system/75688

⏳Час читання: 3 хвилини

🔄 Діліться посиланням на наш канал з друзями і колегами; він буде корисним і для них теж:
👉 https://t.me/dtkt_ua",2022-04-06,Economical
