channel_name,text,date,
Новинач,"Мінцифри заперечують інформацію, що одна із співробітниць ""Дія.Центру"" використала доступ до даних для власних потреб.

**Пояснюємо, що сталося:

**• Вчора у Twitter розгорівся скандал, що одна із співробітниць ""Дія Центру"" нібито користувалась службовим становищем та доступом до персональних даних, щоб погрожувати людям; 

• Як стверджується, це все відбувалося у Телеграм-чаті ""Перше крисяче кодло"", учасницею якого була ця жінка. У чаті стався конфлікт;  

• В один з моментів вона почала погрожувала іншим учасникам щодо мобілізації, передачі особистих даних до ТЦК і дзвінків рідним; 

• На скрінах з чату видно, що жінка написала нібито номер батька одного з учасників із погрозою ""передати привіт""; 

• У [треді](https://twitter.com/poltava_x/status/1687082367381282818?ref_src=twsrc%5Etfw%7Ctwcamp%5Etweetembed%7Ctwterm%5E1687082367381282818%7Ctwgr%5E85fa18bc83bbc7e3f7ec1382fdced17a2cf4e0a6%7Ctwcon%5Es1_&ref_url=https%3A%2F%2Fain.ua%2F2023%2F08%2F04%2Fniyakyh-pryvatnyh-danyh%2F), який став причиною скандалу, стверджувалося, що жінка є працівницею ""Дія.Центру""; 

**Що сказали у ""Мінцифрі"": 

**• У ""Дії"" підтвердили, що ця жінка є співробітницею ""Дія.Центру"" на посаді оператора служби підтримки; 

• За їхніми словами, працівники не можуть мати доступ до персональних даних, бо такі дані не накопичуються; 

• Кажуть, що ""Дія"" не зберігає персональні дані, а підтягує їх одразу користувачу з відповідного реєстру; 

• Інформацію, що поширюється у соцмережах у Мінцифрі назвали фейком; 

• ""Оператори мають доступ тільки до перегляду діалогу з користувачем. Ані менеджери підтримки, ані розробники — ніхто з працівників «Дії» не має доступу до персональних даних українців"", — [сказали](https://ain.ua/2023/08/04/niyakyh-pryvatnyh-danyh/) у Мінцифрі.
 
**А звідки ж тоді дані? 

**• У Мінцифрі заявили, що учасники ситуації були знайомі особисто задовго до конфлікту; 

• Номери були в неї, отримані під час особистого спілкування та із соціальних мереж. Кажуть, що це не стосується послуг чи документів в ""Дії"".

• Сама ""Дія"" [пише](https://twitter.com/diiagovua/status/1687408437209202688), що могло виникнути враження, що співробітниця мала доступ до персональних даних, але, за їхніми словами, це не відповідає дійсності.

Водночас жінку відсторонили від роботи до зʼясування всіх деталей",2023-08-04,Other
Новинач,"Для боротьби з незаконним гральним трафіком Монобанк [заборонив](https://t.me/OGoMono/1277) онлайн транзакції по всій Африці, за винятком ПАР, Єгипту та Марокко",2023-08-04,Economical
Новинач,"У віці 83 років помер американський актор Марк Марголіс, відомий по ролі Гектора Саламанки зі кіновсесвіту ""Breaking Bad""",2023-08-04,Other
Новинач,"В одному ресторанів Чехії офіціант увімкнув гімн росії та звук повітряної тривоги, коли дізнався, що серед відвідувачів є біженки з України.

За словами українки, вона [попросила](https://hromadske.ua/posts/u-chehiyi-oficiant-uvimknuv-gimn-rosiyi-ta-sirenu-shob-poznushatisya-z-ukrayinok) в офіціанта пароль від Wi-Fi, але він, почувши акцент, почав глузувати і увімкнув російський гімн.

Керівництво закладу вибачилось за інцидент та звільнило покидька",2023-08-04,Other
Новинач,"Деяке мистецтво залишається без уваги сучасників і приречене шукати визнання в майбутньому.

Це той випадок, питаєте ви? Відповідь шукайте самі:

https://www.youtube.com/watch?v=1Be0WHwNmUE",2023-08-04,Other
Новинач,"В окупованому Мелітополі цілодобово працює мобільний крематорій, до якого вантажівками привозять тіла подохлих окупантів — [зведення](https://www.facebook.com/GeneralStaff.ua/posts/pfbid025bzizMPy9LNq8isCuk5EGAF92wkcU7uUpo7sEhbM8xrjjTZ6BWu7ftgZbkbRSRn8l) Генштабу.

Місцеві скаржаться на постійний трупний сморід в місті, особливо вночі",2023-08-04,Political
Новинач,"Головне станом на зараз:

• Ганна Маляр [повідомила,](https://www.pravda.com.ua/news/2023/08/4/7414271/) що ЗСУ на півдні подекуди прорвали першу лінію оборони росіян;

• В Україні повторно [перевірять](https://www.facebook.com/dshmyhal/videos/1068779971209253) всі укриття — Шмигаль;

• Уряд Болгарії [схвалив](https://www.pravda.com.ua/news/2023/08/4/7414224/) надання Україні 100 БТРів;

• Посадовця військкомату на Тернопільщині, який переправляв чоловіків за кордон, [відправили](https://hromadske.ua/posts/posadovcya-vijskkomatu-na-ternopilshini-yakij-perepravlyav-cholovikiv-za-kordon-vidislali-na-front) на фронт;

• На Хмельниччині поліція [шукає](https://hromadske.ua/posts/na-hmelnichchini-nevidomi-pidstrelili-gnizdo-lelek-policiya-vidkrila-provadzhennya) злочинців, що підстрелили гніздо лелек",2023-08-04,Other
Новинач,❗️Кримський міст — [ЗМІ](https://t.me/war_monitor/9307),2023-08-04,Shelling
Новинач,Хто зараз біля Кримського мосту. Що там відбувається?,2023-08-04,Shelling
Новинач,"росЗМІ із посиланням на одного з тимчасово живих ватажків пишуть, що у Керченському проливі знищено три надводні дрони.

Водночас заявляють, що атака триває і знищення безпілотників ""проходить успішно""",2023-08-04,Shelling
Новинач,"ЗМІ: один з дронів уразив російський підсанкційний танкер ""Sig"". 

У мережі шириться нібито запис перемовини екіпажу, на якому говорять, що танкер не може самостійно рухатись і затоплено машину залу.

Ні українська, ні російська сторони ще нічого не коментували",2023-08-04,Shelling
Новинач,"Федеральні ЗМІ росії підтверджують ураження танкеру в районі Керченської протоки. Пишуть, що на місце вирушили рятувальники",2023-08-04,Shelling
Новинач,У росЗМІ з'явилися фото з ураженого танкеру,2023-08-05,Shelling
Новинач,У новому розділі на Pornhub поповнення,2023-08-05,Other
Новинач,620 росіян пєрєвосхітілісь відосами з Криму,2023-08-05,Shelling
Новинач,Тривога шириться країною. Зафіксовано зліт МіГ-31Кок,2023-08-05,Shelling
Новинач,СБУ [прокоментувала](https://t.me/SBUkr/9185) ураження танкеру в Керченській протоці,2023-08-05,Shelling
Новинач,"Литва [надасть](https://www.pravda.com.ua/news/2023/08/5/7414301/) Україні пакет військової допомоги, що включає пускові установки NASAMS та протидронові системи",2023-08-05,Political
Новинач,Тривога шириться країною. Зафіксовано зліт МіГ-31Кринж,2023-08-05,Shelling
Новинач,"Голови оборонних відомств країн Західної Африки [склали](https://www.reuters.com/world/africa/west-african-bloc-seeks-solution-niger-coup-deadline-nears-2023-08-04/) план введення військ у Нігер, якщо хунта не відновить конституційний лад до неділі — Reuters.

Економічна спільнота західноафриканських держав вимагає від повстанців звільнити легітимного президента Мохамеда Баузма",2023-08-05,Political
Новинач,"Україна [оголосила](https://www.epravda.com.ua/news/2023/08/5/702936/) акваторії шести чорноморських портів росії ""зоною воєнної загрози"".

Мова йде про порти Анапа, Новоросійськ, Геленджик, Туапсе, Сочі та Тамань",2023-08-05,Political
Новинач,"Через зсув ґрунту в грузинському селищі Шові, загинула українка, [повідомила](https://hromadske.ua/posts/u-gruziyi-vnaslidok-zsuvu-gruntu-zaginula-ukrayinka-pravoohoronci-shukayut-yiyi-ditinu) пресслужба МЗС.

Зараз на місці трагедії шукають дитину загиблої жінки.

Наразі відомо про 11 жертв стихійного лиха. Пошкоджені лінії електропередач, зруйновані дороги та мости",2023-08-05,Other
Новинач,"ЗМІ: у Саудівській Аравії [розпочались](https://www.aljazeera.com/news/2023/8/5/saudi-arabia-kicks-off-ukraine-talks-that-exclude-russia) консультації щодо мирного плану України.

У місті Джедда зустрінуться високопосадовці понад 30 країн, окрім росії😁",2023-08-05,Political
Новинач,"Повітряні Сили повідомляють про ракетну небезпеку в областях, де оголошено повітряну тривогу",2023-08-05,Shelling
Новинач,Група крилатих ракет рухаються у напрямку Кіровоградської області — ПС,2023-08-05,Shelling
Новинач,У Запоріжжі чутно звуки вибухів — Суспільне,2023-08-05,Shelling
Новинач,Тривога поширилась на західні області,2023-08-05,Shelling
Новинач,"Ракети летять у напрямку Черкащини — ПС.

Траєкторія руху може змінюватись",2023-08-05,Shelling
Новинач,"Крилаті ракети входять на територію Київщини, повідомляють Повітряні Сили",2023-08-05,Shelling
Новинач,ПС: Ракети — на Вінничині,2023-08-05,Shelling
Новинач,"Ракети на території Хмельницької області, пишуть Повітряні Сили",2023-08-05,Shelling
Новинач,"Зафіксовано пуск ""Кинжалів"" — ПС",2023-08-05,Shelling
Новинач,"Повторний пуск ""Кинжалів"" — ПС

Кинжал — у напрямку Житомира",2023-08-05,Shelling
Новинач,"ПС: ще Кинжал входить в повітряний простір України! Усі - в напрямку Старокостянтинова!

Зафіксовано в Полтавській області",2023-08-05,Shelling
Новинач,"У напрямку Вінничини — ""Кинжал"", пишуть ПС",2023-08-05,Shelling
Новинач,На Хмельниччині чутно звук вибуху — Суспільне,2023-08-05,Shelling
Новинач,ПС: Ракети із білорусі,2023-08-05,Shelling
Новинач,"ПС: є ще кинжали. Вінницька, Хмельницька, Житомирська області",2023-08-05,Shelling
Новинач,ПС: швидкісна ракета — Київщина,2023-08-05,Shelling
Новинач,"Під загрозою Вінниця, повідомляють ПС",2023-08-05,Shelling
Новинач,Знову чутно вибухи в Хмельницькій області — ОВА,2023-08-05,Shelling
Новинач,Довіряйте інформації з офіційних джерел,2023-08-05,Other
Новинач,Відбій тривоги. Дякуємо силам ППО 🫡,2023-08-05,Shelling
Новинач,Ядерна держава накручує реакції у каналі з мемами. Ну вєлікій...,2023-08-05,Political
Новинач,"русня завдала удару по околицях Запоріжжя.

Внаслідок вибуху люди не постраждали, повідомив керівник ОВА",2023-08-05,Shelling
Новинач,В яку гру можна грати вдвох? Напишіть в коментарях,2023-08-05,Other
Новинач,"На монумент ""Батьківщина-мати"" піднімають герб України.

Відео: Радіо Свобода",2023-08-05,Political
Новинач,"Під час сьогоднішнього ракетного нальоту росіяни били по ""Мотор Січі"" та Хмельниччині, [повідомив](https://t.me/V_Zelenskiy_official/7256) Зеленський.

Частину ракет збито",2023-08-05,Shelling
Новинач,"Пропонуємо правоохоронцям на честь цього сьогодні бити по Богуслаєву. 

Якщо підтримуєте ідею — ставте 🌭",2023-08-05,Other
Новинач,"[FT](https://www.ft.com/content/fbd3c163-6e7b-40ab-a693-dba500c82d9e): Україна вперше поставила під загрозу інфраструктуру експорту російської нафти, вдаривши по кораблю біля Новоросійська — великого нафтоекспортного порту.

Експорт нафти допомагає фінансувати російське вторгнення, зазначає видання",2023-08-05,Economical
Новинач,"У Лондоні відбувся благодійний матч на підтримку України між командами Шевченка та Зінченка.

На Стемфорд Брідж грала ціла низка легендарних футболістів від Мертезакера до Лемана та від Піке до Зейдорфа. 

Також у матчі взяли участь зірки телебачення, музики і кіно, а у перерві виступав Бумбокс. Матч завершився бойовою нічиєю 2:2. 

Усі зібрані кошти від події підуть на відновлення Михайло-Коцюбинського ліцею на Чернігівщині",2023-08-05,Other
Новинач,"росіяни скинули керовану авіаційну бомбу на центр переливання крові у Купʼянській громаді Харківщини.

Є загиблі та поранені, [повідомляє](https://t.me/V_Zelenskiy_official/7258) Зеленський",2023-08-05,Shelling
Новинач,"ПС [повідомляють](https://t.me/kpszsu/3964) про загрозу застосування ""шахедів"" на Миколаївщині. Голова ОВА Кім пише про дев'ять одиниць",2023-08-05,Shelling
Новинач,Дрони над Миколаївщиною рухаються у північно-західному напрямку — ПС,2023-08-05,Shelling
Новинач,"Зафіксовано пуск ще однієї групи ""шахедів"", повідомляють ПС",2023-08-05,Shelling
Новинач,ПС: Шахед — між Кропивницьким і Кременчуком,2023-08-05,Shelling
Новинач,В Одеській області ракетна небезпека,2023-08-05,Shelling
Новинач,"На Житомирщині загроза ""шахедів"", а на Кіровоградщині ракет — Повітряні Сили",2023-08-05,Shelling
Новинач,У Хмельницькому чутно вибухи — пише Суспільне,2023-08-05,Shelling
Новинач,Київщина — ракетна небезпека,2023-08-05,Shelling
Новинач,росія ймовірно здійснила пуски із стратегічних бомбардувальників Ту-95мс з району Каспійського моря — Повітряні Сили,2023-08-05,Shelling
Новинач,Крилаті ракети наближаються до Харківщини та Сумщини,2023-08-05,Shelling
Новинач,"На ""Батьківщину-Мати"" встановлено тризуб",2023-08-06,Political
Новинач,"З вчорашнього вечора сили ППО [знищили](https://t.me/kpszsu/4005) 30 ворожих крилатих ракет зі 40 запущених та усі 27 ""шахедів"".

Інформацію щодо ""кинджалів"" ПС не оприлюднюють",2023-08-06,Shelling
Новинач,У с. Кругляківка на Харківщині двоє загиблих і четверо поранених від удару керованою авіабомбою по центру переливання крові — [ОВА](https://t.me/synegubov/6782),2023-08-06,Shelling
Новинач,"У Харкові [пролунали](https://t.me/suspilnenews/23136) декілька вибухів — Суспільне.

Мер міста повідомив про обстріл",2023-08-06,Shelling
Новинач,Дезінсектори знищили 590 тарганів,2023-08-06,Shelling
Новинач,"Сьогодні відзначається День Повітряних Сил Збройних Сил України.

Дякуємо усім, хто боронить нас з неба",2023-08-06,Political
Новинач,Українська авіація [здійснила](https://t.me/V_Zelenskiy_official/7259) понад 14 тисяч бойових вильотів з початку повномасштабного вторгнення — Зеленський,2023-08-06,Shelling
Новинач,"Мер москви собянін заявив про спробу ""прорива"" БпЛА на столицю рф.

Каже, що ціль збили. Разом із тим, у москві оголошували план ""ковьор"" та призупиняли авіаперельоти",2023-08-06,Political
Новинач,"На Хмельниччині [впіймали](https://hromadske.ua/posts/na-hmelnichchini-vpijmali-mavpu-vtikachku-yaka-tizhden-bigala-selom-ta-pokusala-ditinu) мавпу-втікачку, яка покусала дитину",2023-08-06,Other
Новинач,Пан президент після тренувань на симуляторі полетів бомбити Донецьк,2023-08-06,Shelling
Новинач,російські колаборанти повідомляють про ракетні удари по Чонгарському мосту,2023-08-06,Shelling
Новинач,"Телеграм-канали публікують фото, ймовірно, нових пошкоджень Чонгарського мосту",2023-08-06,Shelling
Новинач,"російське держЗМІ виклало це фото, а потім видалило))",2023-08-06,Other
Новинач,"На межі Сумської та Бєлгородської (рф) областей [відновив роботу](https://t.me/minre_ua/3909) гуманітарний пункт пропуску Колотилівка — Покровка.

Він призначений для українців, які евакуйовуються з окупованих територій. Далі можна евакуюватися з Сум до Києва на спеціальному евакуаційниму потязі",2023-08-06,Political
Новинач,Підписав вирок мосту 😺,2023-08-06,Shelling
Новинач,"ЗМІ публікують ще порцію фото мостів, які з'єднують Херсонщину з Кримом",2023-08-06,Shelling
Новинач,Віртуальна реальність вражає,2023-08-06,Other
Новинач,"Ілон Маск [написав,](https://twitter.com/elonmusk/status/1688091377823895552) що його бій з Марком Цукербергом транслюватиметься у ~~Твіттері~~ Х.

Вилучені кошти підуть на благодійність для ветеранів (яких — невідомо)",2023-08-06,Other
Новинач,"Стратком ЗСУ [підтвердив](https://t.me/AFUStratCom/19335) ураження Чонгарського та Геничеського автомобільних мостів.

Ще раз усіх з Днем Повітряних сил Збройних Сил України!",2023-08-06,Shelling
Новинач,"[Forbes:](https://forbes.ua/lifestyle/barbi-proti-oppengeymera-golovni-khiti-lita-priveli-u-kinoteatri-ukraini-ponad-500-000-glyadachiv-shcho-divilis-bilshe-i-skilki-zarobili-kinoteatri-05082023-15233) ""Барбі"" та ""Оппенгеймер"" зібрали майже півмільйона українських глядачів, заробивши 76 та 59 мільйонів гривень відповідно (станом на зараз)",2023-08-06,Economical
Новинач,"В Польщі в нафтопроводі ""Дружба"", який транспортує нафту з росії до Європи, [знайшли](https://www.reuters.com/business/energy/polish-pipeline-operator-pern-says-leak-detected-druzhba-oil-pipeline-2023-08-06/) витік.

Наразі тривають ремонтні роботи. Очікуваний час відновлення перекачування — ранок вівторка",2023-08-06,Economical
Новинач,"Міністерство зв'язку Іраку [заявило](https://www.reuters.com/technology/iraq-blocks-telegram-app-cites-personal-data-violations-2023-08-06/), що заблокувало Telegram.

Каже, що зробило це з міркувань національної безпеки та з метою збереження цілісності персональних даних користувачів",2023-08-06,Political
Новинач,"Вночі росія вдарила ракетою по Синельниківському районі на Дніпропетровщині — пише ОВА. 

На місці виникла пожежа, яку вже ліквідували. Обійшлося без постраждалих",2023-08-07,Shelling
Новинач,"Уночі росія обстріляла житловий будинок у центрі Херсона. 

Загинула жінка і ще 12 осіб дістали пораненння",2023-08-07,Shelling
Новинач,250 тисяч окупантів отримали 250 тон тротилу,2023-08-07,Shelling
Новинач,"ГУР [повідомляє](https://t.me/DIUkraine/2659) про успішні операції на лівобережжі Херсонщини та просування вглиб окупованих територій. 

Спецпризначенці батальйону ""Шаман"" знищили один з підрозділів ракетних військ рф",2023-08-07,Shelling
Новинач,"СБУ [затримала](https://t.me/SBUkr/9194?single) корегувальницю, яка збирала розвіддані про візит Зеленського на Миколаївщину. 

Інформацію мали використати для здійснення повітряного удару",2023-08-07,Political
Новинач,Відбувся черговий обмін полоненими — Україна повернула додому 22 бійців,2023-08-07,Political
Новинач,Хрю-хрю,2023-08-07,Other
Новинач,"Фільм ""Барбі"" [зібрав](https://variety.com/2023/film/news/barbie-billion-dollar-box-office-1235683570/) понад мільярд доларів за 17 днів прокату — найшвидше серед усіх проєктів Warner Bros. 

Раніше рекорд належав останній частині Гаррі Поттера",2023-08-07,Other
Новинач,"У Латвії [заявили](https://www.rs.gov.lv/lv/jaunums/karteja-provokacija-uz-latvijas-baltkrievijas-valsts-robezas), що білоруські прикордонники роблять дірки в паркані, щоб допомагати нелегальним мігрантам потрапляти на латвійську територію",2023-08-07,Political
Новинач,Хто такий сммник Єрмака? 😲,2023-08-07,Other
Новинач,"Закарпатського військкома, який [змушував](https://suspilne.media/545499-arest-ta-pravo-vnesenna-zastavi-u-805-tisac-vijskkomu-z-zakarpatta-obrali-zapobiznij-zahid/) солдат будувати маєток, взяли під варту із можливістю застави 805 000 грн",2023-08-07,Political
Новинач,Туда іх,2023-08-07,Other
Новинач,У турецькому порту [пролунав](https://www.cnnturk.com/video/turkiye/son-dakika-kocaelinin-derince-ilcesinde-patlama) потужний вибух під час завантаження зерна — CNN Turk,2023-08-07,Shelling
Новинач,У Туреччині внаслідок вибуху в порту Деріндже щонайменше 10 постраждалих. Причина вибуху поки невідома,2023-08-07,Shelling
Новинач,До кінця року Україна почне виробляти 155-мм боєприпаси стандарту НАТО — [повідомив](https://babel.ua/news/97082-ukrajina-viroblyatime-155-mm-boyepripasi-standartu-nato) Камишін,2023-08-07,Political
Новинач,"Головне станом на зараз: 

• ЗМІ: Німеччина [відмовляється](https://www.eurointegration.com.ua/news/2023/08/7/7167126/) передавати Україні далекобійні ракети Taurus через побоювання ударів по рф; 

• Окупанти [обстріляли](https://t.me/ermaka2022/3381) будинок у селі Кучерівка на Харківщині, наразі відомо про двох загиблих та трьох поранених; 

• Від початку повномасштбаного вторгнення Україна [визволила](https://t.me/dmytro_lubinetzs/3278) з полону 2 598 бійців; 

• За час повномасштабної війни США [виділили](https://www.radiosvoboda.org/a/news-ssha-dopomoha-ukrajini-ponad-66-mlrd-dol/32537422.html) Україні понад $66 млрд загальної допомоги

• Марк Цукерберг [запропонував](https://www.theverge.com/2023/8/6/23822230/mark-zuckerberg-elon-musk-cage-match-august-26-meta-twitter-x) Ілону Маску битися в клітці 26 серпня",2023-08-07,Other
Новинач,"Вибух у турецькому порту [пролунав](https://suspilne.media/545795-na-elevatori-u-tureckomu-portu-progrimiv-potuznij-vibuh/) через детонацію ""щільної пилової хмари"" під час розвантаження зерна — CNN Turk",2023-08-07,Shelling
Новинач,"UPD. Причиною вибуху [могло стати](https://twitter.com/trthabercanli/status/1688532979281178624?s=46&t=l-3oXRPqO9H5lbXu3rKUYw) ""стиснення (або скупчення) пшеничного порошку (пилу)"".

Ймовірно, минула інформація — неправильний переклад",2023-08-07,Shelling
Новинач,"пашу мерседеса звільнили з-під варти — ЗМІ.

За нього внесли 33 мільйони гривень застави",2023-08-07,Political
Новинач,А ви не вірили?,2023-08-07,Other
Новинач,На Вінниччині митрополита УПЦ (МП) [засудили](https://suspilne.media/545895-vinnickij-miskij-sud-vinis-virok-mitropolitu-tulcinskomu-ta-braclavskomu-upc-mp-ionafanu/) на 5 років з конфіскацією майна за виправдовування російської агресії,2023-08-07,Political
Новинач,"Північнокорейські хакери [зламували](https://www.reuters.com/technology/north-korean-hackers-breached-top-russian-missile-maker-2023-08-07/) комп'ютерні мережі російського розробника балістичних та крилатих ракет ""НВО машинобудування"" — Reuters.

Чи отримали вони якісь дані під час вторгнення — невідомо, але після цього Пхеньян оголошував про кілька розробок у своїй програмі балістичних ракет",2023-08-07,Political
Новинач,"росіяни нанесли 2 ракетні удари по Покровську (Донецька область), влучивши по житловому будинку.

Є жертви, повідомляє Зеленський",2023-08-07,Shelling
Новинач,На Запоріжжі поблизу Роботиного бійці 47-ї механізованої бригади [знищили](https://t.me/otarnavskiy/190) з ПЗРК російський гвинтокрил Ка-52,2023-08-07,Shelling
Новинач,"Станом на зараз відомо про двох загиблих у Покровську, [повідомляє](https://t.me/ermaka2022/3391) ОП.

Поранено 7 людей, чотирьох забрала швидка",2023-08-07,Shelling
Новинач,рф — країна-гній,2023-08-07,Other
Новинач,"США [схвалили](https://edition.cnn.com/europe/live-news/russia-ukraine-war-news-08-07-23/index.html) відправку першої партії танків Abrams в Україну, вони прибудуть на початку осені.

""Вони мають потрапити до Європи, а потім до України, разом з усім, що до них додається. Боєприпаси, запчастини, паливне обладнання, ремонтні засоби"", —  заявив начальник відділу закупівель армії США",2023-08-07,Political
Новинач,"Кількість загиблих у Покровську зросла до 5 людей — ОП.

Станом на зараз відомо про 18 поранених",2023-08-07,Shelling
Новинач,Кількість поранених у Покровську [зросла](https://t.me/Klymenko_MVS/161) до 31 особи — МВС,2023-08-07,Shelling
Новинач,"Головне станом на зараз: 

• Прокуратура [перевіряє](https://www.facebook.com/vppru/posts/pfbid09AjVrAZuLeVp6P3aa8WDjUTomYrX72g9nGUmWKjyFWAtRT363RHfscBVZh6Gf7Ssl) факт мобілізації чоловіка з вадами здоров'я, який помер після прибуття до військової частини на Миколаївщині;

• Міжнародні резерви України [сягнули](https://bank.gov.ua/ua/news/all/mijnarodni-rezervi-perevischili-417-mlrd-dol-ssha-za-pidsumkami-lipnya-onovivshi-istorichniy-rekord-nezalejnoyi-ukrayini) рекордних $41,7 мільярда;

• В ОП [спростували](https://www.ukrinform.ua/rubric-polytics/3745567-u-dziddi-ukraina-ne-dopuskala-kompromisu-sodo-vivedenna-rosijskih-vijsk-op.html) повідомлення деяких ЗМІ про компроміс на саміті в Джидді щодо перебування російських військ в Україні;

• Катар та Україна [співпрацюватимуть](https://www.ukrinform.ua/rubric-society/3745535-katar-i-ukraina-spivpracuvatimut-v-galuzi-zahistu-prav-ludini.html) в галузі захисту прав людини;

• Україна [готова](https://www.facebook.com/1090077030/posts/pfbid027s3sXjH2PVRQhWFnwenhrMiLCY1MiHEY186EJVmQ64wSoc1Va5djWEZKfXKLKSmtl/) надати Словенії гуманітарну допомогу із гелікоптером для подолання наслідків масштабних повеней",2023-08-07,Other
Новинач,"В Одесі [відкриють](https://t.me/odeskaODA/2285) море до оксамитового сезону.

Голова Одеської ОВА розпорядився підготувати пляжі до 10 серпня",2023-08-07,Other
Новинач,"Від повторного ракетного удару росіян по Покровську [загинув](https://t.me/V_Zelenskiy_official/7296) заступник начальника ГУ ДСНС у Донецькій області полковник Андрій Омельченко.

Про це повідомив Зеленський",2023-08-07,Shelling
Новинач,"У Покровську відновлено аварійно-рятувальні роботи на місці обстрілу житлових будинків.

Станом на [зараз](https://t.me/Klymenko_MVS/163) загинуло 7 осіб, 67 поранено (з них 29 — працівники поліції)",2023-08-08,Shelling
Новинач,Втрати ворога станом на 8 серпня,2023-08-08,Shelling
Новинач,"У Верховну Раду [внесли](https://itd.rada.gov.ua/billInfo/Bills/Card/42457) законопроєкт про створення нового свята — Дня подяки, 22 жовтня",2023-08-08,Political
Новинач,"Україна в липні [виробила](https://interfax.com.ua/news/general/927437.html) в 4 рази більше ПТРК ""Стугна-П"", ніж у січні — Мінстратегпром",2023-08-08,Political
Новинач,"Кількість постраждалих у Покровську [збільшилася](https://t.me/pavlokyrylenko_donoda/9112) до 81, серед яких 31 поліцейський, 7 працівників ДСНС та 4 військових.

Кількість поранених нецивільних пов‘язана з тим, що друга ракета прилетіла через 40 хвилин після першої",2023-08-08,Shelling
Новинач,"Отримали запит на 20 дронів-камікадзе для УДА. В ході збору розіграємо лімітовану футболку S.T.A.L.K.E.R. і не менш лімітовані стікери до неї.

Збір досить великий, а закрити маємо оперативно, тому приготуйте 10 гривнів",2023-08-08,Shelling
Новинач,"Чорноморський флот рф розосередив своє корабельне угруповання після ""певних подій"", [заявила](https://www.radiosvoboda.org/a/news-chorne-more-humenyuk-rosiya-korabli-manevry/32538828.html) Наталія Гуменюк.

""Зараз безпека для них — це маневри"", — сказала вона",2023-08-08,Shelling
Новинач,"Сьогодні відзначається День військ зв‘язку та кібербезпеки ЗСУ.

Це робота, яка не збирає багато гайпу, проте має важливе значення та вплив на поле бою. Дякуємо вам за це.

А ще сьогодні день котів 😘",2023-08-08,Political
Новинач,"До речі, ось котики наших патронів (усі не влізли, на жаль).

Своїх можете кидати в коменти",2023-08-08,Other
Новинач,"Новиначе, отримали важливий запит від 3-го окремого батальйону ""Волинь"" (УДА) на 20 дронів камікадзе. Вони вже давно намагаються зібрати, але збір не йде.

Також у цей збір включаємо запит на тепловізійний приціл на кулемет INFIRAY (iRay) RICO RH50 PRO для ОЗСД ""Centuria Poltava"" 3-ї ОШБр (Бахмутський напрямок).

• 20 дронів — 600 000 гривень;

• Тепловізор — 170 000 грн;

Загальна сума 770 тисяч гривень і це не мало, тому сподіваємося на вашу підтримку.

В ході збору розігруємо лімітовану футболку S.T.A.L.K.E.R. і стікери до неї. Шанс виграти має кожен, хто задонатить 200 грн або більше. Якщо задонатити 1000, то це цілих 5 шансів отримати футболку.

Якщо плануєте брати участь у розіграші, не забувайте вказувати свій тег у Телеграм в описі до платежу. Реквізити:

UPD. Збір закрито",2023-08-08,Shelling
Новинач,"[ЗМІ:](https://www.radiosvoboda.org/a/news-rosija-sklad-bronetehniky-spustoshyla-napolovynu/32538887.html) росія зняла зі зберігання понад 40% старих радянських танків і бронетранспортерів, які були в Бурятії на складі ""Вагжаново"".

Це найбільша відома база законсервованої військової техніки рф, де було близько 3 840 одиниць бронетехніки",2023-08-08,Shelling
Новинач,"[ЗМІ:](https://businessam.be/belgische-leopard-1-tanks-vertrekken-naar-oekraine-maar-geen-enkele-interesse-vanuit-de-regering/) з бельгійського міста Турне до України вирушила партія танків Leopard 1.

Невідомий покупець придбав їх у компанії OIP Land Systems",2023-08-08,Political
Новинач,"Головне станом на зараз: 

• Правоохоронці [викрили](https://t.me/SBUkr/9220) ""на гарячому"" нардепа, Анатолія Гунька. Він за $85 тисяч ""продавав"" землю Національної академії аграрних наук;

• ЗСУ [просунулись](https://www.radiosvoboda.org/a/news-melitopol-nastup-zsu-viyna-rosiya/32539185.html) на сотні метрів на Мелітопольському напрямку, розповів заступник командувача ОСУВ ""Таврія"";

• 80-85% шкіл [розпочнуть](http://www.nrcu.gov.ua/news.html?newsID=102015) навчання очно або у змішаному форматі — заступник міністра освіти;

• ДБР [розслідує](https://dbr.gov.ua/news/dbr-vzhe-rozslidue-ponad-110-kriminalnih-provadzhen-shhodo-zlovzhivan-voenkomiv) понад 110 кримінальних проваджень щодо зловживань воєнкомів;

• Кількість поранених у Покровську [збільшилась](https://t.me/pavlokyrylenko_donoda/9113) до 88

• Зі ""Слуги народу"" [хочуть](https://t.me/David_Arakhamia/278) виключити нардепа Богдана Торохтія, який купував елітне майно під час війни",2023-08-08,Political
Новинач,"Європейський сервіс моніторингу клімату [заявив](https://climate.copernicus.eu/july-2023-sees-multiple-global-temperature-records-broken), що липень 2023 року став найспекотнішим місяцем за всю історію спостережень",2023-08-08,Other
Новинач,"UPD. Відбій тривоги. 

Повітряна тривога по всій країні. Злетів 31-Кал.",2023-08-08,Shelling
