channel_name,text,date,news_type,sentiment_type
экономика,биржевой цена газ европа торг октябрь снизиться упасть тыс куб стоимость ноябрьский фьючерс хаба ttf нидерланды тыс куб учёт текущий,2022-10-10,Economical,negative
экономика,япония попрежний считать важный проект нефтепровод точка зрение стабильный поставка нефть заявить глава министерство экономика торговля промышленность страна ясутося нисимур,2022-10-09,Economical,positive
экономика,страна европа становиться трудный выдерживать единый позиция вопрос антироссийский санкция заявить премьерминистр эстония кай каллас сложный становиться вводить новый санкция,2022-10-09,Economical,negative
экономика,наращивать экспорт сельхозпродукция готовый оказывать помощь бедный страна заявить президент владимир путин полностью обеспечивать внутренний рынок основный важный необходимый человек,2022-10-09,Economical,positive
экономика,президент владимир путин не планировать выступать обращение россиянин близкий день заявить пресссекретарить дмитрий песок песок ранее сообщить путин доложить взрыв,2022-10-09,Political,positive
экономика,генеральный прокурор россия игорь краснов поручить прокурор крым севастополь установить контроль цена регион не допустить рост фон перебой сообщение изз,2022-10-09,Economical,neutral
экономика,президент владимир путин подписать указ создание новый оператор проект исключение компания эксон нефтегаз лимитед дочка американский нефтегазовый гигант exxonmobil новый,2022-10-08,Political,positive
экономика,премьерминистр польша матеуш моравецкий предложить использовать заморозить актив россия российский олигарх благо украина нужда житель ес сообщать канцелярия моравецкий слово,2022-10-08,Economical,neutral
экономика,итог третий квартал доля сделка оформление ипотека рынок новостройка московский регион столица область составить рекордный квартальный показатель говориться исследование сравнение,2022-10-07,Economical,positive
экономика,руководитель роскосмос юрий борис коллега национальный управление сша аэронавтика исследование космический пространство nasa билл нельсон теоретически встретиться конец заявить исполнительный,2022-10-06,Political,positive
экономика,мид финляндия не разрешить компания helsinki shipyard oy владелец хельсинкский верфь выдать разрешение экспорт ледокол заказать норильский никель норникель заключить,2022-10-05,Economical,positive
экономика,верховный суд сша отклонить апелляция российский миллиардер олег дерипаск рейтинг российский forbes состояние млрд бизнесмен добиваться снятие американский санкция дерипаск,2022-10-04,Economical,negative
экономика,база госдума появиться внести президент россия владимир путин законопроект ратификация международный договор включение состав россия донецкий луганский народный республика запорожский,2022-10-03,Political,positive
экономика,технический возможность отремонтировать газопровод северный поток северный потребовать деньга заявить вицепремьер александр новак безусловно технический возможность восстанавливать инфраструктура требовать соответствующий,2022-10-03,Economical,positive
экономика,ряд пункт пропуск граница россия казахстан оставаться очередь следовать усилить сотрудничество российский пограничник решение проблема заявить казахский премьерминистр алихан смаил,2022-10-01,Political,positive
экономика,минфин рассчитывать перейти налогообложение недвижимый имущество организация исходить кадастровый стоимость отношение объект недвижимость мера прописать проект основный направление бюджетный налоговый,2022-09-27,Economical,positive
экономика,комитет государственный дума финансовый рынок поддержать рассмотрение первый чтение законопроект кредитный каникулы россиянин призвать военный служба мобилизация следовать данные система,2022-09-27,Economical,positive
экономика,турция оон наслать некоторый вариант выход российский агропродукция рынок заявить глава турецкий мид мевлютый чавушогла встреча соотечественник лосанджелес вести работа,2022-09-25,Economical,positive
экономика,японский mazda вступить переговоры местный партнёр прекращение производство россия сообщать nikkei ссылка источник данные решение принять фон продолжаться конфликт украина,2022-09-25,Economical,positive
экономика,венгрия продолжить выдавать россиянин виза решение прекращение оформление не приниматься заявить министр иностранный страна петер сийяртый поле неделя высокий уровень,2022-09-24,Political,positive
экономика,российский рынок акция падать течение больший часть минувший торговый неделя индекс мосбиржа обвалиться пункт свидетельствовать дать московский биржа максимальный падение,2022-09-24,Economical,negative
экономика,кипрский ozon holdings plc головной компания маркетплейс ozon согласовать условие реструктуризация конвертируемый облигация компания предложить досрочно погасить бумага держатель облигация,2022-09-24,Economical,positive
экономика,зарплата федеральный чиновник октябрь проиндексировать говориться указ президент владимир путин опубликовать сайт правовой информация повысить октябрь раз денежный вознаграждение лицо,2022-09-24,Economical,positive
экономика,решение владимир путин частичный мобилизация резервист вести дальнейший изоляция россия заявить президент франция эмманюэль макрон кулуар генассамблея оон ньюйорк макрон,2022-09-22,Political,neutral
экономика,объём торговля тегеран пекин увеличиться превысить миллиард доллар объём торговля кнр иран месяц текущий вырасти сравнение аналогичный период прошлое достигнуть,2022-09-21,Economical,positive
экономика,российский турист следовать брать наличный рубль валюта поездка турция изз нестабильный работа карта рекомендоваться запасаться вылет турция наличный валюта доллар,2022-09-20,Economical,positive
экономика,информационный система выдача электронный виза иностранец поездка россия готовый конец говориться сообщение опубликовать сайт российский внешнеполитический ведомство оформлять единый электронный,2022-09-20,Economical,positive
экономика,сокращение зависимость европа газ россия массовый приостановка производство невозможно считать эксперт консалтинговый компания яков партнёр бывший российский подразделение американский mckinsey,2022-09-19,Economical,positive
экономика,европа оказаться больший проигрыш изз ситуация украина сша заявить бывший премьерминистр греция занимать должность год глава оппозиционный партия коалиция радикальный,2022-09-19,Economical,negative
экономика,запорожский атомный электростанция вновь подключить украинский энергосеть получать электричество объявить международный агентство атомный энергия магатэ украинский заэс получать электроэнергия напрямую,2022-09-18,Economical,positive
экономика,авить открывать клиентский центр казань авить приходить млн весь россия кардинально разный запрос индивидуальный предприниматель малое бизнес самозанятой физлицо сервис,2022-09-18,Economical,positive
экономика,смочь новый рынок сбыт половина объём сырой нефть экспорт запретить евросоюз декабрь сообщать bloomberg индонезия пакистан бразилия южный африка шриланка,2022-09-17,Economical,positive
экономика,министерство труд предложить сохранить прежний размер пособие безработица ведомство планировать оставить минимальный максимальный планка величина пособие тыс руб руб максимальный,2022-09-17,Economical,positive
экономика,минфин сша ввести санкция помощник президент россия максим орешкин детский омбудсмен мария львовойбелов последний вашингтон считать причастный депортация украинский ребёнок,2022-09-16,Economical,neutral
экономика,польский сейм одобрить резолюция требование германия выплатить компенсация ущерб время мировой война документ поддержать депутат палата четверо проголосовать парламентарий воздержаться,2022-09-15,Economical,positive
экономика,евросоюз хотеть мирный переговоры украина начаться скорее решать руководство страна заявить глава европейский дипломатия жозеп боррель отвечать страсбург вопрос депутат,2022-09-14,Political,positive
экономика,ек среда предложить мера сфера энергетика лимит цена закупка российский трубопроводный газ требовать дополнительный проработка заявить еврокомиссар энергетика кадри симсон,2022-09-14,Economical,positive
экономика,страна евросоюз заслать санкция россия не отступить заявить постоянный представитель россия ес владимир чижов прессконференция брюссель чижов вскоре покинуть бельгия,2022-09-13,Economical,negative
экономика,администрация президент сша джо байден планировать расширить ограничение поставка полупроводник производство микросхема инструмент искусственный интеллект китай октябрь министерство торговля опубликовать,2022-09-12,Economical,positive
экономика,нынешний саммит шос узбекистан стать один самый важный история организация считать президент страна шавкат мирзией сомнение легендарный открыть очередной страница,2022-09-12,Political,positive
экономика,предложить индия поставлять нефть низкий цена условие отказ ньюдели поддержка инициатива страна установление предельный цена нефть сообщать business standard ссылка,2022-09-12,Economical,positive
экономика,международный платёжный система visa mastercard american express начать выделять магазин оружие отдельный категория поставщик услуга товар обработка транзакция решение принять,2022-09-11,Economical,positive
экономика,германия ожидать продолжительный спад экономика стагфляция государство не смочь спасти предприятие заявить президент немецкий институт экономический исследование diw марсель фратчер,2022-09-11,Economical,positive
экономика,сша продолжить вводить санкция гражданин россия поддерживать политика российский власть ход брифинг заявить начальник управление госдеп координация санкция сша джим,2022-09-10,Economical,neutral
экономика,латвия газоизмерительный станция гис лухамаа поступать газ россия следовать данные латвийский оператор транспортировка хранение природный газ conexus baltic grid сообщаться,2022-09-09,Economical,positive
экономика,страна сша канада великобритания япония германия италия франция намерить установить потолок цена нефть россия декабрь заявить заместитель министр финансы сша,2022-09-09,Economical,positive
экономика,правительство польша близкий предъявить территориальный претензия чехия потребовать га рамка компенсация невыгодный демаркация польскочехословацкий граница год сообщаться ссылка письмо депутат,2022-09-09,Political,negative
экономика,франция число гражданин поддерживать санкция россия сократиться свидетельствовать дать опрос статистический служба elabe француз март считать поддержка украина санкция россия,2022-09-08,Economical,positive
экономика,итог первый полугодие прибыль российский страховщик фон санкция упасть сравнение аналогичный период прошлое млрд руб говориться обзор ключевой показатель деятельность,2022-09-08,Economical,positive
экономика,сентябрь эстония литва латвия согласовать введение запрет иметь шенгенский виза россиянин въезд евросоюз граница россия белоруссия заявить министр иностранный латвия,2022-09-08,Political,positive
экономика,биржевой цена газ европа резко снизиться стоимость октябрьский фьючерс хаба ttf нидерланды упасть уровень закрытие предыдущий торг достигнуть отметка тыс,2022-09-08,Economical,negative
экономика,создать дальний восток товарный биржа предложить зампред правление сбер александр ведяхина экономика страна делать серьёзный разворот восток поэтому жизненно необходимый,2022-09-07,Economical,positive
экономика,премьерминистр михаил мишустин распорядиться создать автобронетанковый ремонтный завод минобороны следовать документ опубликовать портал правовой информация основной цель предприятие обеспечение ремонт,2022-09-06,Economical,positive
экономика,цб хотеть сегрегировать россиянин человек деньга остальной цб не хотеть отечественный фондовый рынок превращаться казино когдато дикомдик запад рынок высокий,2022-09-06,Economical,positive
экономика,газпром сентябрь получить ростехнадзор предостережение требование приостановить эксплуатация газоперекачивающий агрегат гпа газопровод северный поток изз утечка масло использование гпа устранение,2022-09-06,Humanitarian,negative
экономика,промышленность австрия нуждаться срочный помощь государство число субсидия изз резкий подорожание газ электроэнергия заявить президент федерация промышленность австрия георг книлла,2022-09-05,Economical,positive
экономика,европейский организация ядерный исследование церн не исключать остановка большой адронный коллайдер случай нехватка электричество франция сообщаться ссылка глава комиссия управление,2022-09-05,Political,positive
экономика,сбер закрыть сделка продажа sberbank switzerland ag швейцарский инвестиционный группа groupe holding sa учреждение продолжить работа крыло другой холдинг аналитик,2022-09-05,Economical,positive
экономика,расти стоимость строительство элитный жильё лондон отток российский покупатель изз санкция привести спасть рынок премиальный жилой недвижимость город агентство недвижимость,2022-09-04,Economical,positive
экономика,власть польша пригласить германия переговоры репарация потеря мировой война дипломатический нота сообщить польский премьерминистр матеуш моравецкий слово примирение варшава берлин,2022-09-04,Political,neutral
экономика,венгрия соседний страна не обойтись поставка российский газ заявить глава мид страна петер сийяртый покупать газ россия не хотеть послать,2022-09-04,Economical,neutral
экономика,власть великобритания начать расследование изз сделка продажа телекоммуникационный компания truphone бизнесмен роман абрамович forbes оценивать состояние млрд фунт стерлинг руб,2022-09-04,Economical,positive
экономика,рассматривать план покупка юань дружественный валюта сумма миллиард доллар замедлить рост курс рубль прежде перейти долгосрочный стратегия продажа запас китайский,2022-09-04,Economical,positive
экономика,граничить россия страна европейский союз обсуждать совместный решение ограничение поездка российский турист территория государство ес сообщить пресссекретарить мвд эстония вейко,2022-09-04,Political,positive
экономика,член российский делегация генассамблея оон пройти сентябрь ньюйорк не получить американский виза заявить постоянный представитель россия оон василий небензить письмо,2022-09-03,Political,neutral
экономика,газопровод северный поток возобновить работа технический обслуживание суббота сентябрь писать reuters ссылка источник срок ранее называть газпром слово источник поставка,2022-09-03,Economical,positive
экономика,азербайджан планировать вдвое увеличить объём поставка газ европа заявить ход выступление форум итальянский черноббьо президент страна ильхам алиев слово месяц,2022-09-03,Economical,positive
экономика,летний месяц результат взлом хакер украсть криптовалюта сумма млн данные компания peckshield август убыток атака криптопроект составить млн июль совершить,2022-09-03,Economical,negative
экономика,идея лимит цена российский нефть являться полный абсурд не поставлять нефтепродукт поддержать инициатива заявить вицепремьер россия александр новак полный абсурд,2022-09-02,Economical,neutral
экономика,сша объявить новый пакет военный помощь украина близкий день заявить координатор стратегический коммуникация совет национальный безопасность белый дом джон кирби,2022-09-01,Shelling,positive
экономика,расчёт стоимость ремонт автомобиль осаго сентябрь учитывать стоимость аналог запчасть оригинальный деталь отсутствовать рынок цб объяснить оригинальный запчасть отсутствовать рынок,2022-09-01,Economical,positive
экономика,читать новость россия равно ходить цирк смешно грустно одновременно вместо клоун дрессированный животное арена блистать чиновник депутат прочий подобный контингент,2022-08-31,Political,positive
экономика,юрист илона маска направить новый письмо руководство twitter который назвать заявление бывший глава служба безопасность соцсеть повод разрыв сделка млрд,2022-08-31,Humanitarian,positive
экономика,финский производитель телекоммуникационный оборудование nokia планировать закрыть больший бизнес россия конец подавлять большинство наш сотрудник россия уйти nokia освободить офис,2022-08-30,Economical,positive
экономика,датский ap moellermaersk as maersk мировой лидер сфера контейнерный перевозка управление порт договориться продажа последний крупный актив россия global ports,2022-08-30,Political,positive
экономика,зарубежный поездка немецкий политик не позволить замена российский газа заявить премьерминистр федеральный земля бавария маркус зедёр переводить россия деньга угроза,2022-08-29,Economical,negative
экономика,министр иностранный ес предстоящий встреча чехия вряд единодушно поддержать запрет выдача виза россиянин заявить глава внешнеполитический ведомство евросоюз жозеп боррель,2022-08-29,Political,positive
экономика,канцлер австрия карл нехаммера призвать европейский союз принять единый решение ограничение тариф электроэнергия связь резкий рост цена энергоноситель частность газ,2022-08-29,Humanitarian,positive
экономика,российский орбитальный станция росс который разрабатывать специалист роскосмос переименовать завершение проектирование генеральный директор госкорпорация юрий борис роскосмос представить макет новый,2022-08-28,Political,positive
экономика,казахстан конец август прекратить экспорт вооружение военный техника продукция военный назначение соответствовать предложение премьерминистр алихан смаил выдвинуть заседание комиссия вопрос,2022-08-28,Shelling,positive
экономика,министр энергетика страна член евросоюз провести экстренный заседание обсуждение мера урегулирование ситуация энергетика сообщить пётр фиал премьерминистр чехия председательствовать совет,2022-08-27,Political,positive
экономика,напиток cocacola россия продаваться новый название добрый кола сообщить прессконференция глава теремок михаил гончаров компания уведомить сеть ресторан полтора неделя,2022-08-27,Economical,positive
экономика,рекрутер считать применение полиграф приём работа неоправданный соискатель редкий соглашаться проходить собеседование такой контроль сообщить аналитик число российский компания применять,2022-08-26,Political,positive
экономика,правительство ежегодно выделять млрд руб финансирование комплексный программа строительство год трлн руб федеральный адресный инвестпрограмма год поручение кабинет министр дать,2022-08-26,Economical,positive
экономика,сео образовательный организация satoshi action fund деннис портер предложить погасить долг американский студент помощь биткоина вместо частичный списание объявить август,2022-08-26,Political,positive
экономика,цена газ площадка ice futures взлететь превысить тыс куб впервые март стоимость сентябрьский фьючерс хаба ttf нидерланды максимум достигать тыс,2022-08-26,Economical,positive
экономика,сша начать поставлять украина оружие рамка новый пакет военный помощь млрд близкий месяц заявить заместитель министр оборона сша политический вопрос,2022-08-25,Economical,positive
экономика,второй квартал мошенник совершить хищение денежный средство аналогичный период прошлое общий размер ущерб сократиться млрд рубль сообщить цб,2022-08-25,Humanitarian,negative
экономика,коллекторский компания банк мфо январь обзвон должник обязать предупреждать гражданин вести разговор робот живой сотрудник пункт содержаться проект поправка закон,2022-08-22,Economical,positive
экономика,ввод эксплуатация газопровод северный означать уступка президент россия владимир путин заявить вицеканцлер фрг министр дело экономика защита климат роберт хабек,2022-08-22,Economical,positive
экономика,тайвань изобрести чип демократия тайвань хотеть обеспечить партнёр надёжный поставка полупроводник чип демократия заявить президент цай инвэнь губернатор американский штат,2022-08-22,Economical,positive
экономика,вицеспикер немецкий парламент вольфганг кубик обратиться власть призыв запустить северный поток политик выразить уверенность второй ветка российский газопровод помочь серьёзный,2022-08-22,Political,positive
экономика,неевропейский глобальный корпорация хотеть евросоюз соединить штат европа национальный государство потерять самоопределение свобода выбор заявить спикер венгерский парламент партия fidesz,2022-08-21,Political,positive
экономика,поддерживать сельский хозяйство год белорусский нацбанк подпечатывать распоряжение президент александр лукашенко рассказать посещение хозяйство журавлиный пружанский район брестский область тот,2022-08-21,Economical,positive
экономика,появиться деталь новый ядерный сделка иран одобрить тегеран должный дать гарантия не позволить сша сделка доклад cradle говориться соглашение включать,2022-08-20,Political,positive
экономика,минфин сша вывести изпод санкция россия операция связанный пенсионный выплата следовать генеральный лицензия транзакция необходимый обработка пенсионный выплата гражданин сша,2022-08-20,Economical,positive
экономика,июль подняться третий мировой рейтинг число международный транзакция использование юань сообщаться ссылка статистический дать система обмен платёжный информация swift июнь,2022-08-19,Economical,positive
экономика,канцлер олафа шольц объявить снижение налог добавить стоимость продажа газ октябрь март шаг снижать нагрузка потребитель газ целое гораздо нагрузка,2022-08-19,Economical,negative
экономика,банк россия январь не ухудшать изз внешний обстоятельство ситуация финансовый рынок оценка экономический положение банк говориться информационный письмо регулятор регулятор,2022-08-19,Economical,positive
экономика,официальный представитель китайский мид чжао лицзянить опубликовать свой личный аккаунт twitter картинка круговой диаграмма показать население не ввести санкция отношение,2022-08-17,Political,positive
экономика,the guardian жаловаться британский угрожать власть зелёный инфляция великобритания впервые превысить обусловить стремительный рост цена продукт питание топливо поскольку домохозяйство,2022-08-17,Economical,negative
экономика,росфинмониторинг предложить ограничить сумма перевод физлицо система открытие счёт упрощённый идентификация клиент тыс руб инициатива содержаться подготовить ведомство законопроект предполагать,2022-08-16,Humanitarian,positive
экономика,видеохостинг youtube разрабатывать платформуагрегатор стриминговый сервис запустить осень внутри компания будущий сервис называть магазин канал работа вести не месяц частность,2022-08-14,Economical,positive
экономика,инвестиционный структура американский миллиардер джордж сорос soros fund management второй квартал увеличить доля такой крупный технологический компания amazon google salesforce,2022-08-14,Economical,positive
экономика,лукойл владелец заправка бренд agip москва принадлежать итальянский eni следовать данные егрюла согласно выписка егрюла лукойл август владелец доля энинефтый,2022-08-12,Economical,positive
экономика,условие ралли медвежий рынок сша инвестор предпочесть скучный акция финансово устойчивый компания cnbc рассказать руководитель инвестиционный подразделение citi global wealth,2022-08-12,Economical,positive
экономика,инвестиционный компания blackrock запустить частный траст предлагать американский институциональный инвестор доступ биткоина несмотря резкий спад крипторынок попрежний наблюдать высокий интерес,2022-08-12,Humanitarian,positive
экономика,индекс показывать россиянин оценивать экономический ситуация россия снизиться первый неделя август пп нулевой значение свидетельствовать дать исследование провести холдинг ромиро,2022-08-12,Political,positive
экономика,молдовагаз не смочь заплатить газпром газ потребить август изз недостаток средство сообщить председатель правление компания вадим чебан слово молдовагаз попросить,2022-08-11,Economical,negative
экономика,условие разрыв дипломатический отношение россия украина представлять интерес киев москва готовый швейцария заявить официальный представитель швейцарский мид пьер ален эльчингер,2022-08-11,Political,positive
экономика,май отпускной цена производитель потребительский цена мебель начать снижаться конец июнь практически вернуться уровень июнь отпускной цена древесный плита сократиться,2022-08-11,Economical,positive
экономика,новатэк заказать турецкий компания karpowership плавучий электростанция энергоснабжение первый линия завод арктик решение принять американский baker hughes прекратить обслуживание оборудование,2022-08-10,Economical,positive
экономика,власть болгария рассматривать вариант поставка газ число не исключать возобновить переговоры газпром заявить глава минэнерго страна розный христов христов подчеркнуть,2022-08-10,Political,positive
экономика,евросоюз апрель анонсировать запрет покупка импорт транзитный перевозка российский уголь твёрдый ископаемое вид топливо рамка пятый санкционный пакет август запрет,2022-08-10,Economical,negative
экономика,автоваз собираться вдвое увеличить производство автомобиль половина сравнение первый полугодие сделать тыс lada составлять уровень прошлое декабрь предполагаться значительно нарастить,2022-08-10,Political,positive
экономика,президент владимир путин подписать указ пункт предусматривать банк чей средство иновалюта заморозить рубеж приостановить выполнение обязательство иностранный клиент валюта друг,2022-08-09,Economical,positive
экономика,случай затишье конфликт украина попытаться убедить некоторый страна евросоюз надавить киев пойти уступка заявить директор институт международный отношение рим бывший,2022-08-08,Political,positive
экономика,сопредседатель германский левый партия мартин ширдевать опасаться пандемия коронавирус энергетический кризис инфляция привести германия социальный катастрофа политик критиковать немецкий власть,2022-08-08,Political,negative
экономика,власть страна запад обеспокоить углубление экономический сотрудничество россия турция расти риск вторичный санкция анкара помогать москва обходить ограничение причина усиление,2022-08-07,Economical,neutral
экономика,правозащитный организация amnesty international придерживаться вывод доклад нарушение украина закон ведение война норма международный гуманитарный право считать принципиально важный реагировать,2022-08-07,Political,positive
экономика,куба запросить международный помощь дружественный страна связь пожар нефтехранилище сообщить администрация президент остров запросить помощь дружественный страна иметь опыт нефтяной,2022-08-07,Humanitarian,positive
