лентач,российский военкор юрий котенок опубликовал телеге предполагаемое видео обстрела белгородского села солохи,2022-05-13 22:30:31,shelling,-1
повёрнутые на z войне ,васильков поражен склад топлива,2022-02-27 01:11:02,shelling,-1
повёрнутые на z войне ,орет десант киеве пво зушки,2022-02-26 23:42:32,shelling,-1
повёрнутые на z войне ,запорожье горит воинская 3033,2022-02-26 23:35:25,shelling,-1
"украина сейчас: новости, война, россия",момент взрыва газопровода салтовкой ,2022-02-27 01:58:16,shelling,-1
"украина сейчас: новости, война, россия",момент взрыва нефтебазы василькове  ,2022-02-27 01:55:01,shelling,-1
"украина сейчас: новости, война, россия",россии официально признали первого погибшего российского военного глава дагестана сергей меликов выразил соболезнования семье офицера нурмагомеда гаджимагомедова погиб военной операции,2022-02-27 01:54:04,shelling,-1
"украина сейчас: новости, война, россия",горит газопровод харькове микрорайон даниловка  ,2022-02-27 01:51:36,shelling,-1
"украина сейчас: новости, война, россия",харьковом грибовидное облако дыма неизвестного удара  ,2022-02-27 01:48:29,shelling,-1
"украина сейчас: новости, война, россия",завтра заседании министров внутренних совета ес обсудят отключение россии swift сообщила народный депутат галина янченко информации завтра обсудят приостановление выдачи,2022-02-27 01:41:46,economic,-1
"украина сейчас: новости, война, россия",56 цистерн дизтопливом подорвали защитники черниговской области генштаб всу  ,2022-02-27 01:37:21,shelling,-1
"украина сейчас: новости, война, россия",связи васильковым стоит вспомнить пожар брсм нафта нефтебазе киевом 2015м тушили 8 15 июня 9 июня количество опасных веществ воздухе,2022-02-27 01:35:58,shelling,-1
"украина сейчас: новости, война, россия",странычлены нато продолжают помогать украине генштаб всу  ,2022-02-27 01:34:25,political,1
"украина сейчас: новости, война, россия",горящая нефтебаза василькове  ,2022-02-27 01:29:50,shelling,-1
"украина сейчас: новости, война, россия",хакеры anonymous мешают российским оккупантам общаться  ,2022-02-27 01:24:54,political,-1
"украина сейчас: новости, война, россия",худшее подтвердилось мэр василькова наталья баласинович взорвана нефтебаза уважаемая васильковская община видите происходящее видите огонь сожалению горит нефтебаза крючках нужна,2022-02-27 01:19:37,shelling,-1
"украина сейчас: новости, война, россия",мэр василькова подтвердила результате попадания вражеской ракеты горит нефтебаза  ,2022-02-27 01:18:06,shelling,-1
"украина сейчас: новости, война, россия",onlyfans начали верифицировать аккаунты отключать подвязаны санкционным банкам русские модели не смогут получать онлайн услуги,2022-02-27 01:16:54,economic,-1
"украина сейчас: новости, война, россия",фото василькова киевская область небо харькова твари сошли ума  ,2022-02-27 01:14:26,shelling,-1
"украина сейчас: новости, война, россия",глеваха киевская область нанесен удар российским оккупантом  ,2022-02-27 01:10:26,shelling,-1
"украина сейчас: новости, война, россия",видео ракетного удара районе василькова киевом  ,2022-02-27 00:59:56,shelling,-1
"украина сейчас: новости, война, россия",видео сделано российской атаки васильков  ,2022-02-27 00:56:48,shelling,-1
"украина сейчас: новости, война, россия",говорят результате удара горит нефтебаза васильковым масштабная техногенная экологическая катастрофа  ,2022-02-27 00:54:29,shelling,-1
"украина сейчас: новости, война, россия",удара горит нефтебаза васильковым масштабная,2022-02-27 00:54:29,shelling,-1
"украина сейчас: новости, война, россия",масштабная техногенная экологическая катастрофа,2022-02-27 00:54:29,shelling,-1
"украина сейчас: новости, война, россия",удара горит нефтебаза масштабная техногенная экологическая катастрофа  ,2022-02-27 00:54:29,shelling,-1
"украина сейчас: новости, война, россия",харьков идет артосбтрел  ,2022-02-27 00:51:01,shelling,-1
"украина сейчас: новости, война, россия",киев идет артосбтрел  ,2022-02-27 00:51:01,shelling,-1
"украина сейчас: новости, война, россия",чернигов идет артосбтрел  ,2022-02-27 00:51:01,shelling,-1
"украина сейчас: новости, война, россия",днепр идет артосбтрел  ,2022-02-27 00:51:01,shelling,-1
"украина сейчас: новости, война, россия",львов идет артосбтрел  ,2022-02-27 00:51:01,shelling,-1
"украина сейчас: новости, война, россия",многих городах прошли митинги поддержку украины знает путин убийца  ,2022-02-27 00:49:42,political,1
"украина сейчас: новости, война, россия",нанесла очередной удар крылатыми баллистическими ракетами василькову начался пожар фото очевидца господи спаси сохрани наших защитников  ,2022-02-27 00:48:42,shelling,-1
"украина сейчас: новости, война, россия",министр цифровизации федоров обратился paypal просьбой закрыть сервис россии  ,2022-02-27 00:46:13,economic,-1
"украина сейчас: новости, война, россия",выглядит переброска войск рф беларусь видимо собираются атаковать  ,2022-02-27 00:33:34,shelling,-1
"украина сейчас: новости, война, россия",херсон окружен оккупантами сдавать не собираются  ,2022-02-27 00:26:35,shelling,-1
"украина сейчас: новости, война, россия",русском белгороде 5 тыс контрактников устроили бунт отказались ехать воевать украиной сообщают сми  ,2022-02-27 00:25:52,shelling,1
"украина сейчас: новости, война, россия",активы цб рф 643 млрд заморожены ой як прикро  ,2022-02-27 00:17:31,economic,-1
"украина сейчас: новости, война, россия",активы цб рф заморожены ,2022-02-27 00:17:31,economic,-1
"украина сейчас: новости, война, россия",цб рф 643 млрд заморожены,2022-02-27 00:17:31,economic,-1
"украина сейчас: новости, война, россия",активы цб рф 643 пропали ,2022-02-27 00:17:31,economic,-1
"украина сейчас: новости, война, россия",активы цб рф 643 исщезли ,2022-02-27 00:17:31,economic,-1
"украина сейчас: новости, война, россия",активы цб рф 643 нет ,2022-02-27 00:17:31,economic,-1
"украина сейчас: новости, война, россия",возможность россиян европейское гражданство обмен инвестиции ликвидирована немецкое правительство  ,2022-02-27 00:16:24,political,-1
"украина сейчас: новости, война, россия",европы европейские страны договорились отключить российские банки swift кабмин фрг  ,2022-02-27 00:15:21,economic,-1
"украина сейчас: новости, война, россия",европейские страны договорились отключить российские банки swift кабмин фрг  ,2022-02-27 00:15:21,economic,-1
"украина сейчас: новости, война, россия",отключить российские банки swift кабмин фрг  ,2022-02-27 00:15:21,economic,-1
"украина сейчас: новости, война, россия",отключить российские банки swift ,2022-02-27 00:15:21,economic,-1
"украина сейчас: новости, война, россия",европы европейские страны договорились отключить российские банки swift,2022-02-27 00:15:21,economic,-1
"украина сейчас: новости, война, россия",европы договорились отключить российские банки swift кабмин фрг  ,2022-02-27 00:15:21,economic,-1
"украина сейчас: новости, война, россия",ес заморозит активы центробанка россии глава еврокомиссии  ,2022-02-27 00:12:43,economic,-1
"украина сейчас: новости, война, россия",ес заморозит активы центробанка россии глава еврокомиссии  ,2022-02-27 00:12:43,economic,-1
"украина сейчас: новости, война, россия",ес заморозит активы центробанка россии глава еврокомиссии  ,2022-02-27 00:12:43,economic,-1
"украина сейчас: новости, война, россия",ес заморозит активы центробанка россии глава еврокомиссии  ,2022-02-27 00:12:43,economic,-1
"украина сейчас: новости, война, россия",ес центробанка россии,2022-02-27 00:12:43,economic,-1
"украина сейчас: новости, война, россия",сбу подтвердили украинские военные разбили гостомеле колонну кадыровцев убили руководителя 141 моторизированного полка кадыровской гвардии магомеда тушаева украинским спецназовцем подтвердил,2022-02-27 00:10:46,shelling,-1
"украина сейчас: новости, война, россия",украинские пво сбили 2 самолета ил киевом галина третьякова  ,2022-02-27 00:10:07,shelling,-1
rt на русском,киевом горит нефтебаза снабжавшая некоторым данным топливом всу видео публикуют украинские сми rtrussian,2022-02-27 01:26:14,shelling,-1
rt на русском,заявление белого дома санкциях россии — сша ожидают лишившись поддержки банка россии изза наложенных санкций рубль сорвётся свободное падение —,2022-02-27 01:18:29,economic,-1
rt на русском,санкциии,2022-02-27 01:18:29,economic,-1
rt на русском,санкциии рубль,2022-02-27 01:18:29,economic,-1
rt на русском,санкциии введены,2022-02-27 01:18:29,economic,-1
rt на русском,санкциии ввести,2022-02-27 01:18:29,economic,-1
rt на русском,санкциии будут,2022-02-27 01:18:29,economic,-1
rt на русском,рубль сорвётся,2022-02-27 01:18:29,economic,-1
rt на русском,санкции введённые сша неделю затронули крупнейших финансовых институтов россии контролирующих 80 активов банковского сектора страны сообщило риа новости ссылкой вашингтоне,2022-02-27 00:58:48,economic,-1
rt на русском,отключение ряда банков россии системы swift фактически заблокирует российский экспорт импорт заявили еврокомиссии rtrussian,2022-02-27 00:50:39,economic,-1
rt на русском,заблокирует российский экспорт импорт заявили еврокомиссии rtrussian,2022-02-27 00:50:39,economic,-1
rt на русском,экспорт импорт,2022-02-27 00:50:39,economic,1
rt на русском,отключение ряда банков россии системы swift,2022-02-27 00:50:39,economic,-1
rt на русском,сербии проходит акция поддержку россии rtrussian,2022-02-27 00:44:19,political,1
rt на русском,тбилиси проходит акция поддержку украины rtrussian,2022-02-27 00:44:19,political,1
rt на русском,грузия проходит акция поддержку россии rtrussian,2022-02-27 00:44:19,political,1
rt на русском,берлин проходит акция поддержку украины rtrussian,2022-02-27 00:44:19,political,1
rt на русском,армения проходит акция поддержку россии rtrussian,2022-02-27 00:44:19,political,1
rt на русском,германия проходит акция поддержку украины rtrussian,2022-02-27 00:44:19,political,1
rt на русском,финляндия планирует закрыть своё воздушное пространство российских самолётов министр транспорта rtrussian,2022-02-27 00:38:24,economic,-1
rt на русском,германия планирует закрыть своё воздушное пространство российских самолётов министр транспорта rtrussian,2022-02-27 00:38:24,economic,-1
rt на русском,армения планирует закрыть своё воздушное пространство российских самолётов министр транспорта rtrussian,2022-02-27 00:38:24,economic,-1
rt на русском,англия планирует закрыть своё воздушное пространство российских самолётов министр транспорта rtrussian,2022-02-27 00:38:24,economic,-1
rt на русском,канада планирует закрыть своё воздушное пространство российских самолётов министр транспорта rtrussian,2022-02-27 00:38:24,economic,-1
rt на русском,сша планирует закрыть своё воздушное пространство российских самолётов министр транспорта rtrussian,2022-02-27 00:38:24,economic,-1
rt на русском,швейцария планирует закрыть своё воздушное пространство российских самолётов министр транспорта rtrussian,2022-02-27 00:38:24,economic,-1
rt на русском,швеция планирует закрыть своё воздушное пространство российских самолётов министр транспорта rtrussian,2022-02-27 00:38:24,economic,-1
rt на русском,сша ес британия канада совместном заявлении сообщили решении отключить swift некоторые российские банки объявили договорённости ввести ограничительные меры отношении цб,2022-02-27 00:19:56,economic,-1
rt на русском,еврокомиссии заявили ес готов продолжать изоляцию россии международной финансовой системы rtrussian,2022-02-27 00:15:13,economic,-1
mash,взрыв харькове некоторым сообщениям газопровод микрорайоне даниловка,2022-02-27 01:56:02,shelling,-1
mash,мэр подтвердила горит местная нефтебаза нашим данным обеспечивала топливом военную технику всу,2022-02-27 01:32:17,shelling,-1
mash,ночью сербии прошла акция поддержку россии,2022-02-27 01:17:23,political,1
mash,зарево васильковым киевской области местные сми сообщают гореть местная нефтебаза,2022-02-27 01:06:56,shelling,-1
mash,харьков район тракторного завода слышны звуки взрывов,2022-02-27 00:54:35,shelling,-1
mash,ес заморозит активы цб рф российских бизнесменов ес готов продолжить изоляцию россии международной финансовой системы глава еврокомиссии урсула фон дер,2022-02-27 00:15:34,economic,-1
mash,российские банки попавшие международные санкции необходимости банки отключены swift кабмин фрг глава еврокомиссии подверждает некоторые российские банки отключат swift,2022-02-27 00:11:58,economic,-1
mash,росавиация сообщает закрытии воздушного пространства рф латвии литвы словении эстонии,2022-02-27 00:03:33,economic,-1
mash,местные сми сообщают запорожье горит воинская 3033,2022-02-26 23:29:24,economic,-1
mash,ровеньках лнр взрыв горит примерно 200 тонн дизельного топлива предварительной информации пострадавшие,2022-02-26 21:17:27,shelling,-1
mash,германия отправит украину 1000 единиц противотанкового оружия 500 ракет stinger фрг сняла запрет поставки вооружений украину,2022-02-26 20:42:03,political,1
mash,альтернативой санкциям россии третья мировая джо байден,2022-02-26 19:56:50,political,-1
mash,данным народной милиции днр республика взяла контроль 12 населенных пунктов николаевка новогнатока богдановка трудовское васильевка рыбинское старогнатовка чичерино прохоровка андреевка,2022-02-26 19:34:43,shelling,-1
mash,видео горловки первом сгоревший автомобиль закрывший осколков снаряда людям попросту повезло снаряд упал газу ездят городе немедленно загорелся истлев дотла,2022-02-26 19:23:18,shelling,-1
mash,северокрымском участке канала точечным подрывом военные инженеры черноморского флота ликвидировали дамбу ущерба каналу не нанесли пойдет недели сообщает минобороны рф,2022-02-26 18:11:25,shelling,-1
украина 24/7 новости | война | новини,момент взрыва нефтебазы василькове,2022-02-27 01:57:13,shelling,-1
украина 24/7 новости | война | новини,харьковом грибовидное облако дыма неизвестного удара,2022-02-27 01:51:04,shelling,-1
украина 24/7 новости | война | новини,украинские защитники подбили российских больших десантных кораблей терпит бедствие неподалеку одесского залива,2022-03-04 22:44:02,shelling,-1
украина 24/7 новости | война | новини,жители сум показали выживают обстрелянном городе собирают талую воду благодарят погоду,2022-03-04 22:43:31,humanitarian,-1
украина 24/7 новости | война | новини,вооруженные силы украины выдержали нападение оккупантов харьковщине перешли контрнаступлению враг потерял наступательные ресурсы заявляет председатель харьковской областной военной администрации олег,2022-03-04 22:39:03,shelling,1
украина 24/7 новости | война | новини,boоkingcom не работает россии,2022-03-04 21:46:18,economic,-1
украина 24/7 новости | война | новини,картах apple появилось правильное название минобороны рф,2022-03-04 21:37:53,political,1
украина 24/7 новости | война | новини,бои буче киевской области показали высоты птичьего полета бурлила спокойная мирная,2022-03-04 21:26:03,shelling,-1
украина 24/7 новости | война | новини,медведчук горит ярким пламенем анонимные мстители лишили коллабората медведчука права голоса раде украв парламента карточку голосования придали огню символике сбербанка,2022-03-04 20:54:08,economic,1
украина 24/7 новости | война | новини,данным пентагона колонна российских войск протяженностью десятков километров стоит примерно 25 км северу киева замедлена украинскими атаками взрывом мостов,2022-03-04 20:53:22,shelling,-1
украина 24/7 новости | война | новини,чехии продают подушки президентом зеленским стоят 570 крон 730 гривен производители обещают отдать помощь украине,2022-03-04 20:33:34,economic,1
украина 24/7 новости | война | новини,готовы такому развитию событий данилов наступлении войск беларуси нашу страну,2022-03-04 20:16:08,shelling,1
украина 24/7 новости | война | новини,повреждения непосредственной близости помещений реакторов запорожской аэс обстрела оккупантами,2022-03-04 20:06:55,shelling,-1
украина 24/7 новости | война | новини,грузии тысячи людей вышли поддержать украину видео встречали нашего президента обратился видеосвязи,2022-03-04 20:02:24,political,1
украина 24/7 новости | война | новини,херсоне не состоялся митинг создание хнр планировали провести оккупанты площадь вышли украинскими флагами не побоявшись вооруженных российских военных,2022-03-04 19:13:23,political,1
украина 24/7 новости | война | новини,швеция отправила поддержку всу 500 крон 15 миллиарда гривен зашли счета нбу сообщил премьерминистр украины денис шмыгаль,2022-03-04 18:57:13,economic,1
украина 24/7 новости | война | новини,норвегия отправила поддержку миллиарда гривен,2022-03-04 18:57:13,economic,1
украина 24/7 новости | война | новини,дания отправила поддержку гривен,2022-03-04 18:57:13,economic,1
украина 24/7 новости | война | новини,англия отправила поддержку миллиарда долларов,2022-03-04 18:57:13,economic,1
украина 24/7 новости | война | новини,франция отправила поддержку миллион долларов,2022-03-04 18:57:13,economic,1
украина 24/7 новости | война | новини,русские оккупанты не рады полезли херсон,2022-03-04 18:56:01,shelling,-1
украина 24/7 новости | война | новини,русские оккупанты не рады,2022-03-04 18:56:01,shelling,-1
украина 24/7 новости | война | новини,русские оккупанты,2022-03-04 18:56:01,shelling,-1
украина 24/7 новости | война | новини,совбез оон проводит заседание ситуации украины,2022-03-04 18:49:36,political,1
украина 24/7 новости | война | новини,совбез оон,2022-03-04 18:49:36,political,1
украина 24/7 новости | война | новини,совбез оон проводит заседание,2022-03-04 18:49:36,political,1
украина 24/7 новости | война | новини,полку потерьнет прибыло украинские военные разбили подразделение кадыровцев гостомеле,2022-03-04 18:28:00,shelling,-1
украина 24/7 новости | война | новини,виталий ким ситуации николаеве бой продолжается российских военных города выбили,2022-03-04 18:21:42,shelling,-1
украина 24/7 новости | война | новини,карта боевых действий украине состоянию 4 марта,2022-03-04 17:22:27,shelling,-1
украина 24/7 новости | война | новини,карта боевых действий украине состоянию 5 марта,2022-03-04 17:22:27,shelling,-1
украина 24/7 новости | война | новини,карта боевых действий украине состоянию 4 апреля,2022-03-04 17:22:27,shelling,-1
украина 24/7 новости | война | новини,карта боевых действий украине состоянию 28 февраля,2022-03-04 17:22:27,shelling,-1
украина 24/7 новости | война | новини,российский сенатор людмила нарусова заседании совфеда признала огромные потери армии рф украине вчера зоны боевых действий украине выведены срочники заставляли,2022-03-04 17:05:17,political,-1
украина 24/7 новости | война | новини,новопскове луганской области рашистов не ждут жители города вышли оккупантам призвали валить обратно россию,2022-03-04 17:02:12,shelling,1
украина 24/7 новости | война | новини,минус рашист всу уничтожили очередной вражеский су25 пилотом,2022-03-04 16:27:15,shelling,-1
украина 24/7 новости | война | новини,всу уничтожили,2022-03-04 16:27:15,shelling,-1
украина 24/7 новости | война | новини,всу уничтожили очередной вражеский су25 пилотом,2022-03-04 16:27:15,shelling,-1
украина 24/7 новости | война | новини,всу уничтожили очередной вражеский су25,2022-03-04 16:27:15,shelling,-1
украина 24/7 новости | война | новини,всу уничтожили очередной вражеский,2022-03-04 16:27:15,shelling,-1
украина 24/7 новости | война | новини,всу уничтожили очередной,2022-03-04 16:27:15,shelling,-1
украина 24/7 новости | война | новини,минус рашист,2022-03-04 16:27:15,shelling,-1
украина 24/7 новости | война | новини,гостомеле оккупанты расстреливают дома мирных жителей,2022-03-04 16:25:24,shelling,-1
украина 24/7 новости | война | новини,оккупанты расстреливают дома мирных жителей,2022-03-04 16:25:24,shelling,-1
украина 24/7 новости | война | новини,расстреливают дома мирных жителей,2022-03-04 16:25:24,shelling,-1
украина 24/7 новости | война | новини,районе гадяча полтавской области лесники терробороны поймали лесу оккупантов разбитой военной колонны,2022-03-04 16:19:35,shelling,-1
риа новости,кндр совершила пуск неопознанного снаряда сторону японского моря сообщает рёнхап,2022-03-05 01:55:41,shelling,-1
риа новости,samsung приостанавливает поставки телефонов чипов рф сообщает блумберг ссылкой заявление компании,2022-03-05 01:33:12,economic,-1
риа новости,samsung приостанавливает поставки телефонов чипов рф сообщает блумберг ссылкой заявление компании,2022-03-05 01:33:12,economic,-1
риа новости,приостанавливает поставки телефонов чипов рф,2022-03-05 01:33:12,economic,-1
риа новости,приостанавливает поставки телефонов,2022-03-05 01:33:12,economic,-1
риа новости,приостанавливает поставки чипов рф,2022-03-05 01:33:12,economic,-1
риа новости,приостанавливает поставки,2022-03-05 01:33:12,economic,-1
риа новости,приостанавливает поставки в рф,2022-03-05 01:33:12,economic,-1
риа новости,власти италии арестовали яхту lady m принадлежит основному владельцу северстали алексею мордашову местные сми оценивают стоимость яхты 65 млн долларов,2022-03-05 00:46:34,economic,-1
риа новости,цель операции россии украине заключается не разделе страны части обеспечении гарантий собственной безопасности заявил песков интервью телеканалу sky news arabia,2022-03-05 00:44:15,political,1
риа новости,американская телекомпания cnn заявила прекращении вещания россии,2022-03-05 00:20:47,economic,-1
риа новости,агентство блумберг приостанавливает работу журналистов россии,2022-03-05 00:08:38,economic,-1
риа новости,агентство блумберг уходит с россии,2022-03-05 00:08:38,economic,-1
риа новости,макдональдс уходит с рынка россии,2022-03-05 00:08:38,economic,-1
риа новости,макдональдс уходит россии,2022-03-05 00:08:38,economic,-1
риа новости,fitch понизило рейтинги 32 российских банков числе сбербанка альфабанка газпромбанка тинькофф банка райффайзенбанка,2022-03-04 23:19:32,economic,-1
риа новости,торговым сетям разрешили ограничивать продажу ряда социальнозначимых товаров одни руки борьбы спекулянтами сообщил минпромторг рф,2022-03-04 23:02:23,economic,-1
риа новости,украинские войска 10 минут дважды обстреляли донецк горловку числе применив стрелковое вооружение,2022-03-04 23:01:32,shelling,-1
риа новости,украинские войска возобновили обстрел донецка оперативным данным сцкк 2325 городу выпущены не 6 снарядов калибром 152 мм,2022-03-04 22:51:43,shelling,-1
риа новости,главное российской операции украине вооруженные силы россии наступают широком фронте взяты контроль населенные пункты пятихатки шевченково пологи гусарка новоданиловка щербаки,2022-03-04 22:00:56,shelling,-1
риа новости,доступ twitter ограничен сообщил роскомнадзор,2022-03-04 21:52:26,humanitarian,-1
риа новости,доступ ограничен сообщил роскомнадзор,2022-03-04 21:52:26,humanitarian,-1
риа новости,роскомнадзор заблокировал Meta,2022-03-04 21:52:26,humanitarian,-1
риа новости,роскомнадзор заблокировал Instagram,2022-03-04 21:52:26,humanitarian,-1
риа новости,роскомнадзор заблокировал Facebook,2022-03-04 21:52:26,humanitarian,-1
риа новости,bookingcom не позволяет искать бронировать объекты размещения внутри россии поиск зарубежных отелей доступен,2022-03-04 21:50:05,economic,-1
риа новости,офис генсека оон заявил москву направлены сотрудники организации обеспечения координации гуманитарным вопросам украине,2022-03-04 21:37:00,humanitarian,1
риа новости,оон фоне высказываний сенатора грэма путине призвала избегать подобной риторики заявил представитель генсека,2022-03-04 21:30:28,political,1
риа новости,высказываниях сенатора грэма путина не позиция правительства сша,2022-03-04 21:26:53,political,1
риа новости,биржевая цена газ европе подскочила 27 впервые истории превышала 24 тыс,2022-03-04 21:24:15,economic,-1
риа новости,мид рф рассматривает решение запада приостановить работу россии совете государств балтийского моря враждебный шаг,2022-03-04 21:19:15,political,-1
риа новости,компании coral travel sunmar официально уведомили турагентства отмене полетных программ 28 марта сообщили атор,2022-03-04 21:15:24,economic,-1
риа новости,администрация сша обдумывает введение запрета импорт нефти рф сообщили западные агентства ссылкой представителя белого дома,2022-03-04 21:10:31,economic,-1
риа новости,украинский суд заочно арестовал режиссера михалкова подозрению посягательстве территориальную целостность страны заявила генпрокурор,2022-03-04 21:08:31,political,-1
риа новости,путин подписал закон разрешающий вводить санкции нарушение прав россиян любых иностранцев граждан сша,2022-03-04 21:03:41,political,-1
риа новости,путин подписал закон уголовном наказании фейки действиях российских вооруженных сил • заведомо ложные фейки штраф 700 тыс 15 млн рублей,2022-03-04 21:02:17,political,-1
риа новости,meta заявили продолжат возможное восстановить доступность сервисов facebook россиян,2022-03-04 21:00:22,humanitarian,1
риа новости,неизвестный разбил здании посольства россии таллине полиция задержала сообщило диппредставительство,2022-03-04 20:53:44,political,-1
риа новости,немецкий henkel прекращает инвестиции россию продолжит поставлять продукцию,2022-03-04 20:52:07,economic,-1
риа новости,международная ассоциация бокса запретила россиянам белорусам участвовать международных соревнованиях,2022-03-04 20:50:46,humanitarian,-1
риа новости,международная ассоциация футбола запретила россиянам белорусам участвовать международных соревнованиях,2022-03-04 20:50:46,humanitarian,-1
риа новости,международная ассоциация волейбола запретила россиянам белорусам участвовать международных соревнованиях,2022-03-04 20:50:46,humanitarian,-1
риа новости,международная ассоциация тениса запретила россиянам белорусам участвовать международных соревнованиях,2022-03-04 20:50:46,humanitarian,-1
риа новости,тениса запретила россиянам белорусам участвовать международных соревнованиях,2022-03-04 20:50:46,humanitarian,-1
риа новости,запретила участвовать международных соревнованиях,2022-03-04 20:50:46,humanitarian,-1
риа новости,запретила соревнования,2022-03-04 20:50:46,humanitarian,-1
риа новости,роскомнадзор направил письмо apple требованием незамедлительно изменить наименование минобороны рф сервисе apple maps официальное картах apple название минобороны пятницу оскорбительно,2022-03-04 20:42:59,humanitarian,-1
риа новости,фрг выступает дискриминации граждан имеющих российские корни заявил глава мвд,2022-03-04 20:36:52,political,-1
риа новости,шнуров фоне операции вс рф защите донбасса записал песню критикой адрес элит уехавших границу переживающих собственные активы творческий креативный люд,2022-03-04 20:28:59,political,-1
риа новости,боррель заявил отказаться поставок газа россии дня ес стремиться быстрому сокращению закупок,2022-03-04 20:27:23,economic,-1
риа новости,ректор шанинки зуев выплатил 6 млн руб счет погашения ущерба вменяемого делу мошенничестве сообщил риа новости адвокат,2022-03-04 20:25:37,humanitarian,-1
риа новости,ес не просить зеленского покинуть киев заявил боррель,2022-03-04 20:23:06,political,1
риа новости,крым косово сербия скандируют белграде участники акции поддержку россии прошедшие маршем центральным улицам посольства рф,2022-03-04 20:21:27,political,1
риа новости,роскомнадзор заявил принял решение блокировке доступа facebook россии,2022-03-04 20:02:24,humanitarian,-1
риа новости,сербы россией акция поддержку рф белграде,2022-03-04 19:59:49,political,1
риа новости,сервис storytel предоставляющий доступ аудиокнигам сообщил приостанавливает работу россии представительство storytel россии уточнило риа новости сервис не оставаться доступным текущих,2022-03-04 19:54:45,economic,-1
риа новости,бывший муниципальный депутат тимирязевского района москвы юлия галямина задержана москве сообщил риа новости помощник поводом задержания стали якобы призывы участию,2022-03-04 19:54:31,humanitarian,-1
риа новости,магазинах освобожденной территории днр расчет проходит рублях гривнах,2022-03-04 19:53:49,political,1
риа новости,власти днр начали оказывать гуманитарную помощь освобожденном поселке гранитное,2022-03-04 19:50:37,humanitarian,1
риа новости,главы мид g7 назвали заявление договоренности гумкоридорам украине важным первым шагом быстро надежно реализовать,2022-03-04 19:34:34,humanitarian,1
риа новости,российские военные не вмешиваются работу операторов запорожской аэс заявил небензя заседании совбеза оон,2022-03-04 19:29:25,political,1
