channel_name,text,date,news_type,sentiment_type
русском,мариуполь находиться порядок украинский боевик басурина слово город остаться основный очаг сопротивление центр город завод азовсталь порт,2022-04-01,Humanitarian,positive
русском,путин подписать указ весенний призыв согласно документ вооружённый сила россия призвать тыс,2022-03-31,Political,positive
русском,путин шольц ход телефонный разговор договориться эксперт страна дополнительно переговорить повод оплата поставка газ рубль кремль,2022-03-30,Political,positive
русском,верховный суд рф признать электросамокат транспортный средство,2022-03-30,Political,neutral
русском,глава минфин франция заявить рост цена бензин больший проблема француз сообщать новость француз рост цена бензин вызывать ежедневно больший трудность,2022-03-30,Economical,neutral
русском,журналист обозреватель издательский дом коммерсантъ сергей строкануть strokan итог новый раунд российскоукраинский переговоры стамбул впервые позволить движение политикодипломатический урегулирование стать,2022-03-30,Political,positive
русском,военный публицист владислав шурыгин заявить сокращение активность киевский черниговский направление не признак ситуация зайти тупик объявить сокращение активность деюр признание,2022-03-29,Political,positive
русском,обстрел всу белгородский область погибнуть военный священник олег артём сообщить синодальный отдел взаимодействие вооружённый сила вчера вечером находиться село журавлёвка,2022-03-25,Shelling,negative
русском,эксклюзив житель мариуполь показывать наш военный мочь располагаться боевик нацбат видео стрингер андрей filatovcorr филатов,2022-03-24,Shelling,neutral
русском,германия случай отказ российский газ грозить не холод волна проблема писать die welt ссылаться результат стресстест немецкий власть симулироваться сокращение,2022-03-23,Economical,negative
русском,житель мариуполь рассказать всу не давать мирный житель эвакуироваться говорить заминировать украинский военный сидеть коридор особо не высовываться препятствие не,2022-03-22,Humanitarian,negative
русском,сатирический издание charlie hebdo опубликовать опрос готовый француз принять украинский беженец звучать украинец постучать ответить курд афганский борзая послать тётя,2022-03-22,Political,positive
русском,испанский астурия тысяча дальнобойщик заблокировать шоссе знак протест повышение цена топливо изз забастовка нарушить поставка продукция завод март работник транспортный,2022-03-22,Economical,negative
русском,борт разбиться китай boeing не иностранный пассажир тв,2022-03-21,Humanitarian,negative
русском,российский подразделение выдвигаться блокирование позиция украинский военный нацбат сумский область видео минобороны рф,2022-03-21,Shelling,negative
русском,назальный вакцина прививаться полгода заявить директор центр гамалея александр гинцбург,2022-03-19,Political,positive
русском,игорь мальцев российский писатель публицист журналист автор telegramканал fuckyouthatswhy некий бывший сделать сайтик nobelprizeforukraineorg вывесить письмо обращение nobel prize бывший,2022-03-18,Political,neutral
русском,херсон здание администрация снять флаг украина сообщать местный сми,2022-03-17,Political,neutral
русском,подразделение российский вдв оборудовать блокпост опорный пункт киевский область военный рф обеспечивать безопасность движение мирный житель зелёный коридор воинский колонна,2022-03-17,Shelling,positive
русском,появление российский войско киев украинский город не связать желание оккупировать украина россия цель путин,2022-03-16,Political,negative
русском,глава российский правительство михаил мишустин подписать постановление временной запрет экспорт зерновые государство евразийский экономический союз сахар третий страна,2022-03-14,Economical,positive
русском,следственный комитет россия возбудить уголовный факт диверсия авдеевский коксохимический завод,2022-03-14,Political,negative
русском,интернетмагазин wildberries сбой пользователь жаловаться проблема вход личный кабинет отслеживание интернетзаказ некоторый приложение не работать,2022-03-14,Humanitarian,negative
русском,тыс готовый выехать немедленно глава союз доброволец донбасс александр бородать интервью спецкор валентина горшенин желание сириец отправиться доброволец лнр днр,2022-03-14,Political,positive
русском,telegramканал сын монархия sonofmonarchy глобально происходить мир являться свидетель тектонический сдвиг мировой геополитика передел сфера влияние возвращение история буква ошибочно,2022-03-13,Political,positive
русском,навылет повыходить снаряд повыбивать дверь поломать простенок град попасть прям подъезд мирный житель стоять возле подъезд погибнуть донецкий мангуш изз,2022-03-13,Shelling,negative
русском,момент нападение кандидат президент франция земмур попасть видео неизвестный бросить голова политика яйцо выходить машина охрана скрутить нападать задержать ранее,2022-03-12,Political,negative
русском,радоваться понимать говорить слава бог прислать военный днр судья волновахский район рассказать преступление сбу всу мама сын переговариваться мама дело,2022-03-12,Shelling,positive
русском,автор telegramканал голованов romagolovanov специально карета превратиться тыква мой глаз точный назвать март прямой эфир вести еженедельный итоговый программа спас,2022-03-12,Political,positive
русском,генпрокуратура россия попросить суд признать компания meta владелец facebook instagram экстремистский организация,2022-03-11,Humanitarian,positive
русском,еврокомиссия объявить выделение украина макрофинансовый помощь размер млн,2022-03-11,Economical,positive
русском,хакер команда xaknetteam взломать сайт банк украинский капитал дать акция ответ призыв фашист воровать гражданин россия говориться видеообращение который оставить,2022-03-11,Political,negative
русском,американский посол получить инструкция убеждать страна присоединиться санкция россия замгоссекретарь нуланд,2022-03-08,Political,neutral
русском,youtube заблокировать канал соловей live,2022-03-08,Humanitarian,negative
русском,что не жалеть поступить российский гимнаст иван куляк рассказать выйти буква z грудь церемония награждение этап кубок доха катар идея,2022-03-07,Humanitarian,positive
русском,главный новость начало день минобороны россия предупредить сбу боевик батальон азов готовить провокация возможный радиоактивный заражение местность район харьков министр,2022-03-07,Political,negative
русском,блинкен заявить сша обсуждать союзник европа решение прекращение закупка российский нефть новость,2022-03-06,Economical,positive
русском,политик автор telegramканал ход конев knightsmove возникать ощущение многие любитель правда поток фейковый информация не замечать новость поистине важный сказать,2022-03-06,Political,positive
русском,глава минобороны турция заявить переговоры сергей шойгу ждать положительный сдвиг ситуация украина,2022-03-05,Political,positive
русском,z футболка поддержка российский армия акция белград,2022-03-04,Humanitarian,positive
русском,заголовок обстрелять атомный электростанция ложь речь идти учебнотренировочный корпус вблизи аэс реактор совершенно не пострадать счастие невредимый журналист ричард медхёрстый,2022-03-04,Shelling,neutral
русском,переговоры россия украинский поднимать создание бесполётный зона ядерный объект украина заявить арахамия,2022-03-04,Political,neutral
русском,эхо москва заявить удалить корпоративный аккаунт соцсеть отключить сайт,2022-03-04,Humanitarian,neutral
русском,зеленский заявить видно работать гуманитарный коридор март договориться российский украинский делегация,2022-03-04,Humanitarian,positive
русском,главный новость начало день учебнотренировочный корпус запорожский аэс город энергодар ночью произойти пожар данные украинский гсчс возгорание ликвидировать мск не,2022-03-04,Shelling,negative
русском,сша не видеть возможность исключение россия состав совбез оон невзирая призыв украина заявить белый дом,2022-03-03,Political,positive
русском,рфс оспорить cas решение отстранить сборная россия международный соревнование национальный федерация остаться не согласный отстранение сборная страна участие турнир число,2022-03-03,Humanitarian,neutral
русском,банк россия решить не возобновлять торг март московский биржа секция фондовый рынок исключение,2022-03-02,Economical,positive
русском,российский паспорт глава teenspirit studio нателла крапивина выдать нарушение закон сообщить мвд ссылка результат провести проверка установить пакет документ подавать,2022-03-01,Political,positive
русском,сайт nike временно остановить работа территория россия,2022-03-01,Humanitarian,neutral
русском,журналист обозреватель издательский дом коммерсантъ сергей строкануть strokan заявление президент байден ответ военный операция россия украина якобы выбрать малый зло,2022-02-28,Political,positive
русском,картошка мечтать мама вкусно жарить картошка сергей сидоров уйти ополчение не родитель остаться станица луганский находиться контроль всу накануне сила,2022-02-28,Shelling,positive
русском,пользователь сообщать сбой работа telegram,2022-02-27,Humanitarian,negative
русском,киев не гарантировать ядерный безопасность чернобыльский аэс переход станция контроль российский войско цитировать новость украинский постпред оон,2022-02-27,Political,negative
русском,донецк видео наш корра роман corrkosarev косарев,2022-02-26,Shelling,negative
русском,захар zakharprilepin щелчок палец российский государственность выкармливалавыкармливать культурка поить грудной молоко сливка дуло темя вчера осознать хороший хороший ненавидеть один,2022-02-25,Political,positive
русском,исполком мокнуть призвать не использовать национальный флаг гимн россия белоруссия любой спортивный мероприятие,2022-02-25,Political,positive
русском,какой переговоры понять запад не размышлять всерьёз мария захаров mariavladimirovnazakharova интервью отказ сша франция запланировать россия встреча назначить вчерашнийсегодняшний день,2022-02-24,Political,neutral
русском,госсекретарь бельгия вопрос миграция высказаться ес рассмотреть приостановка выдача виза россиянин le soir,2022-02-24,Humanitarian,neutral
русском,пашинянин принять приглашение путин посетить россия кремль,2022-02-21,Political,positive
русском,свр обладать достоверный данные спецслужба западный страна скрытно вербовать боевик отправка донбасс,2022-02-21,Political,positive
русском,меняться число выявить случай россия число госпитализировать сутки составить накануне страна последний час коронавирусный инфекция подтвердить вылечиться пациент накануне сообщаться,2022-02-20,Humanitarian,positive
русском,флаг окр национальный стадион птичий гнездо,2022-02-20,Shelling,negative
русском,сутки россия госпитализировать человек накануне час выявить случай инфицирование коронавирус день ранее зафиксировать заболеть сообщить оперативный штаб сутки умереть коронавирусный,2022-02-19,Political,negative
русском,пристав не уведомить моргенштерный наложение ограничение спорткара сообщить адвокат рэпер сергей жорина несмотря алишер находиться предел рф корреспонденция регулярно получать,2022-02-18,Economical,negative
русском,цель выбрать камил валиев подходить роль жертва медиаменеджер тина tikandelaki канделаки написать колонка информационный война новый тип олимпиада пекин проба,2022-02-16,Humanitarian,neutral
русском,решение допуск валиев личный турнир пекин принять учёт статус защитить персона особый подход подобный случай уточнить cas специальный комиссия cas,2022-02-14,Humanitarian,positive
русском,пролив босфор закрыть движение судно изз неисправность грузовой судный сообщить турецкий управление береговой безопасность,2022-02-12,Economical,neutral
русском,февраль наращивать число авиарейс венгрия германия шриланка март греция кипр сообщить оперативный штаб борьба распространение коронавирус,2022-02-12,Political,neutral
русском,допингпроба российский фигуристка камил валиев взять декабрь оказаться положительный организм спортсменка обнаружить триметазидин сообщать международный агентство тестирование ita временной отстранение,2022-02-11,Humanitarian,positive
русском,трамп опровергнуть сообщение сми год президентство якобы смывать правительственный документ унитаз разговор тема экспрезидент сша назвать фейковый история категорически не,2022-02-10,Political,neutral
